SCHOOL,% PASSED
COLLEGE OF ST. CATHERINE,0.00%
COLLEGE OF ST. JOHN-ROXAS,50.00%
COLLEGE OF TECHNOLOGICAL SCIENCES-CEBU,0.00%
COLLEGE OF THE HOLY SPIRIT OF MANILA,90.91%
COLLEGE OF THE HOLY SPIRIT OF TARLAC,50.00%
COLLEGE OF THE IMMACULATE CONCEPCION-TARLAC,0.00%
COLLEGE OF THE IMMACULATE CONCEPTION-CABANATUAN,24.07%
COLLEGE OF THE MOST HOLY TRINITY,0.00%
COLUMBAN COLLEGE-OLONGAPO CITY,42.37%
COLUMBAN COLLEGE-ZAMBALES,50.00%
"COMMUNITY COLLEGE OF MANITO - MANITO , ALBAY",32.26%
COMPUTER ARTS & TECHNOLOGY SCHOOL-OLD ALBAY,40.00%
COMPUTER COLLEGE OF THE VISAYAS,0.00%
COMPUTER COMMUNICATION DEVELOPMENT INST.-LEGAZPI,0.00%
"COMPUTER COMMUNICATION DEVELOPMENT INST- GOA,CAMARINES SUR",0.00%
COMPUTER COMMUNICATION DEVELOPMENT INSTITUTE-IRIGA,50.00%
COMPUTER COMMUNICATION DEVELOPMENT INSTITUTE-NAGA,0.00%
COMPUTER TECHNOLOGY INSTITUTE,0.00%
"COMTEQ COMPUTER AND BUSINESS COLLEGE, INC.- OLONGAPO",0.00%
CONCEPCION COLLEGE OF FISHERIES,25.00%
CONCEPCION HOLY CROSS COLLEGE,11.11%
CONCEPCION POLYTECHNIC COLLEGE-CONCEPCION,15.63%
CONCORDIA COLLEGE,66.67%
CONGRESS COLLEGE,0.00%
CONSOLACION COMMUNITY COLLEGE-CONSOLACION CEBU,55.00%
CONSOLATRIX COLLEGE OF TOLEDO CITY,50.00%
"CONVENTION BAPTIST BIBLE COLLEGE-BACOLOD CITY, NEGROS OCC.",50.00%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),57.97%
CORDILLERA CAREER DEVELOPMENT COLLEGE,38.89%
"CORDOVA PUBLIC COLLEGE - CORDOVA, CEBU",100.00%
CORE GATEWAY COLLEGE (for.THE COLL.OF THE REP),22.86%
COTABATO CITY STATE POLYTECHNIC COLLEGE,7.57%
COTABATO FOUNDATION COLLEGE OF SCIENCE & TECHNOLOGY,12.24%
COTABATO MEDICAL FOUNDATION COLLEGE,40.00%
CRISTAL e-COLLEGE-PANGLAO CAMPUS,60.00%
CS COLLEGES OF TABUK,0.00%
"CULTURAL MISSION COLLEGE- KIBAWE, BUKIDNON",0.00%
DAGUPAN COLLEGES FOUNDATION (DAGUPAN C.C.S.T.),0.00%
DALUBHASAAN NG LUNGSOD NG SAN PABLO,39.78%
DANIEL B. PENA MEMORIAL COLLEGE FOUNDATION,28.89%
DANSALAN POLYTECHNIC COLLEGE,33.33%
DARAGA COMMUNITY COLLEGE,35.19%
DATA CENTER COLLEGE OF THE PHILIPPINES-BAGUIO CITY,100.00%
DATA CENTER COLLEGE OF THE PHILIPPINES-LAOAG CITY,100.00%
DATU IBRAHIM PAGLAS MEMORIAL COLLEGE,0.00%
DATU MALA MUSLIM MINDANAO ISLAMIC COLLEGE FOUNDATION INC,0.00%
DAVAO BIBLE SEMINARY,50.00%
DAVAO CENTRAL COLLEGE,36.67%
DAVAO DEL NORTE STATE COLLEGE,71.13%
"DAVAO DOCTORS COLLEGE, INC.",70.00%
DAVAO MEDICAL SCHOOL FOUNDATION,100.00%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,67.16%
"DAVAO VISION COLLEGES, INC- CATALUNAN,DAVAO CITY",40.00%
DAVAO WINCHESTER COLLEGES,60.00%
"DE LA SALLE JOHN BOSCO COLLEGE-BISLIG,SURIGAO CITY",0.00%
DE LA SALLE UNIVERSITY- COLLEGE OF SAINT BENILDE,70.00%
DE LA SALLE UNIVERSITY- DASMARIÑAS,56.06%
DE LA SALLE UNIVERSITY- HEALTH SCIENCES INSTITUTE,80.00%
DE LA SALLE UNIVERSITY-LIPA,90.91%
DE LA SALLE UNIVERSITY-MANILA,94.44%
"DE LA SALLE-ARANETA UNIVERSITY,INC (GAUF)",25.00%
DE LA VIDA COLLEGE,0.00%
"DE LOS SANTOS-STI COLLEGE,INC-(DELOS SANTOS S.N.)",33.33%
DE OCAMPO MEMORIAL COLLEGE,22.22%
DE PAUL COLLEGE,11.11%
