Time Date,School,Course,Passing rate
21052010,SJC,EED,66.67
16112010,SJC,EED,50
13052011,SJC,EED,16.67
25092011,SJC,EED,8.33
11032012,SJC,EED,100
30092012,SJC,EED,75
10032013,SJC,EED,40
29092013,SJC,EED,28.57
26012014,SJC,EED,20
17082014,SJC,EED,6.25
29032015,SJC,EED,30.77
27092015,SJC,EED,23.08
20032016,SJC,EED,28.57
25092016,SJC,EED,36.36
22052017,SJC,EED,21.43
24092017,SJC,EED,16
25032018,SJC,EED,28.57
30092018,SJC,EED,20
24032019,SJC,EED,11.76
29092019,SJC,EED,29.17
29042022,SJC,EED,100
