Time Date,School,Course,Passing Rate
4112014,LETRAN,PSYCH,9.09
11112015,LETRAN,PSYCH,56
5092016,LETRAN,PSYCH,42.5
7112017,LETRAN,PSYCH,42.86
9112018,LETRAN,PSYCH,44.68
21102019,LETRAN,PSYCH,53.7
22022022,LETRAN,PSYCH,0
