SCHOOL,% PASSED
CEBU TECHNOLOGICAL UNIVERSITY-MAIN (for.CSCST),100.00%
CENTRAL COLLEGES OF THE PHILIPPINES,14.29%
CENTRAL ILOCANDIA COLLEGE OF SCIENCE & TECHNOLOGY,50.00%
CENTRAL LUZON COLLEGE OF SCIENCE & TECHNOLOGY- OLONGAPO,16.67%
CENTRAL LUZON COLLEGE OF SCIENCE & TECHNOLOGY-SAN FERNANDO,100.00%
CENTRAL LUZON DOCTOR'S HOSPITAL EDUCATIONAL INSTITUTION,44.26%
CENTRAL MINDANAO UNIVERSITY,100.00%
CENTRAL PHILIPPINE ADVENTIST COLLEGE,69.84%
CENTRAL PHILIPPINE UNIVERSITY,92.71%
CENTRO ESCOLAR UNIVERSITY- MAKATI,85.71%
CENTRO ESCOLAR UNIVERSITY- MALOLOS,100.00%
CENTRO ESCOLAR UNIVERSITY- MANILA,70.73%
CHINESE GENERAL HOSPITAL COLLEGES,100.00%
CHRIST THE KING COLLEGE- GINGOOG CITY,66.67%
CHRIST THE KING OF CALBAYOG,73.68%
CHRISTIAN COLLEGE OF TANAUAN,0.00%
CITY COLLEGE OF TAGAYTAY,0.00%
COLEGIO DE DAGUPAN (for.COMPUTRONIX COLL),55.22%
COLEGIO DE KIDAPAWAN(for N.COTABATO IT),22.73%
COLEGIO DE SAN ANTONIO DE PADUA,37.93%
COLEGIO DE SAN JUAN DE LETRAN-CALAMBA,50.00%
COLEGIO DE SAN LORENZO,0.00%
"COLEGIO DE SAN LORENZO RUIZ DE MANILA, INC.",19.67%
"COLEGIO DE SANTA MONICA, INC",0.00%
"COLEGIO DE STA. LOURDES OF LEYTE FOUNDATION, INC",100.00%
COLEGIO SAN AGUSTIN-BACOLOD CITY,74.71%
COLLEGE OF MAASIN,80.00%
COLLEGE OF OUR LADY OF MT. CARMEL,57.14%
COLLEGE OF ST. JOHN-ROXAS,27.27%
COLLEGE OF TECHNOLOGICAL SCIENCES-CEBU,66.67%
COLLEGE OF THE HOLY SPIRIT OF MANILA,50.00%
COLLEGE OF THE IMMACULATE CONCEPTION-CABANATUAN,40.63%
COLUMBAN COLLEGE-OLONGAPO CITY,68.75%
CONCORDIA COLLEGE,20.00%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),60.00%
CORDILLERA CAREER DEVELOPMENT COLLEGE,33.33%
COTABATO MEDICAL FOUNDATION COLLEGE,30.00%
DAGUPAN COLLEGES FOUNDATION (DAGUPAN C.C.S.T.),0.00%
"DAVAO DOCTORS COLLEGE, INC.",64.71%
DAVAO MEDICAL SCHOOL FOUNDATION,74.29%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,75.00%
DE LA SALLE UNIVERSITY- DASMARIÑAS,66.67%
DE LA SALLE UNIVERSITY-LIPA,75.00%
"DE LOS SANTOS-STI COLLEGE,INC-(DELOS SANTOS S.N.)",35.14%
DE OCAMPO MEMORIAL COLLEGE,23.08%
DEE HWA LIONG COLLEGE FOUNDATION,57.14%
"DIPOLOG MEDICAL CENTER COLLEGE FOUNDATION, INC",44.44%
"DIVINE MERCY COLLEGE FOUNDATION, INC",33.33%
DIVINE WORD COLLEGE OF BANGUED,44.44%
DIVINE WORD COLLEGE OF LAOAG,49.15%
DIVINE WORD COLLEGE OF LEGAZPI,37.50%
DIVINE WORD COLLEGE OF SAN JOSE,50.00%
DMMA COLLEGE OF SOUTHERN PHILIPPINES (for.DAVAO MERCHANT MA),23.81%
"DMMC INSTITUTE OF HEALTH SCIENCES, INC",0.00%
"DOMINICAN COLLEGE-SAN JUAN, MM",50.00%
DON MARIANO MARCOS MEMORIAL STATE UNIVERSITY- AGOO,72.73%
DR. CARLOS S. LANTING COLLEGE-Q. C.,31.13%
"DR. DOMINGO B. TAMONDONG MEM. SCH., INC. SCH. OF MIDWIFERY",14.29%
DR. GLORIA D. LACSON COLLEGES,21.69%
DR. P. OCAMPO COLLEGES,24.62%
"DR. YANGA'S COLLEGES, INC",46.15%
EASTER COLLEGE INC,45.45%
EASTERN SAMAR STATE UNIVERSITY - BORONGAN,72.73%
EASTERN VISAYAS CENTRAL COLLEGE,16.67%
"EASTWOODS PROFESSIONAL COLLEGE OF SCI & TECH- BALANGA,BATAAN",100.00%
ECUMENICAL CHRISTIAN COLLEGE,27.27%
EMILIO AGUINALDO COLLEGE- DASMARIÑAS,51.47%
EMILIO AGUINALDO COLLEGE- MANILA,40.96%
ESCUELA DE NUESTRA SEÑORA DE LA SALETTE,17.07%
FAR EASTERN UNIVERSITY- MANILA,72.84%
FAR EASTERN UNIVERSITY- NICANOR REYES MEDICAL FOUNDATION,80.00%
FATHER SATURNINO URIOS UNIVERSITY (URIOS COLL),73.85%
FELIPE R. VERALLO MEMORIAL FOUNDATION,34.38%
FELLOWSHIP BAPTIST COLLEGE,45.45%
FERNANDEZ COLLEGE OF ARTS & TECHNOLOGY,0.00%
FILAMER CHRISTIAN COLLEGE,51.81%
FIRST ASIA INSTITUTE OF TECHNOLOGY & HUMANITIES,75.00%
FIRST CITY PROVIDENTIAL COLLEGE (for.FRANCISCO H.C.),25.00%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,21.43%
FOUNDATION UNIVERSITY,53.85%
GALANG MEDICAL CENTER,0.00%
GENERAL SANTOS DOCTORS' MEDICAL SCHOOL FOUNDATION,75.00%
GLOBAL CITY INNOVATIVE COLLEGE,47.62%
GOLDEN GATE COLLEGES,21.88%
GOLDEN WEST COLLEGES,20.00%
GORDON COLLEGE (for.OLONGAPO CITY COLL.),55.00%
GREAT SAVIOR COLLEGE,40.00%
GUAGUA NATIONAL COLLEGES,0.00%
"HARDAM FURIGAY COLLEGES FOUNDATION, INC",27.27%
HOLY ANGEL UNIVERSITY,64.71%
HOLY CHILD COLLEGE OF BUTUAN,26.67%
HOLY CHILD SCHOOL OF DAVAO,30.95%
HOLY CROSS COLLEGE- PAMPANGA,0.00%
HOLY INFANT COLLEGE,50.00%
HOLY NAME UNIVERSITY (for.DIVINE WORD-TAGBILARAN),46.05%
HOLY TRINITY COLLEGE OF PUERTO PRINCESA,62.50%
"ICCT COLLEGES FOUNDATION,INC(INST.OF CREATIVE COMP TECH INC)",25.00%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-LAMUT,83.33%
"ILIGAN MEDICAL CENTER COLLEGE, INC.",57.58%
ILOILO DOCTORS' COLLEGE,58.71%
IMMACULATE CONCEPTION COLLEGE-ALBAY,33.33%
INTERNATIONAL SCHOOL OF ASIA & THE PACIFIC,0.00%
ISABELA COLLEGES (for.ISABELA C.F),0.00%
ISABELA STATE UNIVERSITY- ECHAGUE,84.21%
ISABELA STATE UNIVERSITY- ILAGAN,56.52%
"J. P. SIOSON COLLEGES, INC.",26.32%
JAMIATU MARAWI AL-ISLAMIA FOUNDATION,11.84%
JOHN PAUL II COLLEGE,58.33%
"JOSE C. FELICIANO COLLEGE FOUNDATION, INC (for. JCF SST)",33.33%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DAPITAN,70.27%
JOSE RIZAL UNIVERSITY (for.JRC),41.67%
JOSEFINA H. CERILLES STATE COLLEGE-MAIN-MATI(JHCPC),0.00%
JOSEFINA H. CERILLES STATE COLLEGE-PAGADIAN,51.52%
"KESTER GRANT COLLEGE PHILIPPINES, INC",25.00%
L. F. GONZALES COLLEGE OF SCIENCE & TECHNOLOGY,9.09%
LA CONSOLACION COLLEGE- CALOOCAN,0.00%
LA CONSOLACION COLLEGE-DAET,22.22%
LA CONSOLACION COLLEGE- MANILA,50.00%
LA CONSOLACION UNIVERSITY PHILIPPINES(for. U.REGINA CARMELI),33.33%
LA FINN'S SCHOLASTICA (FOR LUCNAS),26.67%
LA FORTUNA COLLEGE,20.00%
LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-LA SALLE),68.75%
LADY OF LOURDES HOSPITAL & COLLEGES OF CAYBIGA,77.78%
LAGUNA COLLEGE,36.36%
LAGUNA NORTHWESTERN COLLEGE,100.00%
LAGUNA STATE POLYTECHNIC UNIV-STA CRUZ (LSPC),75.00%
LANAO ISLAMIC PARAMEDICAL COLLEGE -MARAWI CITY,22.22%
LANAO SCHOOL OF SCIENCE & TECHNOLOGY,18.75%
LARMEN DE GUIA MEMORIAL COLLEGE,0.00%
LAS PIÑAS COLLEGE,52.38%
LICEO DE CAGAYAN UNIVERSITY,61.36%
LIPA CITY COLLEGES,37.50%
LORMA COLLEGE,40.65%
LOURDES COLLEGE,48.65%
"LPU-ST. CABRINI COLLEGE OF ALLIED MEDICINE, INC.(LYCEUM- ST C",58.33%
"LUNA GOCO COLLEGES, INC (for.LUNA GOCO MCCI)",23.08%
LYCEUM NORTHWESTERN UNIV- DAGUPAN CITY,34.45%
LYCEUM NORTHWESTERN-F.T. DUQUE COLLEGE-URDANETA,20.00%
LYCEUM OF APARRI,39.47%
LYCEUM OF ILIGAN FOUNDATION,25.00%
LYCEUM OF NORTHERN LUZON,15.69%
"LYCEUM OF THE PHILIPPINES UNIVERSITY-BATANGAS,INC",44.71%
LYCEUM OF THE PHILIPPINES UNIVERSITY-MANILA,91.67%
LYCEUM OF THE PHILIPPINES- LAGUNA (for.LYCEUM INST.OF TECH),25.00%
"LYCEUM SUBIC BAY, INC.",100.00%
M. V. GALLEGO FOUNDATION COLLEGES,21.74%
MABINI COLLEGE-DAET,44.44%
MAHARDIKA INSTITUTE OF TECHNOLOGY,33.63%
MAKATI MEDICAL CENTER (for. RTRMS),66.67%
MANILA ADVENTIST COLLEGE(FOR MLA ADV. MCSMA),60.47%
MANILA CENTRAL UNIVERSITY- CALOOCAN CITY,53.85%
"MANILA TYTANA COLLEGES, INC (for. MANILA DOCTORS COLL)",60.34%
MANUEL S. ENVERGA UNIV. FOUNDATION-CANDELARIA,62.50%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,79.31%
MAPANDI MEMORIAL COLLEGE,14.13%
MAPUA INSTITUTE OF TECHNOLOGY-MAKATI,100.00%
MARIAM SCHOOL OF NURSING,16.67%
MARIANO MARCOS STATE UNIVERSITY-BATAC,100.00%
"MARIE-BERNARDE COLLEGE, INC (for.ST BERNADETTE C.H.S)",27.27%
MARINDUQUE STATE COLLEGE- BOAC,65.00%
MARTINEZ MEMORIAL COLLEGE,33.33%
MARY CHILES COLLEGE (for.GEN. HOSP. SCH. OF NRSNG. & MID.),85.71%
MARY THE QUEEN COLLEGE OF SCIENCE & TECHNOLOGY,0.00%
MARYHILL COLLEGE,62.50%
MASBATE COLLEGES,0.00%
MATER DEI COLLEGE-BOHOL,54.55%
MATI DOCTORS COLLEGE,36.36%
MEDICAL COLLEGE OF NORTHERN PHILIPPINES,59.38%
MEDINA COLLEGE-IPIL,13.59%
MEDINA COLLEGE-OZAMIS CITY,20.51%
MEDINA COLLEGE-PAGADIAN (for.ST.JOHN GEN. HOSP.& COLL.),20.75%
MENDERO COLLEGE,33.33%
"METRO SUBIC COLLEGES, INC.",0.00%
"METROPOLITAN MEDICAL CENTER OF COLLEGE OF ARTS, SCIE & TECH",66.10%
MINA DE ORO INSTITUTE OF SCIENCE & TECHNOLOGY,0.00%
"MINDANAO AUTONOMOUS COLLEGE, FOUNDATION INC.",25.00%
"MINDANAO INSTITUTE OF HEALTHCARE PROFESSIONALS,INC",35.14%
MINDANAO MEDICAL FOUNDATION COLLEGE,25.77%
MINDANAO SANITARIUM & HOSPITAL COLLEGE OF MEDICAL ARTS FNDTN,63.04%
MINDANAO STATE UNIVERSITY- ILIGAN INSTITUTE OF TECHNOLOGY,97.44%
MINDANAO STATE UNIVERSITY- MARAWI CITY,79.45%
MINDANAO STATE UNIVERSITY- SDTC-JOLO,91.67%
MISAMIS UNIVERSITY-OZAMIS CITY,59.68%
MONDRIAAN AURA COLLEGE,0.00%
MOUNT CARMEL COLLEGE- BULACAN,0.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BONTOC,44.78%
MOUNTAIN VIEW COLLEGE,91.89%
NAGA COLLEGE FOUNDATION,34.62%
NATIONAL COLLEGE OF BUSINESS & ARTS-RIZAL,75.00%
NATIONAL UNIVERSITY-BAGUIO CITY,33.33%
NATIONAL UNIVERSITY-MANILA,25.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,47.06%
NAZARENUS COLLEGE FOUNDATION,56.25%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,92.86%
NEW ENGLAND COLLEGE,0.00%
NEW ERA UNIVERSITY,100.00%
NORTH CENTRAL MINDANAO COLLEGES (CMTI),35.29%
NORTH DAVAO COLLEGE-TAGUM FOUNDATION,31.82%
"NORTH VALLEY COLLEGE FOUNDATION, INC.",28.69%
NORTHEASTERN COLLEGE,48.57%
NORTHERN CHRISTIAN COLLEGE,68.09%
NORTHERN LUZON ADVENTIST COLLEGE,53.45%
NORTHERN NEGROS STATE COLLEGE OF SCIENCE & TECHNOLOGY,76.19%
NORTHWESTERN UNIVERSITY,56.25%
NORZAGARAY COLLEGE,21.43%
"NOTRE DAME OF DADIANGAS UNIVERSITY, INC",95.83%
NOTRE DAME OF JOLO COLLEGE,30.12%
NOTRE DAME OF KIDAPAWAN COLLEGE,45.00%
NOTRE DAME OF MARBEL UNIVERSITY,60.00%
NOTRE DAME OF MIDSAYAP COLLEGE,31.58%
NOTRE DAME OF TACURONG COLLEGE,41.67%
NOTRE DAME UNIVERSITY,65.81%
NOVAGEN COLLEGE OF QUEZON CITY,33.33%
NUEVA ECIJA COLLEGES,17.86%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),37.66%
OLIVAREZ COLLEGE-PARAÑAQUE,47.92%
OLIVAREZ COLLEGE-TAGAYTAY CITY,29.41%
OUR LADY OF FATIMA UNIVERSITY-ANTIPOLO CITY,46.79%
OUR LADY OF FATIMA UNIVERSITY-QC,42.60%
OUR LADY OF FATIMA UNIVERSITY-VALENZUELA,40.04%
OUR LADY OF GUADALUPE COLLEGES,68.42%
OUR LADY OF LOURDES COLLEGE FOUNDATION,35.71%
OUR LADY OF MERCY COLLEGE- BORONGAN,40.74%
"OUR LADY OF THE PILLAR'S COLLEGE-SN FERMIN, CAUAYAN",56.00%
"PALAWAN POLYTECHNIC COLLEGE, INC.",63.64%
PALAWAN STATE UNIVERSITY-P. PRINCESA,82.61%
PAMANTASAN NG CABUYAO,40.00%
PAMANTASAN NG LUNGSOD NG MARIKINA,79.31%
PAMANTASAN NG LUNGSOD NG MAYNILA,97.44%
PAMANTASAN NG LUNGSOD NG PASAY,76.19%
PAMANTASAN NG LUNGSOD NG PASIG,33.33%
PANGASINAN STATE UNIVERSITY- BAYAMBANG,77.78%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),24.72%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES-TAYUG CAMPUS INC.,0.00%
PERPETUAL HELP COLLEGE OF MANILA,48.48%
PERPETUAL HELP COLLEGE OF PANGASINAN,21.43%
PERPETUAL HELP PARAMEDICAL SCHOOL,0.00%
"PHILIPPINE ADVENT COLLEGE, INC.",54.55%
PHILIPPINE COLLEGE OF HEALTH & SCIENCES,23.76%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY- CALASIAO,22.58%
"PHILIPPINE REHAB.INSTITUTE FOUNDATION, INC.- GUAGUA,PAMP.",58.33%
"PHILIPPINE REHAB.INSTITUTE FOUNDATION, INC.-QUEZON CITY",15.38%
PHILIPPINE WOMEN'S UNIVERSITY-MANILA,43.48%
PHILIPPINE WOMEN'S UNIVERSITY-QUEZON CITY,0.00%
PILAR COLLEGE,70.83%
PIMSAT COLLEGES,20.83%
PINES CITY COLLEGE (PCEC),38.89%
"PLT COLLEGE, INC",52.11%
POLYTECHNIC COLLEGE OF DAVAO DEL SUR,31.58%
POLYTECHNIC COLLEGE OF LA UNION,23.53%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,38.89%
REMEDIOS T. ROMUALDEZ MEDICAL FOUNDATION,97.96%
REPUBLIC CENTRAL COLLEGES,66.67%
RIVERSIDE COLLEGE,56.34%
RIZAL TECHNOLOGICAL UNIVERSITY,62.16%
ROOSEVELT COLLEGE-CAINTA,36.36%
"SACRED HEART COLLEGE OF LUCENA CITY, INC.",100.00%
"SAINT ANNE COLLEGE LUCENA, INC.",35.48%
SAINT ANTHONY COLLEGE OF ROXAS CITY,65.63%
SAINT ANTHONY COLLEGE- CALAPAN,57.14%
SAINT ANTHONY'S COLLEGE- ANTIQUE,86.67%
SAINT BENEDICT COLLEGE- COTABATO CITY,16.67%
SAINT DOMINIC SAVIO COLLEGE,9.09%
SAINT FERDINAND COLLEGE- ILAGAN,42.86%
SAINT FRANCIS OF ASSISI COLLEGE,35.71%
SAINT GABRIEL COLLEGE-KALIBO,29.79%
SAINT JOHN COLLEGE-CALAMBA,40.00%
SAINT JOHN GENERAL HOSPITAL COLLEGE-BUUG,33.33%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,28.57%
SAINT JOSEPH'S COLLEGE OF QUEZON CITY,50.00%
SAINT JUDE COLLEGE-MANILA,37.70%
SAINT LOUIS UNIVERSITY,98.06%
SAINT MARY'S COLLEGE OF SAN JUAN,26.67%
SAINT MARY'S COLLEGE-Q.C.,33.33%
SAINT MARY'S COLLEGE-TAGUM,26.67%
SAINT MARY'S UNIVERSITY,88.64%
SAINT MICHAEL'S COLLEGE OF LAGUNA,50.00%
SAINT MICHAEL'S COLLEGE- ILIGAN CITY,45.00%
"SAINT PAUL COLLEGE FOUNDATION, INC (CEBU-ST PAUL COLL)",46.67%
SAINT PAUL COLLEGE- BANTAY(ST.PAUL-VIGAN),72.73%
SAINT PAUL UNIVERSITY- DUMAGUETE,100.00%
SAINT PAUL UNIVERSITY-ILOILO,100.00%
SAINT PAUL UNIVERSITY-MANILA,0.00%
SAINT PAUL UNIVERSITY-QUEZON CITY,50.00%
SAINT PAUL UNIVERSITY-SURIGAO,42.42%
SAINT PAUL UNIVERSITY- TUGUEGARAO,90.20%
SAINT RITA COLLEGE OF NURSING & MIDWIFERY,17.65%
SAINT THERESE-MTC COLLEGE- ILOILO CITY,36.36%
SAINT TONIS COLLEGE,55.56%
SAINTS JOHN AND PAUL COLLEGES-CALAMBA,58.33%
SALAZAR INSTITUTE OF TECHNOLOGY-CEBU CITY,18.75%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),94.12%
SAN BEDA COLLEGE,91.30%
SAN ISIDRO COLLEGE,66.67%
"SAN JUAN DE DIOS EDUCATIONAL FOUNDATION, INC",53.85%
SAN LORENZO RUIZ COLLEGE OF ORMOC,47.37%
SAN PABLO COLLEGES,38.18%
SAN PEDRO COLLEGE-DAVAO CITY,97.73%
"SAN SEBASTIAN COLLEGE- RECOLETOS,CAVITE",55.56%
SIENA COLLEGE OF TAYTAY,33.33%
SILLIMAN UNIVERSITY,95.00%
SMD FOUNDATION ACADEMY,18.18%
SOUTH PHILIPPINE ADVENTIST COLLEGE,100.00%
SOUTHEAST ASIAN COLLEGE (UDMC),33.68%
SOUTHERN BICOL COLLEGES,20.69%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),63.64%
SOUTHERN PHILIPPINES COLLEGE OF SCIENCES & HEALTH EDUCATION,5.26%
SOUTHVILLE INTERNATIONAL SCHOOL AND COLLEGES,66.67%
SOUTHWAY COLLEGE OF TECHNOLOGY,0.00%
SOUTHWESTERN MINDANAO ISLAMIC INSTITUTE,13.73%
SOUTHWESTERN UNIVERSITY,33.54%
"ST. ALEXIUS COLLEGE (for.DOCTORS CHSF,INC)",42.03%
"ST. AUGUSTINE COLLEGE-LAS PIÑAS CITY, INC.-LAS PINAS",25.00%
ST. BERNADETTE OF LOURDES COLLEGE,40.00%
ST. DOMINIC COLLEGE OF ASIA (for. ST. DOMINIC C.A.S),64.15%
ST. JAMES COLLEGE OF QUEZON CITY,100.00%
ST. JOSEPH COLLEGE-CAVITE CITY,50.00%
"ST. JUDE COLLEGE-DASMARIÑAS, CAVITE, INC.",28.57%
ST. MARY'S COLLEGE OF BALIUAG,77.78%
ST. SCHOLASTICA'S COLLEGE- TACLOBAN,79.49%
ST. THERESE-MTC COLLEGES-LA FIESTA,48.48%
"STA. CLARA DE MONTEFALCO COLLEGE, INC",50.00%
STI COLLEGE - BAGUIO CITY,40.00%
"STI COLLEGE - CALAMBA, LAGUNA",0.00%
STI COLLEGE - FAIRVIEW,0.00%
"STI COLLEGE - GLOBAL CITY, TAGUIG",33.33%
STI COLLEGE - LAS PIÑAS,100.00%
STI COLLEGE - LUCENA CITY,28.57%
STI COLLEGE - MAKATI CITY,50.00%
STI COLLEGE - MEYCAUAYAN,50.00%
STI COLLEGE - RECTO,33.33%
STI COLLEGE - ROSARIO CAMPUS,40.00%
"STI COLLEGE - STA CRUZ, LAGUNA",0.00%
STI COLLEGE - STA. MARIA,33.33%
STI COLLEGE - ZAMBOANGA CITY,25.49%
"STI COLLEGE CEBU, INC",0.00%
STI COLLEGE OF MINDANAO- CAGAYAN DE ORO CITY,33.33%
STI COLLEGE OF MINDANAO- DAVAO CITY,12.50%
"STI COLLEGE SAN PABLO, INC",0.00%
STI e-COLLEGE SOUTHWOODS- CARMONA,50.00%
SULTAN KUDARAT  STATE UNIVERSITY-TACURONG,66.67%
SULTAN KUDARAT EDUCATIONAL INSTITUTION,36.21%
SULU STATE COLLEGE,54.88%
SURIGAO EDUCATION CENTER,47.06%
"SYSTEMS PLUS COLLEGE FOUNDATION,INC-ANGELES CITY(SPCCF)",45.00%
TABACO COLLEGE,50.00%
"TAGUM DOCTORS COLLEGE, INC",50.00%
TANCHULING COLLEGE,53.85%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),78.57%
"TECARO COLLEGE FOUNDATION, INC.",18.18%
"THE FAMILY CLINIC, INC.",34.29%
THE GOOD SAMARITAN COLLEGES-CABANATUAN CITY,25.00%
"THE MARIAM SCHOOL OF NURSING, INC.",8.33%
TOMAS CLAUDIO MEMORIAL COLLEGE,33.33%
TOMAS DEL ROSARIO ACADEMY,33.33%
TRACE COLLEGE-LOS BAÑOS,66.67%
TRINITY UNIVERSITY OF ASIA (TRINITY-QC),100.00%
UNCIANO COLLEGES & GENERAL HOSPITAL-MANILA,17.65%
UNCIANO COLLEGES & MEDICAL CENTER-ANTIPOLO,41.18%
UNION CHRISTIAN COLLEGE,38.75%
UNITED SCHOOL OF SCIENCE & TECHNOLOGY,33.33%
UNIVERSAL COLLEGES OF PARAÑAQUE,52.17%
UNIVERSIDAD DE MANILA (CITY COLL. OF MANILA),72.34%
UNIVERSIDAD DE SANTA ISABEL (COL DE STA ISABEL),78.57%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),62.04%
UNIVERSITY OF BAGUIO,42.96%
UNIVERSITY OF BATANGAS,39.58%
UNIVERSITY OF BOHOL,49.25%
UNIVERSITY OF CAGAYAN VALLEY (for. CAGAYAN COLL OF TUG.),57.14%
UNIVERSITY OF CEBU,0.00%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,43.75%
UNIVERSITY OF CEBU-BANILAD,41.80%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,83.72%
UNIVERSITY OF ILOILO,37.06%
UNIVERSITY OF LA SALETTE- SANTIAGO,43.75%
UNIVERSITY OF LUZON (LUZON COLL.),36.36%
UNIVERSITY OF MAKATI,65.00%
UNIVERSITY OF MINDANAO- DAVAO CITY,72.00%
UNIVERSITY OF MINDANAO-DIGOS COLLEGE,46.67%
UNIVERSITY OF MINDANAO- TAGUM,25.00%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,56.25%
