SCHOOL,% PASSED
ADAMSON UNIVERSITY,29.21%
ADVENTIST UNIVERSITY OF THE PHILIPPINES,100.00%
AEMILIANUM INSTITUTE,0.00%
AGUSAN DEL SUR STATE COLLEGE OF AGRICULTURE & TECHNOLOGY,16.67%
"AMA COMPUTER COLLEGE DASMARINAS, CAVITE, INC.",0.00%
AMA COMPUTER COLLEGE- ANGELES CITY,0.00%
AMA COMPUTER COLLEGE- BAGUIO CITY,0.00%
"AMA COMPUTER COLLEGE-BINAN, LAGUNA",0.00%
AMA COMPUTER COLLEGE- CALAMBA,50.00%
AMA COMPUTER COLLEGE-EAST RIZAL,12.50%
AMA COMPUTER COLLEGE- LAOAG CITY,0.00%
AMA COMPUTER COLLEGE- LEGAZPI CAMPUS,0.00%
AMA COMPUTER COLLEGE-LIPA CITY,33.33%
AMA COMPUTER COLLEGE- LUCENA CITY,0.00%
AMA COMPUTER COLLEGE- MAKATI CITY,0.00%
AMA COMPUTER COLLEGE- OLONGAPO CITY,0.00%
"AMA COMPUTER COLLEGE-SAN FERNANDO, PAMPANGA",0.00%
AMA COMPUTER COLLEGE- SANTIAGO CITY,0.00%
"AMA COMPUTER COLLEGE-STA. CRUZ, LAGUNA",0.00%
AMA COMPUTER COLLEGE- TACLOBAN,0.00%
AMA COMPUTER COLLEGE- TARLAC CITY,0.00%
AMA COMPUTER COLLEGE- ZAMBOANGA CITY,0.00%
"AMA COMPUTER UNIVERSITY- PROJ. 8, QC",12.50%
ANGELES UNIVERSITY FOUNDATION,25.00%
AQUINAS UNIVERSITY,11.11%
ASIA PACIFIC COLLEGE,37.50%
ATENEO DE DAVAO UNIVERSITY,55.56%
ATENEO DE MANILA UNIVERSITY- Q.C.,63.64%
ATENEO DE NAGA UNIVERSITY,27.27%
ATENEO DE ZAMBOANGA,100.00%
BALIUAG UNIVERSITY (BALIUAG COLLEGES),16.67%
BATAAN HEROES MEMORIAL COLLEGE,0.00%
BATAAN PENINSULA STATE UNIVERSITY-BALANGA (for.BATAAN P.S),56.25%
BATANGAS STATE UNIVERSITY- BATANGAS CITY (PBMIT),26.32%
BICOL UNIVERSITY-POLANGUI,20.00%
BOHOL INSTITUTE OF TECHNOLOGY-TAGBILARAN CITY,0.00%
BULACAN STATE UNIVERSITY (for.BCAT)-MALOLOS,43.75%
CAGAYAN STATE UNIVERSITY- TUGUEGARAO,46.15%
CAMARINES SUR POLYTECHNIC COLLEGE-NABUA,31.25%
CAMARINES SUR POLYTECHNIC COLLEGES(BICAT)-NAGA,29.17%
CAMIGUIN POLYTECHNIC STATE COLLEGE,16.67%
CAPITOL UNIVERSITY (for.CAGAYAN CAPITOL COLL.),0.00%
CARAGA STATE UNIVERSITY- BUTUAN CITY,44.44%
CAVITE STATE UNIVERSITY (DON SEVERINO AGR'L. COLL.),66.67%
CEBU INSTITUTE OF TECHNOLOGY,14.29%
CENTRAL COLLEGES OF THE PHILIPPINES,33.33%
CENTRAL ILOCANDIA COLLEGE OF SCIENCE & TECHNOLOGY,0.00%
CENTRAL PHILIPPINE UNIVERSITY,50.00%
COLEGIO DE DAGUPAN (for.COMPUTRONIX COLL),27.27%
COLEGIO DE SAN JUAN DE LETRAN-ABUCAY,40.00%
