SCHOOL,% PASSED
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA. ROSA,67.31%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STO. TOMAS,85.71%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-TAGUIG,82.93%
QUEZON CITY POLYTECHNIC UNIVERSITY,33.33%
RIZAL TECHNOLOGICAL UNIVERSITY,41.67%
ROGATIONIST COLLEGE,33.33%
"SACRED HEART COLLEGE OF LUCENA CITY, INC.",100.00%
SAINT FRANCIS OF ASSISI COLLEGE,25.00%
SAINT JOHN TECHNOLOGICAL COLLEGE OF THE PHILIPPINES,11.11%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,0.00%
SAINT LOUIS UNIVERSITY,50.94%
SAINT MARY'S UNIVERSITY,66.67%
SAINT PAUL UNIVERSITY-ILOILO,0.00%
SAINT PAUL UNIVERSITY-SURIGAO,0.00%
SAINT PAUL UNIVERSITY- TUGUEGARAO,16.67%
SAINT PETER'S COLLEGE-ILIGAN CITY,16.67%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),43.75%
"SAN SEBASTIAN COLLEGE- RECOLETOS,CAVITE",35.71%
SIENA COLLEGE OF TAYTAY,14.29%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),38.37%
ST. MARY'S COLLEGE OF MARINDUQUE-(FOR IMMA.CONCEP COLL.),50.00%
SURIGAO DEL SUR STATE UNIVERSITY-TAGO,100.00%
SURIGAO EDUCATION CENTER,100.00%
SURIGAO STATE COLLEGE OF TECHNOLOGY,0.00%
"SYSTEMS PLUS COLLEGE FOUNDATION,INC-ANGELES CITY(SPCCF)",0.00%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),66.67%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,54.41%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,60.53%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,70.18%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,36.54%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-VISAYAS,54.22%
UNIVERSAL COLLEGES OF PARAÑAQUE,100.00%
UNIVERSIDAD DE MANILA (CITY COLL. OF MANILA),51.85%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),29.41%
UNIVERSITY OF ANTIQUE-SIBALOM,0.00%
UNIVERSITY OF BAGUIO,50.00%
UNIVERSITY OF BOHOL,0.00%
UNIVERSITY OF CEBU,40.00%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,66.67%
UNIVERSITY OF CEBU-BANILAD,42.86%
UNIVERSITY OF LA SALETTE- SANTIAGO,18.75%
UNIVERSITY OF LUZON (LUZON COLL.),12.50%
UNIVERSITY OF MINDANAO- DAVAO CITY,60.00%
UNIVERSITY OF MINDANAO- TAGUM,64.29%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,42.86%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,33.33%
UNIVERSITY OF NUEVA CACERES,87.50%
UNIVERSITY OF PANGASINAN,70.00%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,20.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,66.67%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-MOLINO CAMPUS,60.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,52.63%
UNIVERSITY OF RIZAL SYSTEM- MORONG,60.71%
UNIVERSITY OF SAINT LA SALLE,51.92%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,45.00%
UNIVERSITY OF SAN AGUSTIN,33.33%
UNIVERSITY OF SAN CARLOS,64.29%
UNIVERSITY OF SAN JOSE- RECOLETOS,28.57%
UNIVERSITY OF SANTO TOMAS,79.26%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,70.59%
UNIVERSITY OF SOUTHERN MINDANAO-KABACAN,11.11%
UNIVERSITY OF SOUTHERN PHILIPPINES,0.00%
UNIVERSITY OF THE ASSUMPTION,14.29%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),27.27%
UNIVERSITY OF THE EAST- CALOOCAN,43.18%
UNIVERSITY OF THE EAST-MANILA,58.06%
UNIVERSITY OF THE IMMACULATE CONCEPTION-DAVAO,22.73%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,98.00%
UNIVERSITY OF THE VISAYAS- CEBU CITY,0.00%
URDANETA CITY UNIVERSITY (CCU),42.86%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,33.33%
WESLEYAN UNIVERSITY- PHILIPPINES-CABANATUAN CITY,9.09%
WEST NEGROS COLLEGE,0.00%
WESTERN MINDANAO STATE U- AURORA,100.00%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,47.22%
XAVIER UNIVERSITY,57.69%
