SCHOOL,% PASSED
ADAMSON UNIVERSITY,30.00%
ADVENTIST UNIVERSITY OF THE PHILIPPINES,33.33%
AGUSAN DEL SUR STATE COLLEGE OF AGRICULTURE & TECHNOLOGY,0.00%
ALEJANDRO COLLEGE,0.00%
"AMA COMPUTER COLLEGE DASMARINAS, CAVITE, INC.",0.00%
"AMA COMPUTER COLLEGE-BINAN, LAGUNA",0.00%
AMA COMPUTER COLLEGE- CABANATUAN CITY,0.00%
AMA COMPUTER COLLEGE- DAVAO CITY,0.00%
AMA COMPUTER COLLEGE-EAST RIZAL,0.00%
AMA COMPUTER COLLEGE-LIPA CITY,0.00%
AMA COMPUTER COLLEGE- MAKATI CITY,0.00%
"AMA COMPUTER COLLEGE-SAN FERNANDO, PAMPANGA",0.00%
AMA COMPUTER COLLEGE- SANTIAGO CITY,16.67%
"AMA COMPUTER COLLEGE-STA. CRUZ, LAGUNA",20.00%
AMA COMPUTER COLLEGE- TACLOBAN,0.00%
AMA COMPUTER COLLEGE- TARLAC CITY,20.00%
AMA COMPUTER COLLEGE- ZAMBOANGA CITY,0.00%
"AMA COMPUTER LEARNING CENTER FOUNDATION, INC- ZAMBOANGA",0.00%
"AMA COMPUTER UNIVERSITY- PROJ. 8, QC",33.33%
ANGELES UNIVERSITY FOUNDATION,22.22%
AQUINAS UNIVERSITY,0.00%
ASIA PACIFIC COLLEGE,25.00%
ATENEO DE DAVAO UNIVERSITY,33.33%
ATENEO DE MANILA UNIVERSITY- Q.C.,83.33%
ATENEO DE NAGA UNIVERSITY,40.00%
ATENEO DE ZAMBOANGA,100.00%
BALIUAG UNIVERSITY (BALIUAG COLLEGES),0.00%
BATAAN PENINSULA STATE U- MAIN CAMPUS(FOR BNSAT),40.00%
BATANGAS STATE UNIVERSITY - ALANGILAN,51.52%
BATANGAS STATE UNIVERSITY- BATANGAS CITY (PBMIT),0.00%
BICOL STATE COLLEGE OF APPLIED SCIENCES AND TECH- (FOR CSPC),37.50%
BICOL UNIVERSITY-POLANGUI,20.00%
BULACAN STATE UNIVERSITY (for.BCAT)-MALOLOS,38.89%
CAGAYAN STATE UNIVERSITY- TUGUEGARAO,45.45%
