SCHOOL,% PASSED
COLLEGE OF TECHNOLOGICAL,20.00%
"COLUMBAN
COLLEGE-OLONGAPO CITY",16.13%
"COMPUTER ARTS &
TECHNOLOGY SCHOOL-OLD ALBAY",0.00%
"CORDILLERA A+ COMPUTER TECHNOLOGY
COLLEGE",0.00%
"DE LA SALLE UNIVERSITY-
CANLUBANG",50.00%
"DE LA SALLE
UNIVERSITY- DASMARIÑAS",18.46%
"DE LA SALLE
UNIVERSITY-LIPA",40.38%
DE LA SALLE UNIVERSITY-MANILA,38.95%
DEVERA INSTITUTE OF TECHNOLOGY,0.00%
"DIVINE WORD
COLLEGE OF CALAPAN",0.00%
DIVINE WORD COLLEGE OF LAOAG,0.00%
"DON BOSCO TECHNICAL COLLEGE-
MANDALUYONG",10.00%
DON BOSCO TECHNOLOGY CENTER-CEBU CITY,7.14%
"DON HONORIO
VENTURA TECHNOLOGICAL STATE UNIVERSITY",32.35%
"EASTERN VISAYAS
STATE UNIVERSITY (for.LIT)TACLOBAN",28.99%
EMILIO AGUINALDO COLLEGE- DASMARINAS,0.00%
EULOGIO (AMANG) RODRIGUEZ INSTITUTE OF SCIENCE & TECHNOLOGY,0.00%
FAR EASTERN UNIVERSITY-MANILA,0.00%
FEATI UNIVERSITY,16.67%
FELLOWSHIP BAPTIST COLLEGE,50.00%
"FEU-EAST ASIA
COLLEGE",18.52%
"FIRST ASIA INSTITUTE OF
TECHNOLOGY & HUMANITIES",41.18%
FULLBRIGHT COLLEGE,31.58%
"HOLY ANGEL
UNIVERSITY",12.50%
HOLY CROSS OF DAVAO COLLEGE,14.29%
"HOLY NAME
UNIVERSITY (for.DIVINE WORD-
TAGBILARAN)",51.11%
"IATEC COMPUTER
COLLEGE",0.00%
JOHN PAUL II COLLEGE,0.00%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DAPITAN,0.00%
"LA SALLE UNIVERSITY
(for.IMMA.CONCEPCIO N-LA SALLE)",20.00%
LAGUNA STATE POLYTECHNIC COLLEGE-SAN PABLO (SPCSAT),0.00%
"LAGUNA STATE POLYTECHNIC COLLEGE-STA. CRUZ
(LCAT)",10.00%
LICEO DE CAGAYAN UNIVERSITY,30.00%
LYCEUM NORTHWESTERN- DAGUPAN CITY,0.00%
"LYCEUM OF THE PHILIPPINES
UNIVERSITY- BATANGAS,INC",66.67%
"LYCEUM OF THE
PHILIPPINES UNIVERSITY-MANILA",4.76%
"LYCEUM OF THE PHILIPPINES-LAGUNA
(for.LYCEUM INST.OF TECH)",8.57%
"LYCEUM SUBIC BAY,
INC.",0.00%
"MANUEL S. ENVERGA
UNIV. FOUNDATION- LUCENA CITY",55.56%
MAPUA INSTITUTE OF TECHNOLOGY,29.92%
MARIANO MARCOS STATE UNIVERSITY- BATAC,30.00%
"MATS COLLEGE OF
TECHNOLOGY",0.00%
"MICROCITY COMPUTER
COLLEGES FOUNDATION",0.00%
MINDANAO POLYTECHNIC STATE COLLEGE (DMMMPSC),0.00%
"MINDANAO STATE
UNIVERSITY-GEN. SANTOS CITY",10.71%
MINDANAO STATE UNIVERSITY-ILIGAN INSTITUTE OF TECHNOLOGY,71.43%
MINDANAO STATE UNIVERSITY-MARAWI CITY,80.00%
MINDANAO UNIVERSITY OF SCIENCE & TECHNOLOGY,50.00%
"MONDRIAAN AURA
COLLEGE",12.50%
"NATIONAL COLLEGE
OF SCIENCE &
TECHNOLOGY- DASMARINAS",13.33%
"NATIONAL COLLEGE OF SCIENCE & TECHNOLOGY-SAN
FERNANDO",0.00%
"NATIONAL
UNIVERSITY-MANILA",0.00%
"NEGROS ORIENTAL
STATE UNIVERSITY (CVPC)-DUMAGUETE",0.00%
NEW ERA UNIVERSITY,3.23%
"NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO
TANCINCO)",33.33%
"NORTHWESTERN
UNIVERSITY",14.29%
"NOTRE DAME OF
DADIANGAS COLLEGE",14.29%
"NOTRE DAME OF KIDAPAWAN
COLLEGE",0.00%
NOTRE DAME OF MARBEL UNIVERSITY,20.00%
"NOTRE DAME
UNIVERSITY",0.00%
"NUEVA VIZCAYA
STATE UNIVERSITY (NVPC)-BAMBANG",0.00%
OUR LADY OF THE PILLAR'S COLLEGE,0.00%
"PAMANTASAN NG
CABUYAO",20.00%
"PAMANTASAN NG LUNGSOD NG
MAYNILA",43.88%
"PAMANTASAN NG
LUNGSOD NG PASIG",11.11%
"PANPACIFIC UNIVERSITY NORTH
PHILIPPINES (PANG.CST)",0.00%
PATRIA SABLE CORPUZ COLLEGE,0.00%
"PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY-
CALASIAO",0.00%
POLYTECHNIC STATE COLLEGE OF ANTIQUE,33.33%
"POLYTECHNIC UNIVERSITY OF THE
PHILIPPINES-BATAAN",0.00%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-
STA. MESA",25.64%
"POLYTECHNIC UNIVERSITY OF THE
PHILIPPINES- MARAGONDON",5.26%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA.
ROSA",13.51%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STO.
TOMAS",16.67%
"POLYTECHNIC UNIVERSITY OF THE
PHILIPPINES-TAGUIG",25.81%
"RIZAL TECHNOLOGICAL
UNIVERSITY",22.64%
ROGATIONIST COLLEGE,0.00%
"SAINT FRANCIS OF
ASSISSI COLLEGE",0.00%
"SAINT JOHN TECHNOLOGICAL COLLEGE OF THE
PHILIPPINES",0.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,21.43%
SAINT LOUIS UNIVERSITY,15.03%
"SAINT MARY'S
UNIVERSITY",4.76%
"SAINT PAUL
UNIVERSITY- SURIGAO",50.00%
SAINT PAUL UNIVERSITY- TUGUEGARAO,21.05%
SAINT PETER COLLEGE- BALINGASAG,0.00%
"SAINT PETER'S COLLEGE-ILIGAN
CITY",13.04%
"SAMAR STATE
UNIVERSITY (SAMAR S.P.C.)",22.22%
"SAN SEBASTIAN
COLLEGE- RECOLETOS,CAVITE",28.57%
SIENA COLLEGE OF,0.00%
SOUTHERN LUZON STATE UNIVERSITY- LUCBAN (SLPC),10.81%
"SURIGAO EDUCATION
CENTER",0.00%
"SYSTEMS PLUS
COLLEGE FOUNDATION,INC- ANGELES
CITY(SPCCF)",33.33%
"TARLAC STATE UNIVERSITY  (TARLAC
COLLEGE OF TECH.)",18.42%
"TECHNOLOGICAL
INSTITUTE OF THE PHILIPPINES-MANILA",23.53%
"TECHNOLOGICAL
INSTITUTE OF THE
PHILIPPINES-QUEZON CITY",24.32%
"TECHNOLOGICAL
UNIVERSITY OF THE PHILIPPINES-MANILA",14.18%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,19.05%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-VISAYAS,30.61%
UNIVERSIDAD DE MANILA (CITY COLL. OF MANILA),12.50%
"UNIVERSIDAD DE ZAMBOANGA
(for.ZAEC)",44.44%
"UNIVERSITY OF
BAGUIO",0.00%
UNIVERSITY OF BATANGAS,71.43%
UNIVERSITY OF BOHOL,6.67%
UNIVERSITY OF CEBU,0.00%
"UNIVERSITY OF CEBU
IN LAPULAPU & MANDAUE",20.00%
"UNIVERSITY OF
CEBU-BANILAD",14.29%
UNIVERSITY OF LA SALETTE-SANTIAGO,0.00%
"UNIVERSITY OF
LUZON (LUZON COLL.)",7.14%
"UNIVERSITY OF
MINDANAO- COTABATO COLLEGE",0.00%
"UNIVERSITY OF
MINDANAO-DAVAO CITY",6.25%
UNIVERSITY OF MINDANAO-TAGUM,21.43%
"UNIVERSITY OF NEGROS
OCCIDENTAL- RECOLETOS",0.00%
"UNIVERSITY OF
NORTHEASTERN PHILIPPINES",0.00%
UNIVERSITY OF NUEVA CACERES,5.88%
"UNIVERSITY OF
PANGASINAN",25.00%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,10.00%
"UNIVERSITY OF
PERPETUAL HELP RIZAL-MOLINO",0.00%
"UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS
PINAS",20.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,42.86%
UNIVERSITY OF RIZAL SYSTEM-MORONG,0.00%
"UNIVERSITY OF
SAINT LA SALLE",8.33%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,22.50%
UNIVERSITY OF SAN AGUSTIN,17.86%
UNIVERSITY OF SAN CARLOS,22.64%
"UNIVERSITY OF SAN
JOSE-RECOLETOS",27.78%
UNIVERSITY OF SANTO TOMAS,11.11%
"UNIVERSITY OF SOUTHEASTERN
PHILIPPINES-DAVAO CITY",35.00%
"UNIVERSITY OF SOUTHERN
PHILIPPINES",0.00%
"UNIVERSITY OF THE CORDILLERAS
(for.BAGUIO C.F.)",33.33%
"UNIVERSITY OF THE
EAST-CALOOCAN",27.94%
UNIVERSITY OF THE EAST-MANILA,30.36%
"UNIVERSITY OF THE IMMACULATE
CONCEPTION-DAVAO",22.22%
"UNIVERSITY OF THE
PHILIPPINES-DILIMAN",51.06%
UNIVERSITY OF THE VISAYAS-CEBU CITY,0.00%
"VIRGEN MILAGROSA UNIVERSITY
FOUNDATION",0.00%
"WESLEYAN UNIVERSITY- PHILIPPINES-
CABANATUAN CITY",3.23%
WEST BAY COLLEGE,0.00%
WEST NEGROS COLLEGE,12.50%
"WESTERN VISAYAS
COLLEGE OF SCIENCE &
TECHNOLOGY-LA PAZ",2.86%
XAVIER UNIVERSITY,4.00%
