Time Date,School,Course,Passing Rate
31122015,University of Perpetual Help System Dalta,Bachelor of Science in Accountancy,10
30122016,University of Perpetual Help System Dalta,Bachelor of Science in Accountancy,25
31122016,University of Perpetual Help System Dalta,Bachelor of Science in Accountancy,9.09
30122017,University of Perpetual Help System Dalta,Bachelor of Science in Accountancy,0
31122017,University of Perpetual Help System Dalta,Bachelor of Science in Accountancy,0
31122018,University of Perpetual Help System Dalta,Bachelor of Science in Accountancy,0
30122019,University of Perpetual Help System Dalta,Bachelor of Science in Accountancy,25
31122019,University of Perpetual Help System Dalta,Bachelor of Science in Accountancy,25
31122021,University of Perpetual Help System Dalta,Bachelor of Science in Accountancy,0
31122022,University of Perpetual Help System Dalta,Bachelor of Science in Accountancy,0
31122010,Saint John Colleges,Bachelor of Science in Accountancy,50
30122011,Saint John Colleges,Bachelor of Science in Accountancy,0
31122011,Saint John Colleges,Bachelor of Science in Accountancy,0
30122012,Saint John Colleges,Bachelor of Science in Accountancy,0
31122012,Saint John Colleges,Bachelor of Science in Accountancy,8.33
30122013,Saint John Colleges,Bachelor of Science in Accountancy,0
31122013,Saint John Colleges,Bachelor of Science in Accountancy,7.69
30122014,Saint John Colleges,Bachelor of Science in Accountancy,0
31122014,Saint John Colleges,Bachelor of Science in Accountancy,11.11
30122015,Saint John Colleges,Bachelor of Science in Accountancy,0
31122015,Saint John Colleges,Bachelor of Science in Accountancy,0
30122016,Saint John Colleges,Bachelor of Science in Accountancy,33.33
31122016,Saint John Colleges,Bachelor of Science in Accountancy,0
30122017,Saint John Colleges,Bachelor of Science in Accountancy,0
31122017,Saint John Colleges,Bachelor of Science in Accountancy,0
30122018,Saint John Colleges,Bachelor of Science in Accountancy,0
31122018,Saint John Colleges,Bachelor of Science in Accountancy,0
30122019,Saint John Colleges,Bachelor of Science in Accountancy,0
31122019,Saint John Colleges,Bachelor of Science in Accountancy,0
31122022,Saint John Colleges,Bachelor of Science in Accountancy,0
30122015,Calamba Doctor's College,Bachelor of Science in Accountancy,25
