SCHOOL,% PASSED
CAGAYAN STATE UNIVERSITY- CARITAN,0.00%
CAGAYAN STATE UNIVERSITY- GONZAGA,46.43%
CAGAYAN STATE UNIVERSITY- PIAT,84.21%
CAGAYAN STATE UNIVERSITY- SANCHEZ MIRA,78.79%
CAGAYAN VALLEY COLLEGES OF QUIRINO,20.00%
CALABANGA POLYTECHNIC COLLEGE,0.00%
"CALAYAN EDUCATIONAL FOUNDATION INC.(for.
MED.CTR.LUCENA)",66.67%
"CAMARINES NORTE SCHOOL OF LAWS, ARTS & SCIENCES",19.15%
CAMARINES NORTE STATE COLLEGE-DAET,0.00%
"CAP COLLEGE FOUNDATION, INC",100.00%
CAPITOL UNIVERSITY (for.CAGAYAN CAPITOL COLL.),70.18%
CAPIZ STATE UNIVERSITY (CIT)(PSPC)-MAIN CAMPUS,0.00%
CAPIZ STATE UNIVERSITY (PANAY SPC)-DAYAO CAMPUS,21.09%
CAPIZ STATE UNIVERSITY (PANAY SPC)-DUMARAO,18.56%
CARLOS HILADO STATE COLLEGE OF FISHERIES-BINALBAGAN,43.43%
CAVITE STATE UNIVERSITY - BACOOR CITY CAMPUS,100.00%
CAVITE STATE UNIVERSITY (DON SEVERINO AGR'L. COLL.),94.67%
CAVITE WEST POINT COLLEGE,55.56%
CEBU ROOSEVELT MEMORIAL COLLEGES,36.00%
"CEGUERA TECHNOLOGICAL COLLEGES,INC(FOR CEGUERA I.S.T.)",29.41%
CENTRAL BICOL STATE UNIV. OF AGRICULTURE-(for.CSSAC)- SIPOCOT,21.43%
CENTRAL ILOCANDIA COLLEGE OF SCIENCE & TECHNOLOGY,28.73%
CENTRAL LUZON COLLEGE OF SCIENCE & TECHNOLOGY- OLONGAPO,68.75%
CENTRAL LUZON COLLEGE OF SCIENCE & TECHNOLOGY-SAN FERNANDO,42.61%
CENTRAL MAGUINDANAO INSTITUTE,100.00%
CENTRAL MINDANAO COLLEGES,27.48%
CENTRAL PHILIPPINE STATE UNIVERSITY -(FOR N.S.C.A) - ILOG,0.00%
CENTRAL PHILIPPINE STATE UNIVERSITY -(FOR N.S.C.A) - MAIN,26.15%
CENTRAL PHILIPPINE STATE UNIVERSITY -(FOR N.S.C.A)- HINIGARAN,26.09%
CENTRAL PHILIPPINE STATE UNIVERSITY -(FOR N.S.C.A)- VICTORIA,19.51%
CENTRAL PHILIPPINE STATE UNIVERSITY-(FOR N.S.C.A)-SAN CARLOS,35.38%
"CENTRO COLEGIO DE TARLAC- BAMBAN,TARLAC",44.44%
CHRIST THE KING COLLEGE OF MARANDING,30.00%
CHRIST THE KING COLLEGE- GINGOOG CITY,41.03%
CHRISTIAN COLLEGE OF TANAUAN,18.18%
CHRISTIAN POLYTECHNIC INSTITUTE OF CATANDUANES,71.43%
COLAND SYSTEMS TECHNOLOGY - COTABATO CITY,47.37%
COLEGIO DE AMORE,28.57%
COLEGIO DE KIDAPAWAN(for N.COTABATO IT),28.42%
COLEGIO DE LA PURISIMA CONCEPCION,33.33%
COLEGIO DE LAS NAVAS,10.53%
COLEGIO DE SAN ANTONIO DE PADUA,5.88%
"COLEGIO DE SAN ANTONIO FOUNDATION OF KORONADAL, INC",0.00%
COLEGIO DE SAN GABRIEL ARCANGEL,55.56%
"COLEGIO DE SAN JUAN, INC.",22.22%
"COLEGIO DE SAN LORENZO RUIZ DE MANILA, INC.",0.00%
COLEGIO DE STA. ANA DE VICTORIAS - NEGROS OCCIDENTAL,35.48%
COLEGIO DE STA. CATALINA DE ALEJANDRIA,25.00%
COLEGIO DE STO. NIÑO DE JASAAN,6.67%
COLLEGE OF MAASIN,0.00%
COLLEGE OF SAINT LAWRENCE,36.67%
COLLEGE OF ST. CATHERINE,100.00%
"COLLEGE OF SUBIC MONTESSORI, INC.-STA ISABEL",53.85%
COMPUTER ARTS & TECHNOLOGY SCHOOL-OLD ALBAY,33.33%
CONCEPCION HOLY CROSS COLLEGE,31.71%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),66.13%
CORDILLERA A+ COMPUTER TECHNOLOGY COLLEGE,52.94%
CORDILLERA CAREER DEVELOPMENT COLLEGE,56.80%
"CRIMINAL JUSTICE COLLEGE, INC.",83.33%
CRISTAL e-COLLEGE-PANGLAO CAMPUS,36.36%
"CRONASIA FOUNDATION COLLEGE, INC -GENERAL SANTOS",59.32%
DANIEL B. PENA MEMORIAL COLLEGE FOUNDATION,25.00%
DANSALAN POLYTECHNIC COLLEGE,9.32%
DATA CENTER COLLEGE OF THE PHILIPPINES-BANGUED,28.33%
DATA CENTER COLLEGE OF THE PHILIPPINES-LAOAG CITY,80.88%
DATU IBRAHIM PAGLAS MEMORIAL COLLEGE,0.00%
DAVAO CENTRAL COLLEGE,37.93%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,51.83%
DAVAO WINCHESTER COLLEGES,28.00%
DE LA SALLE UNIVERSITY- DASMARIÑAS,63.46%
"DIPOLOG MEDICAL CENTER COLLEGE FOUNDATION, INC",6.25%
"DIVINE MERCY COLLEGE FOUNDATION, INC",46.30%
DIVINE WORD COLLEGE OF CALAPAN,10.00%
DIVINE WORD COLLEGE OF VIGAN,42.31%
DIVINE WORD UNIVERSITY- TACLOBAN,0.00%
"DMMC INSTITUTE OF HEALTH SCIENCES, INC",0.00%
DON CARLOS POLYTECHNIC COLLEGE,51.52%
DON JOSE ECLEO MEMORIAL EDUCATIONAL FOUNDATION,46.15%
DR. AURELIO MENDOZA MEMORIAL COLLEGES,17.12%
"DR. GLORIA D. LACSON FOUND. COLLEGES OF CABANATUAN CITY,INC.",20.00%
"DR. GLORIA D. LACSON FOUNDATION COLLEGES, INC.",30.14%
DR. P. OCAMPO COLLEGES,16.67%
DUMAGUETE CATHEDRAL COLLEGE,22.22%
EASTER COLLEGE INC,83.33%
EASTERN SAMAR STATE UNIVERSITY - BORONGAN,33.33%
EASTERN SAMAR STATE UNIVERSITY-MAYDOLONG(for. MAYDOLONG NAS),49.38%
EASTERN VISAYAS CENTRAL COLLEGE,14.00%
EDUCATIONAL SYSTEM TECHNOLOGICAL INSTITUTE,39.34%
EMILIO AGUINALDO COLLEGE- DASMARIÑAS,56.52%
EMILIO AGUINALDO COLLEGE- MANILA,78.57%
ERHARD SYSTEMS TECHNOLOGICAL INSTITUTE,28.83%
EULOGIO (AMANG) RODRIGUEZ INSTITUTE OF SCIENCE & TECHNOLOGY,45.29%
"EXACT COLLEGES OF ASIA, INC.- ARAYAT",52.94%
FATHER SATURNINO URIOS UNIVERSITY (URIOS COLL),95.24%
"FATIMA MEDICAL SCIENCE FOUNDATION, INC.-QUEZON CITY",100.00%
"FATIMA MEDICAL SCIENCE FOUNDATION, INC.-VALENZUELA",0.00%
FERNANDEZ COLLEGE OF ARTS & TECHNOLOGY,30.00%
FILAMER CHRISTIAN COLLEGE,66.67%
FIRST ASIA INSTITUTE OF TECHNOLOGY & HUMANITIES,46.67%
FLORENCIO L. VARGAS COLLEGE- ABULUG,29.79%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,15.52%
FOUNDATION UNIVERSITY,30.00%
FRANCISCAN COLLEGE OF THE IMMACULATE CONCEPTION- BAYBAY,44.44%
FULLBRIGHT COLLEGE,25.32%
"GANI L. ABPI COLLEGES, INC.",0.00%
GINGOOG CITY JUNIOR COLLEGE,52.17%
GOLDEN WEST COLLEGES,29.63%
GOV. ALFONSO D. TAN MEMORIAL COLLEGE,25.00%
GUIMARAS STATE COLLEGE (GUIMARAS POLY. COLL.),24.56%
H. G. BAQUIRAN COLLEGE,8.70%
"HADJI DATU SAIDONA PENDATON FOUNDATION COLLEGE,INC- MGUINDNAO",0.00%
"HARDAM FURIGAY COLLEGES FOUNDATION, INC",15.38%
HEADSTART COLLEGE OF COTABATO,17.67%
HERCOR COLLEGE,24.42%
HMIJ-FOUNDATION PHILIPPINE ISLAMIC COLLEGE,21.43%
HOLY ANGEL UNIVERSITY,72.31%
HOLY CHILD COLLEGE OF BUTUAN,78.57%
HOLY CROSS COLLEGE-STA. ROSA,38.10%
HOLY CROSS OF DAVAO COLLEGE,47.78%
HOLY INFANT JESUS COLLEGE,0.00%
HOLY NAME UNIVERSITY (for.DIVINE WORD-TAGBILARAN),27.27%
HOLY SPIRIT FOUNDATION OF LEYTE,39.13%
HOLY TRINITY COLLEGE OF GENERAL SANTOS CITY,44.59%
HOLY TRINITY COLLEGE OF PUERTO PRINCESA,8.70%
"ICCT COLLEGES FOUNDATION,INC(INST.OF CREATIVE COMP TECH INC)",22.08%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-LAMUT,83.97%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-POTIA,66.13%
ILIGAN CAPITOL COLLEGE,34.66%
"ILIGAN MEDICAL CENTER COLLEGE, INC.",44.23%
I-LINK COLLEGE OF SCIENCE & TECHNOLOGY-MIDSAYAP N. COT.,57.14%
"ILLANA BAY INTEGRATED COMPUTER COLLEGE, INC.- MAGUINDANAO",27.27%
ILOILO DOCTORS' COLLEGE,25.81%
INNOVATIVE COLLEGE OF SCIENCE & TECHNOLOGY,65.00%
INSTITUTE OF BUSINESS SCIENCE & MEDICAL ARTS,44.44%
INTERNATIONAL SCHOOL OF ASIA & THE PACIFIC,53.33%
INTERNATIONAL SCHOOL OF ASIA & THE PACIFIC-TABUK BRANCH,4.35%
INTERWORLD COLLEGE OF SCIENCE & TECHNOLOGY,28.57%
INTERWORLD COLLEGES FOUNDATION-TARLAC CITY (ICT),0.00%
IRANUN FOUNDATION COLLEGE INC. - LANAO DEL SUR,3.70%
IRENE B. ANTONIO TECHNOLOGICAL COLLEGE,5.00%
ISABELA COLLEGE OF ARTS & TECHNOLOGY,14.81%
ISABELA COLLEGES (for.ISABELA C.F),14.89%
ISABELA STATE UNIVERSITY- ANGADANAN (for.A AGRO-IND COL.),59.26%
ISABELA STATE UNIVERSITY- CABAGAN,36.67%
ISABELA STATE UNIVERSITY- CAUAYAN (for.C.POLY.COLL.),58.33%
ISABELA STATE UNIVERSITY- ECHAGUE,58.33%
ISABELA STATE UNIVERSITY- JONES CAMPUS,55.56%
ISABELA STATE UNIVERSITY- ROXAS,32.73%
JAMIATU MARAWI AL-ISLAMIA FOUNDATION,0.00%
JAMIATUL PHILIPPINE AL-ISLAMIA,25.00%
JOHN PAUL COLLEGE,62.07%
JOHN PAUL II COLLEGE,65.52%
JOSE RIZAL MEMORIAL STATE COLLEGE-RIZAL,100.00%
JOSE RIZAL MEMORIAL STATE UNIV.- SIBUCU CAMPUS,0.00%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DAPITAN,41.82%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DIPOLOG,35.13%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-KATIPUNAN CAMPUS,55.56%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-SIOCON CAMPUS,61.36%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-TAMPILISAN CAMPUS,35.71%
JOSE RIZAL UNIVERSITY (for.JRC),41.18%
JOSEFINA  H. CERILLES STATE COLLEGE-GUIPOS,15.56%
JOSEFINA H. CERILLES STATE COLLEGE-DUMINGAG,20.51%
JOSEFINA H. CERILLES STATE COLLEGE-JOSEFINA,0.00%
JOSEFINA H. CERILLES STATE COLLEGE-MAIN-MATI(JHCPC),11.76%
JOSEFINA H. CERILLES STATE COLLEGE-R.MAGSAYSAY,7.14%
JOSEFINA H. CERILLES STATE COLLEGE-TAMBULIG,21.74%
KALINGA COLLEGES OF SCIENCE AND TECHNOLOGY,17.01%
KALINGA STATE UNIVERSITY(FOR KALINGA APAYAO STATE COLL),56.67%
KHADIJAH MOHAMMAD ISLAMIC ACADEMY - MARAWI CITY,8.00%
"KING'S COLL. OF THE PHILIPPINES-BAMBANG INC.(ELC, INC)",100.00%
KING'S COLLEGE OF THE PHILIPPINES INC.- BENGUET (for E.L.C),92.00%
"KURIOS CHRISTIAN COLLEGE FOUNDATION- MAGALLANES,CAVITE",25.00%
LA CARLOTA CITY COMMUNITY COLLEGE,19.22%
LA CONCEPCION COLLEGE- BULACAN,33.82%
LA CONSOLACION COLLEGE- ISABELA,0.00%
LA FINN'S SCHOLASTICA (FOR LUCNAS),28.57%
LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-LA SALLE),100.00%
LACSON COLLEGE,41.86%
LAGUNA STATE POLYTECHNIC UNIVERSITY-LOS BAÑOS,48.28%
LAGUNA STATE POLYTECHNIC UNIVERSITY-SINILOAN,41.46%
LAGUNA STATE POLYTECHNIC UNIV-SN PABLO(LSPC),75.76%
LAGUNA STATE POLYTECHNIC UNIV-STA CRUZ (LSPC),51.47%
"LAKE LANAO COLLEGE, INC.",12.00%
"LANAO CENTRAL COLLEGE,INC.- MARAWI CITY LANAO DEL SUR",20.83%
LANAO SCHOOL OF SCIENCE & TECHNOLOGY,50.00%
LEMERY COLLEGES,10.81%
LEYTE COLLEGES,27.41%
LEYTE NORMAL UNIVERSITY,0.00%
LICEO DE CAGAYAN UNIVERSITY,50.00%
LIPA CITY COLLEGES,36.63%
LIPA CITY PUBLIC COLLEGE,96.15%
"LUNA GOCO COLLEGES, INC (for.LUNA GOCO MCCI)",20.78%
LYCEUM NORTHWESTERN UNIV- DAGUPAN CITY,54.55%
LYCEUM NORTHWESTERN-F.T. DUQUE COLLEGE-URDANETA,10.00%
LYCEUM OF ALABANG (for. NCST),27.78%
LYCEUM OF APARRI,25.00%
LYCEUM OF NORTHERN LUZON,8.33%
"LYCEUM OF THE EAST -  AURORA, INC.",52.94%
"LYCEUM OF THE PHILIPPINES UNIVERSITY-BATANGAS,INC",26.67%
LYCEUM OF THE PHILIPPINES UNIVERSITY-MANILA,0.00%
LYCEUM OF TUAO,15.69%
"LYCEUM OF WESTERN LUZON- ZAMBALES,INC-BOTOLAN ZAMBALES",0.00%
"LYCEUM SUBIC BAY, INC.",45.45%
M. V. GALLEGO FOUNDATION COLLEGES,34.51%
MAASIN CITY COLLEGE,0.00%
"MAGSAYSAY MEMORIAL COLLEGE OF KORONADAL, INC.",0.00%
MAHARDIKA INSTITUTE OF TECHNOLOGY,24.49%
MAILA ROSARIO COLLEGE - TUGUEGARAO CITY,16.88%
MALLIG PLAINS COLLEGES(for.W.ISABELA PC),10.71%
MANDAUE CITY COLLEGE- MANDAUE CITY,100.00%
MANILA LAW COLLEGE,0.00%
MANUEL L. QUEZON UNIVERSITY,36.11%
MANUEL S. ENVERGA UNIV. FOUNDATION-CANDELARIA,100.00%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,41.91%
MARBEL SCHOOL OF SCIENCE AND TECHNOLOGY - (FOR.MSFT),16.67%
"MARVELOUS COLLEGE OF TECHNOLOGY,INC-KORONADAL, SOUTH COT.",16.67%
MARY THE QUEEN COLLEGE OF SCIENCE & TECHNOLOGY,38.71%
MASBATE COLLEGES,12.68%
MATER DEI COLLEGE-BOHOL,46.94%
MATI POLYTECHNIC INSTITUTE,23.08%
MATS COLLEGE OF TECHNOLOGY,40.74%
MEDICAL COLLEGE OF NORTHERN PHILIPPINES,0.00%
MEDINA COLLEGE-IPIL,16.67%
MEDINA COLLEGE-PAGADIAN (for.ST.JOHN GEN. HOSP.& COLL.),0.00%
METRO DAGUPAN COLLEGES,42.86%
METRO MANILA COLLEGE,36.19%
METROPOLITAN COLLEGE OF SCIENCE & TECHONOLOGY,33.33%
MEYCAUAYAN COLLEGE,58.33%
MINDANAO ARTS & TECHNOLOGICAL INSTITUTE,31.03%
"MINDANAO AUTONOMOUS COLLEGE, FOUNDATION INC.",15.91%
MINDANAO STATE UNIVERSITY- SDTC-JOLO,0.00%
MINDORO STATE COLLEGE OF AGRICULTURE & TECHNOLOGY- BONGABONG,25.45%
MINDORO STATE COLLEGE OF AGRICULTURE & TECHNOLOGY- CALAPAN,55.56%
MISAMIS ORIENTAL INSTITUTE OF SCIENCE & TECHNOLOGY,23.28%
MISAMIS UNIVERSITY-OROQUIETA UNIT,56.76%
MISAMIS UNIVERSITY-OZAMIS CITY,42.19%
MOUNT CARMEL COLLEGE OF CASIGURAN,0.00%
MOUNT CARMEL COLLEGE-BALER,34.57%
MOUNT MORIAH COLLEGE- CAMOTES,22.73%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BAUKO,0.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BONTOC,47.78%
NAGA COLLEGE FOUNDATION,56.89%
NATIONAL COLLEGE OF SCIENCE & TECHNOLOGY-DASMARINAS,30.46%
NAVAL STATE UNIVERSITY (for.NAVAL INST) BILIRAN,14.81%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,29.86%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-BAIS CAMPUS,28.57%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-BAYAWAN,18.57%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,37.58%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-GUIHULNGAN,22.50%
NEGROS ORIENTAL STATE UNIVERSITY-MABINAY,26.79%
NEGROS ORIENTAL STATE UNIVERSITY-SIATON,24.76%
NEW NORTHERN MINDANAO COLLEGE,53.85%
NORTH CENTRAL MINDANAO COLLEGES (CMTI),13.46%
NORTH LUZON PHILIPPINES STATE COLLEGE- CANDON,29.89%
NORTHEASTERN COLLEGE,33.33%
NORTHEASTERN MINDANAO COLL.,36.36%
NORTHERN COLLEGE,0.00%
NORTHERN COTABATO COLLEGES FOUNDATION INC.,0.00%
NORTHERN ILOCANDIA COLLEGE OF SCIENCE & TECHNOLOGY(NICOSAT),21.28%
NORTHERN ILOILO POLYTECHNIC COLLEGE-SARA,31.53%
"NORTHERN ILOILO POLYTECHNIC STATE COLL-BATAD, ILOILO CITY",0.00%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-AJUY,10.45%
NORTHERN MINDANAO COLLEGE,47.22%
NORTHERN NEGROS STATE COLLEGE OF SCIENCE & TECHNOLOGY,20.91%
NORTHERN PHILS. COLL. FOR MARITIME & TECHNOLOGICAL STUDIES,0.00%
"NORTHERN PHILS. COLL. FOR MARITIME, SCIENCE & TECH (NPMTI)",30.00%
NORTHERN ZAMBALES COLLEGE (for.VDRC)-MASINLOC,14.71%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),19.18%
NORTHWEST SAMAR STATE U-SN JORGE CAMPUS(FOR.SSCAF),9.62%
NORTHWESTERN UNIVERSITY,47.76%
NORTHWESTERN VISAYAN COLLEGES,28.32%
NOTRE DAME OF JOLO COLLEGE,26.37%
NOTRE DAME OF MARBEL UNIVERSITY,83.33%
NOTRE DAME OF MIDSAYAP COLLEGE,56.41%
NOTRE DAME OF SALAMAN COLLEGE,66.67%
NOTRE DAME OF TACURONG COLLEGE,35.59%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),67.30%
"NUEVO ZAMBOANGA COLLEGE, INC.- ZAMBOANGA CITY",38.30%
OCCIDENTAL MINDORO STATE COLLEGE,15.00%
OLIVAREZ COLLEGE-PARAÑAQUE,40.00%
OLIVAREZ COLLEGE-TAGAYTAY CITY,46.15%
OSIAS COLLEGES,23.47%
OSMENA COLLEGE-MASBATE,16.43%
"OUR LADY OF FATIMA UNIVERSITY-PAMPANGA,INC(FOR EAST CC. INC)",53.66%
OUR LADY OF FATIMA UNIVERSITY-QC,37.78%
OUR LADY OF FATIMA UNIVERSITY-VALENZUELA,47.73%
OUR LADY OF LOURDES COLLEGE,25.00%
OUR LADY OF LOURDES COLLEGE FOUNDATION,25.22%
OUR LADY OF LOURDES TECHNOLOGICAL COLLEGE,27.59%
OUR LADY OF MERCY COLLEGE- BORONGAN,11.97%
OUR LADY OF THE PILLAR COLLEGE-CAUAYAN SAN MIGUEL BRANCH,36.36%
"OUR LADY OF THE PILLAR'S COLLEGE-SN FERMIN, CAUAYAN",25.00%
"PAGADIAN CAPITOL COLLEGE, INC (FOR PAG. COLL OF CRIM)",18.24%
PALAWAN STATE UNIVERISITY- SAN RAFAEL,0.00%
PALAWAN STATE UNIVERSITY- BROOKS POINT,47.62%
PALAWAN STATE UNIVERSITY- CORON,45.16%
PALAWAN STATE UNIVERSITY- CUYO,25.00%
PALAWAN STATE UNIVERSITY- NARRA,41.67%
PALAWAN STATE UNIVERSITY-P. PRINCESA,41.67%
PALAWAN STATE UNIVERSITY- ROXAS,15.38%
PAMANTASAN NG LUNGSOD NG MARIKINA,70.97%
PAMANTASAN NG LUNGSOD NG MUNTINLUPA (MPC),30.92%
PANGASINAN MERCHANT MARINE ACADEMY,18.18%
PANGASINAN STATE UNIVERSITY- BINMALEY,37.74%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),36.36%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES-TAYUG CAMPUS INC.,26.00%
PARANG FOUNDATION COLLEGE,3.45%
PARTIDO COLLEGE,21.28%
PARTIDO STATE UNIVERSITY- (GOA)GAO,50.00%
PARTIDO STATE UNIVERSITY-SAN JOSE(for.SN JOSE P.I),48.94%
PASSI CITY COLLEGE,32.73%
PATRIA SABLE CORPUS COLLEGE,36.36%
PEDRO REBADILLA MEMORIAL AGRICULTURAL COLLEGE,0.00%
PEDRO T. MENDIOLA SR MEMORIAL TECHNICAL & POLYTECHNIC COLL.,0.00%
PERPETUAL HELP COLLEGE OF PANGASINAN,14.29%
PHILIPPINE CENTRAL ISLANDS COLLEGE,0.00%
PHILIPPINE COLLEGE FOUNDATION,15.79%
PHILIPPINE COLLEGE OF CRIMINOLOGY,28.75%
PHILIPPINE COLLEGE OF HEALTH & SCIENCES,20.16%
PHILIPPINE COLLEGE OF NORTHWESTERN LUZON,24.14%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY-CALASIAO,38.25%
PHILIPPINE COMPUTER COLLEGE,29.69%
PHILIPPINE LAW ENFORCEMENT COLLEGE,20.00%
PHILIPPINE LAW SCHOOL- LACSON COLLEGE,37.50%
PHILIPPINE MARITIME INSTITUTE- QUEZON CITY,0.00%
PHILIPPINE NORMAL UNIVERSITY- NORTH LUZON,100.00%
"PILI CAPITAL COLLEGE,INC(FOR PILI CAP.EDUC.C,INC)-CAMSUR",34.15%
PIMSAT COLLEGES,40.43%
"PIMSAT COLLEGES, INC- BACOOR CITY",33.33%
PINAMALAYAN MARITIME FOUND. & TECH COLLEGE INC.- PINAMALAYAN,100.00%
"PLT COLLEGE, INC",68.52%
"PLT COLLEGE., INC - GUINOBATAN, ALBAY",40.00%
POLYTECHNIC COLLEGE OF DAVAO DEL SUR,27.72%
POLYTECHNIC COLLEGE OF LA UNION,60.00%
POLYTECHNIC STATE COLLEGE OF ANTIQUE-SIBALOM,0.00%
PROFESSIONAL ACADEMY OF THE PHILIPPINES,9.80%
QUIRINO POLYTECHNIC COLLEGE,56.36%
QUIRINO STATE COLLEGE,65.08%
RAMON MAGSAYSAY MEMORIAL COLLEGE-MARBEL,52.83%
RAMON MAGSAYSAY MEMORIAL COLLEGES,26.00%
REGENCY POLYTECHNIC COLLEGE,22.22%
REPUBLICAN COLLEGE,18.18%
RIZAL COLLEGE OF TAAL,27.82%
RIZAL MEMORIAL COLLEGE,24.42%
RIZWOODS COLLEGES - CEBU CITY,0.00%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,55.17%
SACRED HEART SCHOOL- MISAMIS OCCIDENTAL,26.67%
"SAINT ANNE COLLEGE LUCENA, INC.",28.95%
SAINT ANTHONY COLLEGE OF TECHNOLOGY,0.00%
SAINT ANTHONY'S COLLEGE- ANTIQUE,42.42%
SAINT ANTHONY'S COLLEGE- CAGAYAN,0.00%
SAINT BENEDICT COLLEGE- COTABATO CITY,15.79%
SAINT COLUMBAN COLLEGE- PAGADIAN CITY,0.00%
SAINT DOMINIC SAVIO COLLEGE,100.00%
SAINT FERDINAND COLLEGE- CABAGAN,12.16%
SAINT FERDINAND COLLEGE- ILAGAN,33.85%
SAINT FRANCIS XAVIER COLLEGE,50.00%
SAINT JOHN GENERAL HOSPITAL COLLEGE-BUUG,8.33%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,50.00%
SAINT JOSEPH'S COLLEGE- MAASIN,34.91%
SAINT JUDE THADDEUS INSTITUTE OF TECHNOLOGY,28.71%
