SCHOOL,% PASSED
CHRIST THE KING COLLEGE OF MARANDING,42.25%
CHRIST THE KING COLLEGE- GINGOOG CITY,45.65%
CHRIST THE KING OF CALBAYOG,0.00%
CHRISTIAN COLLEGE OF TANAUAN,7.14%
CHRISTIAN POLYTECHNIC INSTITUTE OF CATANDUANES,57.55%
COLAND SYSTEMS TECHNOLOGY - COTABATO CITY,31.25%
COLEGIO DE AMORE,36.11%
COLEGIO DE DAGUPAN (for.COMPUTRONIX COLL),70.00%
COLEGIO DE KIDAPAWAN(for N.COTABATO IT),51.24%
COLEGIO DE LA PURISIMA CONCEPCION,41.18%
COLEGIO DE LAS NAVAS,6.67%
COLEGIO DE SAN ANTONIO DE PADUA,26.72%
COLEGIO DE SAN GABRIEL ARCANGEL,55.17%
"COLEGIO DE SAN JUAN, INC.",4.55%
"COLEGIO DE SAN LORENZO RUIZ DE MANILA, INC.",11.11%
COLEGIO DE STA. ANA DE VICTORIAS - NEGROS OCCIDENTAL,38.00%
COLEGIO DE STA. CATALINA DE ALEJANDRIA,28.57%
COLEGIO DE STO. NIÑO DE JASAAN,16.67%
COLLEGE OF SAINT LAWRENCE,32.17%
COLLEGE OF ST. CATHERINE,50.00%
"COLLEGE OF SUBIC MONTESSORI, INC.-STA ISABEL",36.00%
COMPUTER ARTS & TECHNOLOGY SCHOOL-OLD ALBAY,39.13%
CONCEPCION HOLY CROSS COLLEGE,28.26%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),70.73%
CORDILLERA A+ COMPUTER TECHNOLOGY COLLEGE,50.00%
CORDILLERA CAREER DEVELOPMENT COLLEGE,52.70%
"CRIMINAL JUSTICE COLLEGE, INC.",45.45%
CRISTAL e-COLLEGE-PANGLAO CAMPUS,40.00%
"CRONASIA FOUNDATION COLLEGE, INC -GENERAL SANTOS",29.55%
DANIEL B. PENA MEMORIAL COLLEGE FOUNDATION,16.36%
DANSALAN POLYTECHNIC COLLEGE,9.36%
DARAGA COMMUNITY COLLEGE,0.00%
DATA CENTER COLLEGE OF THE PHILIPPINES-BANGUED,15.63%
DATA CENTER COLLEGE OF THE PHILIPPINES-LAOAG CITY,80.28%
DATU IBRAHIM PAGLAS MEMORIAL COLLEGE,0.00%
DAVAO CENTRAL COLLEGE,47.62%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,54.02%
DAVAO WINCHESTER COLLEGES,21.43%
DE LA SALLE UNIVERSITY- COLLEGE OF SAINT BENILDE,0.00%
DE LA SALLE UNIVERSITY- DASMARIÑAS,56.45%
DEL SUR GOOD SHEPHERD COLLEGE,25.00%
"DIPOLOG MEDICAL CENTER COLLEGE FOUNDATION, INC",21.43%
DIVINA PASTORA COLLEGE,0.00%
"DIVINE MERCY COLLEGE FOUNDATION, INC",54.55%
DIVINE WORD COLLEGE OF CALAPAN,46.15%
DIVINE WORD COLLEGE OF LEGAZPI,100.00%
DIVINE WORD COLLEGE OF VIGAN,35.00%
DIVINE WORD UNIVERSITY- TACLOBAN,0.00%
DON CARLOS POLYTECHNIC COLLEGE,34.38%
DON JOSE ECLEO MEMORIAL EDUCATIONAL FOUNDATION,25.00%
DR. AURELIO MENDOZA MEMORIAL COLLEGES,14.75%
"DR. GLORIA D. LACSON FOUND. COLLEGES OF CABANATUAN CITY,INC.",25.00%
"DR. GLORIA D. LACSON FOUNDATION COLLEGES, INC.",20.41%
DR. P. OCAMPO COLLEGES,33.33%
DUMAGUETE CATHEDRAL COLLEGE,33.33%
EASTERN SAMAR INSTITUTE OF TECHNOLOGY,0.00%
EASTERN SAMAR STATE UNIVERSITY-MAYDOLONG(for. MAYDOLONG NAS),38.54%
EASTERN VISAYAS CENTRAL COLLEGE,8.11%
EASTERN VISAYAS STATE UNIVERSITY (for.L.I.T.)TACLOBAN,0.00%
EDUCATIONAL SYSTEM TECHNOLOGICAL INSTITUTE,40.54%
EMILIO AGUINALDO COLLEGE- DASMARIÑAS,46.51%
EMILIO AGUINALDO COLLEGE- MANILA,66.67%
"ERHARD SCIENCE COLLEGE- BULACAN,INC. - SN RAFAEL",22.22%
ERHARD SYSTEMS TECHNOLOGICAL INSTITUTE,24.79%
"ESTELA COLLEGE, INC.- STO TOMAS DVO DEL NORTE",0.00%
EULOGIO (AMANG) RODRIGUEZ INSTITUTE OF SCIENCE & TECHNOLOGY,38.44%
"EXACT COLLEGES OF ASIA, INC.- ARAYAT",47.62%
FATHER SATURNINO URIOS UNIVERSITY (URIOS COLL),76.92%
"FATIMA MEDICAL SCIENCE FOUNDATION, INC.-VALENZUELA",50.00%
FERNANDEZ COLLEGE OF ARTS & TECHNOLOGY,27.34%
FILAMER CHRISTIAN COLLEGE,27.78%
FIRST ASIA INSTITUTE OF TECHNOLOGY & HUMANITIES,42.86%
FLORENCIO L. VARGAS COLLEGE- ABULUG,15.00%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,21.36%
FOUNDATION UNIVERSITY,16.67%
FRANCISCAN COLLEGE OF THE IMMACULATE CONCEPTION- BAYBAY,27.03%
FULLBRIGHT COLLEGE,26.61%
"GANI L. ABPI COLLEGES, INC.",8.33%
GINGOOG CITY JUNIOR COLLEGE,49.21%
GOLDEN WEST COLLEGES,38.55%
GOV. ALFONSO D. TAN MEMORIAL COLLEGE,7.69%
"GRANBY COLLEGE OF SCIENCE AND TECHNOLOGY-NAIC, CAVITE",66.67%
"GUARDIANS BONA FIDE FOR HOPE FOUNDATION, INC.-BIÑAN",52.00%
GUIMARAS STATE COLLEGE (GUIMARAS POLY. COLL.),25.00%
H. G. BAQUIRAN COLLEGE,12.86%
"HADJI DATU SAIDONA PENDATON FOUNDATION COLLEGE,INC- MGUINDNAO",0.00%
"HARDAM FURIGAY COLLEGES FOUNDATION, INC",18.75%
HEADSTART COLLEGE OF COTABATO,18.53%
HERCOR COLLEGE,18.07%
HMIJ-FOUNDATION PHILIPPINE ISLAMIC COLLEGE,16.67%
HOLY ANGEL UNIVERSITY,61.97%
HOLY CHILD COLLEGE OF BUTUAN,55.17%
HOLY CROSS COLLEGE-STA. ROSA,61.29%
HOLY CROSS OF DAVAO COLLEGE,50.00%
HOLY NAME UNIVERSITY (for.DIVINE WORD-TAGBILARAN),11.54%
HOLY SPIRIT FOUNDATION OF LEYTE,23.81%
HOLY TRINITY COLLEGE OF GENERAL SANTOS CITY,34.38%
HOLY TRINITY COLLEGE OF PUERTO PRINCESA,53.85%
"ICCT COLLEGES FOUNDATION,INC(INST.OF CREATIVE COMP TECH INC)",20.89%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-LAMUT,77.22%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-POTIA,52.54%
ILIGAN CAPITOL COLLEGE,28.93%
"ILIGAN MEDICAL CENTER COLLEGE, INC.",42.06%
I-LINK COLLEGE OF SCIENCE & TECHNOLOGY-MIDSAYAP N. COT.,35.21%
"ILLANA BAY INTEGRATED COMPUTER COLLEGE, INC.- MAGUINDANAO",18.18%
ILOCOS SUR COMMUNITY COLLEGE,100.00%
ILOILO DOCTORS' COLLEGE,41.67%
ILOILO DOCTORS COLLEGE OF MEDICINE,100.00%
ILOILO STATE COLLEGE OF FISHERIES-DINGLE,75.00%
IMMANUEL CHRISTIAN SCHOOL,0.00%
INITAO COLLEGE,66.67%
INNOVATIVE COLLEGE OF SCIENCE & TECHNOLOGY,68.13%
INSTITUTE OF BUSINESS SCIENCE & MEDICAL ARTS,9.09%
INTERNATIONAL SCHOOL OF ASIA & THE PACIFIC,62.26%
INTERNATIONAL SCHOOL OF ASIA & THE PACIFIC-TABUK BRANCH,23.33%
INTERWORLD COLLEGE OF SCIENCE & TECHNOLOGY,20.00%
INTERWORLD COLLEGES FOUNDATION-TARLAC CITY (ICT),0.00%
IRANUN FOUNDATION COLLEGE INC. - LANAO DEL SUR,31.82%
IRENE B. ANTONIO TECHNOLOGICAL COLLEGE,36.36%
ISABELA COLLEGE OF ARTS & TECHNOLOGY,18.33%
ISABELA COLLEGES (for.ISABELA C.F),21.57%
ISABELA STATE UNIVERSITY- ANGADANAN (for.A AGRO-IND COL.),51.35%
ISABELA STATE UNIVERSITY- CABAGAN,36.53%
ISABELA STATE UNIVERSITY- CAUAYAN (for.C.POLY.COLL.),58.05%
ISABELA STATE UNIVERSITY- ECHAGUE,56.25%
ISABELA STATE UNIVERSITY- JONES CAMPUS,34.88%
ISABELA STATE UNIVERSITY- ROXAS,26.39%
JAMIATUL PHILIPPINE AL-ISLAMIA,26.76%
JASAAN COMMUNITY COLLEGE,0.00%
JOHN PAUL COLLEGE,48.72%
JOHN PAUL II COLLEGE,70.37%
"JOSE C. FELICIANO COLLEGE FOUNDATION, INC (for. JCF SST)",72.73%
JOSE MARIA COLLEGE,100.00%
JOSE RIZAL MEMORIAL STATE COLLEGE-RIZAL,0.00%
JOSE RIZAL MEMORIAL STATE UNIV.- SIBUCU CAMPUS,0.00%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DAPITAN,41.82%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DIPOLOG,25.63%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-KATIPUNAN CAMPUS,24.44%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-SIOCON CAMPUS,41.86%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-TAMPILISAN CAMPUS,41.77%
JOSE RIZAL UNIVERSITY (for.JRC),40.00%
JOSEFINA  H. CERILLES STATE COLLEGE-GUIPOS,16.67%
JOSEFINA H. CERILLES STATE COLLEGE-C.M.S.ENERIO CAT- LAKEWOOD,100.00%
JOSEFINA H. CERILLES STATE COLLEGE-DUMINGAG,20.29%
JOSEFINA H. CERILLES STATE COLLEGE-MAIN-MATI(JHCPC),28.77%
JOSEFINA H. CERILLES STATE COLLEGE-R.MAGSAYSAY,10.00%
JOSEFINA H. CERILLES STATE COLLEGE-TAMBULIG,22.22%
JOSEPH H. CERILLES POLYTECHNIC COLLEGE,0.00%
KALINGA COLLEGES OF SCIENCE AND TECHNOLOGY,18.68%
KALINGA STATE UNIVERSITY(FOR KALINGA APAYAO STATE COLL),77.42%
KHADIJAH MOHAMMAD ISLAMIC ACADEMY - MARAWI CITY,26.09%
"KIDAPAWAN DOCTORS COLLEGE, INC-KIDAPAWAN",100.00%
"KING'S COLL. OF THE PHILIPPINES-BAMBANG INC.(ELC, INC)",96.23%
KING'S COLLEGE OF THE PHILIPPINES INC.- BENGUET (for E.L.C),90.38%
KOLEHIYO NG PANTUKAN - COMPOSTELA VALLEY,47.50%
"KURIOS CHRISTIAN COLLEGE FOUNDATION- MAGALLANES,CAVITE",55.56%
LA CARLOTA CITY COMMUNITY COLLEGE,14.08%
LA CONCEPCION COLLEGE- BULACAN,32.22%
LA CONSOLACION COLLEGE- ISABELA,0.00%
LA FINN'S SCHOLASTICA (FOR LUCNAS),21.43%
LA PATRIA COLLEGE INC.(FOR PATRIA SABLE CORPUS COLLEGE INC.),23.08%
LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-LA SALLE),78.57%
LACSON COLLEGE,28.33%
LAGUNA STATE POLYTECHNIC UNIVERSITY-LOS BAÑOS,31.51%
LAGUNA STATE POLYTECHNIC UNIVERSITY-SINILOAN,47.00%
LAGUNA STATE POLYTECHNIC UNIV-SN PABLO(LSPC),86.27%
LAGUNA STATE POLYTECHNIC UNIV-STA CRUZ (LSPC),68.42%
"LAKE LANAO COLLEGE, INC.",10.00%
"LANAO CENTRAL COLLEGE,INC.- MARAWI CITY LANAO DEL SUR",11.29%
LANAO SCHOOL OF SCIENCE & TECHNOLOGY,43.75%
LEMERY COLLEGES,16.67%
LEYTE COLLEGES,23.24%
LICEO DE CAGAYAN UNIVERSITY,29.27%
LICEO DE SAN JACINTO,25.00%
LIPA CITY COLLEGES,37.62%
LIPA CITY PUBLIC COLLEGE,93.18%
"LUNA GOCO COLLEGES, INC (for.LUNA GOCO MCCI)",17.19%
LYCEUM NORTHWESTERN UNIV- DAGUPAN CITY,63.16%
LYCEUM NORTHWESTERN-F.T. DUQUE COLLEGE-URDANETA,42.86%
LYCEUM OF ALABANG (for. NCST),29.17%
LYCEUM OF APARRI,17.14%
LYCEUM OF NORTHERN LUZON,7.14%
"LYCEUM OF THE EAST -  AURORA, INC.",8.33%
"LYCEUM OF THE PHILIPPINES UNIVERSITY-BATANGAS,INC",31.91%
LYCEUM OF TUAO,22.22%
"LYCEUM OF WESTERN LUZON- ZAMBALES,INC-BOTOLAN ZAMBALES",0.00%
"LYCEUM SUBIC BAY, INC.",38.89%
M. V. GALLEGO FOUNDATION COLLEGES,35.16%
MABINI COLLEGE-DAET,100.00%
"MADRIDEJOS COMMUNITY COLLEGE-MADRIDEJOS, CEBU CITY",50.00%
MAHARDIKA INSTITUTE OF TECHNOLOGY,18.26%
MAILA ROSARIO COLLEGE - TUGUEGARAO CITY,19.19%
MALLIG PLAINS COLLEGES(for.W.ISABELA PC),20.83%
MANILA LAW COLLEGE,0.00%
MANUEL L. QUEZON UNIVERSITY,29.49%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,40.30%
MARAMAG COLLEGES,0.00%
MARBEL SCHOOL OF SCIENCE AND TECHNOLOGY - (FOR.MSFT),32.22%
MARINDUQUE INSTITUTE OF SCIENCE & TECHNOLOGY-BOAC,0.00%
"MARVELOUS COLLEGE OF TECHNOLOGY,INC-KORONADAL, SOUTH COT.",38.46%
MARY THE QUEEN COLLEGE OF SCIENCE & TECHNOLOGY,40.00%
MASBATE COLLEGES,22.22%
MATER DEI COLLEGE-BOHOL,42.03%
MATI POLYTECHNIC INSTITUTE,23.91%
"MATIAS H. ANZAR MEMORIAL COLLEGE OF MEDICINE,INC.(FOR S.U.)",0.00%
MATS COLLEGE OF TECHNOLOGY,40.63%
MEDINA COLLEGE-IPIL,13.51%
MEDINA COLLEGE-PAGADIAN (for.ST.JOHN GEN. HOSP.& COLL.),14.29%
METRO DAGUPAN COLLEGES,33.33%
METRO MANILA COLLEGE,30.43%
METROPOLITAN COLLEGE OF SCIENCE & TECHONOLOGY,27.27%
MEYCAUAYAN COLLEGE,46.15%
MINDANAO ARTS & TECHNOLOGICAL INSTITUTE,30.00%
"MINDANAO AUTONOMOUS COLLEGE, FOUNDATION INC.",7.69%
MINDANAO INSTITUTE OF TECHNOLOGY,0.00%
MINDORO STATE COLLEGE OF AGRICULTURE & TECHNOLOGY- BONGABONG,40.63%
MINDORO STATE COLLEGE OF AGRICULTURE & TECHNOLOGY- CALAPAN,47.00%
MISAMIS ORIENTAL INSTITUTE OF SCIENCE & TECHNOLOGY,27.36%
MISAMIS UNIVERSITY-OROQUIETA UNIT,44.90%
MISAMIS UNIVERSITY-OZAMIS CITY,50.00%
MOUNT CARMEL COLLEGE-BALER,31.91%
MOUNT MORIAH COLLEGE- CAMOTES,9.09%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BONTOC,48.76%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-TADIAN,0.00%
NAGA COLLEGE FOUNDATION,35.16%
NATIONAL COLLEGE OF SCIENCE & TECHNOLOGY-DASMARINAS,31.34%
NATIONAL COLLEGE OF SCIENCE & TECHNOLOGY-SAN FERNANDO,0.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST) BILIRAN,10.34%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,27.97%
NEGROS ORIENTAL NATIONAL AGRICULTURAL COLLEGE,0.00%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-BAIS CAMPUS,23.21%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-BAYAWAN,13.95%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,32.83%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-GUIHULNGAN,21.83%
NEGROS ORIENTAL STATE UNIVERSITY-MABINAY,27.91%
NEGROS ORIENTAL STATE UNIVERSITY-SIATON,27.56%
NEW ERA UNIVERSITY,65.71%
NEW NORTHERN MINDANAO COLLEGE,52.94%
NORTH CENTRAL MINDANAO COLLEGES (CMTI),40.54%
NORTH LUZON PHILIPPINES STATE COLLEGE- CANDON,45.30%
"NORTH VALLEY COLLEGE FOUNDATION, INC.",0.00%
NORTHEASTERN COLLEGE,22.35%
NORTHEASTERN MINDANAO COLL.,38.51%
NORTHERN ILOCANDIA COLLEGE OF SCIENCE & TECHNOLOGY(NICOSAT),22.64%
NORTHERN ILOILO POLYTECHNIC COLLEGE-SARA,22.76%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-AJUY,10.39%
NORTHERN MINDANAO COLLEGE,40.00%
NORTHERN NEGROS STATE COLLEGE OF SCIENCE & TECHNOLOGY,25.20%
NORTHERN PHILS. COLL. FOR MARITIME & TECHNOLOGICAL STUDIES,29.63%
"NORTHERN PHILS. COLL. FOR MARITIME, SCIENCE & TECH (NPMTI)",14.29%
NORTHERN SAMAR ACADEMY,0.00%
NORTHERN ZAMBALES COLLEGE (for.VDRC)-MASINLOC,11.43%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),33.85%
NORTHWEST SAMAR STATE U-SN JORGE CAMPUS(FOR.SSCAF),5.77%
NORTHWESTERN UNIVERSITY,33.79%
NORTHWESTERN VISAYAN COLLEGES,28.51%
NOTRE DAME OF JOLO COLLEGE,52.38%
NOTRE DAME OF MARBEL UNIVERSITY,80.00%
NOTRE DAME OF MIDSAYAP COLLEGE,48.65%
NOTRE DAME OF SALAMAN COLLEGE,21.43%
NOTRE DAME OF TACURONG COLLEGE,38.10%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),70.43%
"NUEVO ZAMBOANGA COLLEGE, INC.- ZAMBOANGA CITY",25.45%
OCCIDENTAL MINDORO STATE COLLEGE,20.38%
OLIVAREZ COLLEGE-PARAÑAQUE,39.29%
OLIVAREZ COLLEGE-TAGAYTAY CITY,38.89%
OSIAS COLLEGES,32.74%
OSMENA COLLEGE-MASBATE,25.00%
"OUR LADY OF FATIMA UNIVERSITY-PAMPANGA,INC(FOR EAST CC. INC)",66.04%
OUR LADY OF FATIMA UNIVERSITY-QC,41.38%
OUR LADY OF FATIMA UNIVERSITY-VALENZUELA,29.87%
OUR LADY OF LOURDES COLLEGE,53.03%
OUR LADY OF LOURDES COLLEGE FOUNDATION,35.64%
OUR LADY OF LOURDES TECHNOLOGICAL COLLEGE,31.48%
OUR LADY OF MERCY COLLEGE- BORONGAN,15.17%
OUR LADY OF THE PILLAR COLLEGE-CAUAYAN SAN MIGUEL BRANCH,26.32%
"OUR LADY OF THE PILLAR'S COLLEGE-SN FERMIN, CAUAYAN",57.14%
"PAGADIAN CAPITOL COLLEGE, INC (FOR PAG. COLL OF CRIM)",19.21%
PALAWAN STATE UNIVERSITY- BROOKS POINT,47.22%
PALAWAN STATE UNIVERSITY- CORON,24.32%
PALAWAN STATE UNIVERSITY- CUYO,38.10%
PALAWAN STATE UNIVERSITY- NARRA,40.00%
PALAWAN STATE UNIVERSITY-P. PRINCESA,47.25%
PALAWAN STATE UNIVERSITY- ROXAS,40.63%
PAMANTASAN NG LUNGSOD NG MARIKINA,78.95%
PAMANTASAN NG LUNGSOD NG MUNTINLUPA (MPC),30.09%
PAMETS COLLEGES-LA UNION,0.00%
PANGASINAN MERCHANT MARINE ACADEMY,14.29%
PANGASINAN STATE UNIVERSITY- BINMALEY,46.46%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),35.04%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES-TAYUG CAMPUS INC.,30.56%
PARANG FOUNDATION COLLEGE,12.24%
PARTIDO COLLEGE,25.27%
PARTIDO STATE UNIVERSITY- (GOA)GAO,50.00%
PARTIDO STATE UNIVERSITY-SAN JOSE(for.SN JOSE P.I),48.48%
PASSI CITY COLLEGE,30.34%
PEDRO REBADILLA MEMORIAL AGRICULTURAL COLLEGE,0.00%
PERPETUAL HELP COLLEGE OF PANGASINAN,20.00%
PHILIPPINE CENTRAL ISLANDS COLLEGE,37.50%
PHILIPPINE COLLEGE FOUNDATION,22.95%
PHILIPPINE COLLEGE OF CRIMINOLOGY,28.71%
PHILIPPINE COLLEGE OF HEALTH & SCIENCES,22.96%
PHILIPPINE COLLEGE OF NORTHWESTERN LUZON,45.45%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY-CALASIAO,36.67%
PHILIPPINE COMPUTER COLLEGE,30.77%
PHILIPPINE LAW ENFORCEMENT COLLEGE,45.83%
PHILIPPINE LAW SCHOOL- LACSON COLLEGE,21.43%
PHILIPPINE NATIONAL POLICE ACADEMY,100.00%
PILAR COLLEGE,0.00%
"PILI CAPITAL COLLEGE,INC(FOR PILI CAP.EDUC.C,INC)-CAMSUR",38.46%
PIMSAT COLLEGES,30.00%
"PIMSAT COLLEGES, INC- BACOOR CITY",28.57%
PINAMALAYAN MARITIME FOUND. & TECH COLLEGE INC.- PINAMALAYAN,26.67%
"PLT COLLEGE, INC",55.56%
"PLT COLLEGE., INC - GUINOBATAN, ALBAY",68.18%
POLYTECHNIC COLLEGE OF DAVAO DEL SUR,38.82%
POLYTECHNIC COLLEGE OF LA UNION,41.98%
POLYTECHNIC STATE COLLEGE OF ANTIQUE-SIBALOM,100.00%
PROFESSIONAL ACADEMY OF THE PHILIPPINES,12.63%
QUIRINO POLYTECHNIC COLLEGE,43.55%
QUIRINO STATE COLLEGE,60.00%
RAMON MAGSAYSAY MEMORIAL COLLEGE-MARBEL,45.83%
RAMON MAGSAYSAY MEMORIAL COLLEGES,26.52%
REGENCY POLYTECHNIC COLLEGE,15.63%
REPUBLICAN COLLEGE,19.64%
RIZAL COLLEGE OF TAAL,26.85%
RIZAL MEMORIAL COLLEGE,28.13%
RIZWOODS COLLEGES - CEBU CITY,59.26%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,56.32%
ROMBLON STATE UNIV.-(FOR ROMBLON S.C)- CAJIDIONGAN,0.00%
SACRED HEART SCHOOL- MISAMIS OCCIDENTAL,21.54%
"SAINT ANNE COLLEGE LUCENA, INC.",48.08%
