SCHOOL,% PASSED
JOSEFINA H. CERILLES STATE COLLEGE-PAGADIAN,0.00%
JOSEFINA H. CERILLES STATE COLLEGE-R.MAGSAYSAY,20.00%
JOSEFINA H. CERILLES STATE COLLEGE-TAMBULIG,27.91%
KALINGA COLLEGES OF SCIENCE AND TECHNOLOGY,24.51%
KALINGA STATE UNIVERSITY(FOR KALINGA APAYAO STATE COLL),66.67%
KHADIJAH MOHAMMAD ISLAMIC ACADEMY - MARAWI CITY,30.95%
KING'S COLLEGE OF THE PHILIPPINES INC.- BENGUET (for E.L.C),85.71%
"KURIOS CHRISTIAN COLLEGE FOUNDATION- MAGALLANES,CAVITE",72.73%
LA CARLOTA CITY COMMUNITY COLLEGE,14.03%
LA CONCEPCION COLLEGE- BULACAN,40.43%
LA FINN'S SCHOLASTICA (FOR LUCNAS),33.33%
LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-LA SALLE),76.92%
LACSON COLLEGE,22.73%
LAGUNA STATE POLYTECHNIC UNIVERSITY-LOS BAÑOS,30.30%
LAGUNA STATE POLYTECHNIC UNIVERSITY-SINILOAN,11.54%
LAGUNA STATE POLYTECHNIC UNIV-SN PABLO(LSPC),50.00%
LAGUNA STATE POLYTECHNIC UNIV-STA CRUZ (LSPC),25.00%
"LAKE LANAO COLLEGE, INC.",11.43%
"LANAO CENTRAL COLLEGE,INC.- MARAWI CITY LANAO DEL SUR",7.41%
LANAO SCHOOL OF SCIENCE & TECHNOLOGY,100.00%
LAPAK AGRICULTURAL COLLEGE- SIASI,33.33%
LARENA NATIONAL VOCATIONAL COLLEGE,100.00%
LEMERY COLLEGES,7.41%
LEYTE COLLEGES,15.41%
LEYTE NORMAL UNIVERSITY,100.00%
LICEO DE CAGAYAN UNIVERSITY,46.34%
LICEO DE MASBATE COLLEGE,100.00%
LIPA CITY COLLEGES,87.50%
"LUNA GOCO COLLEGES, INC (for.LUNA GOCO MCCI)",9.38%
LYCEUM NORTHWESTERN UNIV- DAGUPAN CITY,50.00%
LYCEUM NORTHWESTERN-F.T. DUQUE COLLEGE-URDANETA,37.50%
LYCEUM OF ALABANG (for. NCST),30.00%
LYCEUM OF APARRI,30.00%
LYCEUM OF NORTHERN LUZON,27.27%
"LYCEUM OF THE EAST -  AURORA, INC.",40.00%
"LYCEUM OF THE PHILIPPINES UNIVERSITY-BATANGAS,INC",21.43%
LYCEUM OF TUAO,0.00%
"LYCEUM OF WESTERN LUZON- ZAMBALES,INC-BOTOLAN ZAMBALES",41.94%
"LYCEUM SUBIC BAY, INC.",50.00%
M. V. GALLEGO FOUNDATION COLLEGES,43.14%
"MADRIDEJOS COMMUNITY COLLEGE-MADRIDEJOS, CEBU CITY",28.57%
"MAGSAYSAY MEMORIAL COLLEGE OF KORONADAL, INC.",50.00%
MAHARDIKA INSTITUTE OF TECHNOLOGY,27.03%
MAILA ROSARIO COLLEGE - TUGUEGARAO CITY,18.46%
MALLIG PLAINS COLLEGES(for.W.ISABELA PC),26.32%
MANDAUE CITY COLLEGE- MANDAUE CITY,0.00%
MANILA LAW COLLEGE,0.00%
MANUEL L. QUEZON UNIVERSITY,29.51%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,31.87%
MARBEL SCHOOL OF SCIENCE AND TECHNOLOGY - (FOR.MSFT),25.81%
"MARVELOUS COLLEGE OF TECHNOLOGY,INC-KORONADAL, SOUTH COT.",25.00%
MARY THE QUEEN COLLEGE OF SCIENCE & TECHNOLOGY,21.43%
"MARY THE QUEEN COLLEGE, INC",100.00%
MASBATE COLLEGES,29.23%
MATER DEI COLLEGE-BOHOL,30.00%
MATI POLYTECHNIC INSTITUTE,71.43%
MATS COLLEGE OF TECHNOLOGY,35.00%
MEDINA COLLEGE-IPIL,13.79%
METRO DAGUPAN COLLEGES,41.67%
METRO MANILA COLLEGE,34.40%
METROPOLITAN COLLEGE OF SCIENCE & TECHONOLOGY,75.00%
MEYCAUAYAN COLLEGE,14.29%
MINDANAO ARTS & TECHNOLOGICAL INSTITUTE,40.00%
"MINDANAO AUTONOMOUS COLLEGE, FOUNDATION INC.",25.00%
MINDORO STATE COLLEGE OF AGRICULTURE & TECHNOLOGY- BONGABONG,15.00%
MINDORO STATE COLLEGE OF AGRICULTURE & TECHNOLOGY- CALAPAN,44.74%
MISAMIS ORIENTAL INSTITUTE OF SCIENCE & TECHNOLOGY,35.71%
MISAMIS UNIVERSITY-OROQUIETA UNIT,53.33%
MISAMIS UNIVERSITY-OZAMIS CITY,45.28%
MOUNT CARMEL COLLEGE-BALER,46.34%
MOUNT MORIAH COLLEGE- CAMOTES,33.33%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BAUKO,0.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BONTOC,42.77%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-TADIAN,0.00%
NAGA COLLEGE FOUNDATION,49.30%
NATIONAL COLLEGE OF SCIENCE & TECHNOLOGY-DASMARINAS,35.35%
NAVAL STATE UNIVERSITY (for.NAVAL INST) BILIRAN,13.16%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,18.80%
NEGROS OCCIDENTAL SCHOOL OF FISHERIES,0.00%
NEGROS ORIENTAL NATIONAL AGRICULTURAL COLLEGE,0.00%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-BAIS CAMPUS,30.38%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-BAYAWAN,19.81%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,45.73%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-GUIHULNGAN,18.07%
NEGROS ORIENTAL STATE UNIVERSITY-MABINAY,7.69%
NEGROS ORIENTAL STATE UNIVERSITY-SIATON,23.33%
NEW ERA UNIVERSITY,0.00%
NEW NORTHERN MINDANAO COLLEGE,20.00%
NORTH CENTRAL MINDANAO COLLEGES (CMTI),33.33%
NORTH LUZON PHILIPPINES STATE COLLEGE- CANDON,39.29%
NORTHEASTERN COLLEGE,26.92%
NORTHEASTERN MINDANAO COLL.,27.14%
NORTHERN COLLEGE,0.00%
NORTHERN COTABATO COLLEGES FOUNDATION INC.,0.00%
NORTHERN ILOCANDIA COLLEGE OF SCIENCE & TECHNOLOGY(NICOSAT),27.27%
NORTHERN ILOILO POLYTECHNIC COLLEGE-SARA,19.30%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-AJUY,32.75%
NORTHERN MINDANAO COLLEGE,29.63%
NORTHERN MINDANAO COLLEGE OF ARTS SCIENCE & TECHNOLOGY,100.00%
NORTHERN NEGROS STATE COLLEGE OF SCIENCE & TECHNOLOGY,37.09%
NORTHERN PHILS. COLL. FOR MARITIME & TECHNOLOGICAL STUDIES,0.00%
"NORTHERN PHILS. COLL. FOR MARITIME, SCIENCE & TECH (NPMTI)",50.00%
NORTHERN ZAMBALES COLLEGE (for.VDRC)-MASINLOC,50.00%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),28.41%
NORTHWEST SAMAR STATE U-SN JORGE CAMPUS(FOR.SSCAF),13.79%
NORTHWESTERN MINDANAO STATE COLLEGE OF SCIENCE & TECHNOLOGY,100.00%
NORTHWESTERN UNIVERSITY,43.90%
NORTHWESTERN VISAYAN COLLEGES,19.23%
NOTRE DAME OF JOLO COLLEGE,16.67%
NOTRE DAME OF MARBEL UNIVERSITY,100.00%
NOTRE DAME OF MIDSAYAP COLLEGE,66.67%
NOTRE DAME OF SALAMAN COLLEGE,28.57%
NOTRE DAME OF TACURONG COLLEGE,26.09%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),63.53%
"NUEVO ZAMBOANGA COLLEGE, INC.- ZAMBOANGA CITY",13.33%
OCCIDENTAL MINDORO STATE COLLEGE,21.17%
OLIVAREZ COLLEGE-PARAÑAQUE,60.00%
OLIVAREZ COLLEGE-TAGAYTAY CITY,57.14%
OSIAS COLLEGES,30.00%
OSMENA COLLEGE-MASBATE,20.45%
"OUR LADY OF FATIMA UNIVERSITY-PAMPANGA,INC(FOR EAST CC. INC)",71.43%
OUR LADY OF FATIMA UNIVERSITY-QC,36.36%
OUR LADY OF FATIMA UNIVERSITY-VALENZUELA,23.68%
OUR LADY OF LOURDES COLLEGE,57.14%
OUR LADY OF LOURDES COLLEGE FOUNDATION,23.53%
OUR LADY OF LOURDES TECHNOLOGICAL COLLEGE,32.14%
OUR LADY OF MERCY COLLEGE- BORONGAN,10.26%
OUR LADY OF THE PILLAR COLLEGE-CAUAYAN SAN MIGUEL BRANCH,60.00%
"OUR LADY OF THE PILLAR'S COLLEGE-SN FERMIN, CAUAYAN",35.71%
OVILLA TECHNICAL COLLEGE,0.00%
"PAGADIAN CAPITOL COLLEGE, INC (FOR PAG. COLL OF CRIM)",35.29%
PALAWAN STATE UNIVERSITY- CORON,50.00%
PALAWAN STATE UNIVERSITY- CUYO,0.00%
PALAWAN STATE UNIVERSITY-P. PRINCESA,42.11%
PAMANTASAN NG LUNGSOD NG MARIKINA,60.00%
PAMANTASAN NG LUNGSOD NG MUNTINLUPA (MPC),37.55%
PANGASINAN MERCHANT MARINE ACADEMY,22.22%
PANGASINAN STATE UNIVERSITY- BINMALEY,15.15%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),27.27%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES-TAYUG CAMPUS INC.,30.77%
PARANG FOUNDATION COLLEGE,29.63%
PARTIDO COLLEGE,25.35%
PARTIDO STATE UNIVERSITY- (GOA)GAO,100.00%
PARTIDO STATE UNIVERSITY-SAN JOSE(for.SN JOSE P.I),50.00%
PASSI CITY COLLEGE,19.44%
PATRIA SABLE CORPUS COLLEGE,16.67%
PEDRO REBADILLA MEMORIAL AGRICULTURAL COLLEGE,0.00%
PEDRO T. MENDIOLA SR MEMORIAL TECHNICAL & POLYTECHNIC COLL.,0.00%
PERPETUAL HELP COLLEGE OF PANGASINAN,0.00%
PHILIPPINE COLLEGE FOUNDATION,25.93%
PHILIPPINE COLLEGE OF CRIMINOLOGY,26.97%
PHILIPPINE COLLEGE OF HEALTH & SCIENCES,35.79%
PHILIPPINE COLLEGE OF NORTHWESTERN LUZON,50.00%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY-CALASIAO,34.56%
PHILIPPINE COMPUTER COLLEGE,13.33%
PHILIPPINE LAW ENFORCEMENT COLLEGE,28.57%
PHILIPPINE LAW SCHOOL- LACSON COLLEGE,44.44%
PHILIPPINE NATIONAL POLICE ACADEMY,100.00%
"PILI CAPITAL COLLEGE,INC(FOR PILI CAP.EDUC.C,INC)-CAMSUR",16.67%
PIMSAT COLLEGES,31.58%
"PIMSAT COLLEGES, INC- BACOOR CITY",50.00%
PINAMALAYAN MARITIME FOUND. & TECH COLLEGE INC.- PINAMALAYAN,22.73%
"PLT COLLEGE, INC",56.60%
"PLT COLLEGE., INC - GUINOBATAN, ALBAY",80.00%
POLYTECHNIC COLLEGE OF DAVAO DEL SUR,12.70%
POLYTECHNIC COLLEGE OF LA UNION,34.38%
POLYTECHNIC STATE COLLEGE OF ANTIQUE-SIBALOM,0.00%
POTOTAN COLLEGE OF ARTS & SCIENCES-POTIA,100.00%
PROFESSIONAL ACADEMY OF THE PHILIPPINES,27.45%
QUIRINO POLYTECHNIC COLLEGE,40.00%
QUIRINO STATE COLLEGE,35.00%
RAMON MAGSAYSAY MEMORIAL COLLEGE-MARBEL,52.63%
RAMON MAGSAYSAY MEMORIAL COLLEGES,22.00%
REGENCY POLYTECHNIC COLLEGE,27.03%
REPUBLICAN COLLEGE,21.62%
RIZAL COLLEGE OF TAAL,13.16%
RIZAL MEMORIAL COLLEGE,41.76%
RIZWOODS COLLEGES - CEBU CITY,100.00%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,38.10%
"SACRED HEART COLLEGE OF LUCENA CITY, INC.",0.00%
SACRED HEART SCHOOL- MISAMIS OCCIDENTAL,38.89%
"SAINT ANNE COLLEGE LUCENA, INC.",31.58%
SAINT ANTHONY'S COLLEGE- ANTIQUE,35.71%
SAINT BENEDICT COLLEGE- COTABATO CITY,21.43%
SAINT DOMINIC SAVIO COLLEGE,0.00%
SAINT FERDINAND COLLEGE- CABAGAN,6.98%
SAINT FERDINAND COLLEGE- ILAGAN,31.76%
SAINT FRANCIS XAVIER COLLEGE,76.92%
SAINT JOHN GENERAL HOSPITAL COLLEGE-BUUG,27.27%
SAINT JOSEPH COLLEGE OF BULACAN,0.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,31.25%
SAINT JOSEPH'S COLLEGE- MAASIN,28.13%
SAINT JUDE THADDEUS INSTITUTE OF TECHNOLOGY,19.44%
SAINT LOUIS COLLEGE OF BULANAO,60.00%
SAINT LOUIS COLLEGE OF SAN FERNANDO,66.67%
SAINT MARY'S COLLEGE-TAGUM,30.00%
SAINT MARY'S UNIVERSITY,75.00%
"SAINT MICHAEL COLLEGE OF CARAGA, INC",50.00%
SAINT MICHAEL'S COLLEGE- ILIGAN CITY,60.00%
"SAINT PAUL COLLEGE FOUNDATION, INC (CEBU-ST PAUL COLL)",50.00%
SAINT PAUL UNIVERSITY-SURIGAO,16.67%
SAINT PETER'S COLLEGE-ILIGAN CITY,64.71%
SAINT RITA'S COLLEGE- BALINGASAG,27.78%
SAINT THERESE-MTC COLLEGE- ILOILO CITY,20.00%
SAINT VINCENT COLLEGE- DIPOLOG CITY,24.24%
SAL FOUNDATION COLLEGE,50.00%
SALAZAR INSTITUTE OF TECHNOLOGY-CEBU CITY,21.74%
