SCHOOL,% PASSED
MARIANO MARCOS STATE UNIVERSITY-BATAC,67.65%
MARINDUQUE STATE COLLEGE- BOAC,85.71%
MATS COLLEGE OF TECHNOLOGY,0.00%
MINDANAO STATE UNIVERSITY- GEN. SANTOS CITY,100.00%
MINDANAO STATE UNIVERSITY- ILIGAN INSTITUTE OF TECHNOLOGY,100.00%
MINDANAO UNIVERSITY OF SCIENCE & TECHNOLOGY-CDO,84.38%
MISAMIS UNIVERSITY-OZAMIS CITY,77.78%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BONTOC,0.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-TADIAN,33.33%
NATIONAL UNIVERSITY-MANILA,50.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST) BILIRAN,88.89%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,0.00%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,81.82%
NEGROS STATE COLLEGE OF AGRICULTURE (OCC. AGR'L COLL),50.00%
NEW ERA UNIVERSITY,50.00%
NORTHERN PHILS. COLL. FOR MARITIME & TECHNOLOGICAL STUDIES,85.71%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),90.00%
NORTHWESTERN UNIVERSITY,40.00%
"NOTRE DAME OF DADIANGAS UNIVERSITY, INC",100.00%
NOTRE DAME OF MARBEL UNIVERSITY,62.50%
NOTRE DAME UNIVERSITY,81.82%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),59.32%
NUEVA VIZCAYA STATE UNIVERSITY (NVPC)-BAMBANG,91.67%
PALAWAN STATE UNIVERSITY-P. PRINCESA,72.73%
PALOMPON INSTITUTE OF TECHNOLOGY-PALOMPON,33.33%
PAMANTASAN NG LUNGSOD NG MAYNILA,100.00%
PAMANTASAN NG LUNGSOD NG VALENZUELA,90.91%
PANGASINAN STATE UNIVERSITY- URDANETA,90.00%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),21.43%
PATRIA SABLE CORPUS COLLEGE,12.50%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY- CALASIAO,22.22%
POLYTECHNIC INSTITUTE OF TABACO,40.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-LOPEZ,54.76%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,74.63%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MARAGONDON,46.67%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STO. TOMAS,97.56%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,50.00%
RIZAL TECHNOLOGICAL UNIVERSITY,53.06%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,16.13%
ROMBLON STATE UNIV.-(FOR ROMBLON S.C)- CAJIDIONGAN,0.00%
SAINT JOHN TECHNOLOGICAL COLLEGE OF THE PHILIPPINES,7.69%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,42.86%
SAINT LOUIS UNIVERSITY,75.79%
SAINT MARY'S UNIVERSITY,75.00%
SAINT PETER'S COLLEGE-ILIGAN CITY,60.61%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),25.00%
SILLIMAN UNIVERSITY,61.54%
SORSOGON STATE COLLEGE- SORSOGON,82.14%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,86.67%
SOUTHERN LEYTE STATE UNIVERSITY(SLSCST)- HINUNANGAN CAMPUS,100.00%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),80.90%
SOUTHERN MINDANAO COLLEGES,28.57%
SURIGAO EDUCATION CENTER,12.50%
SURIGAO STATE COLLEGE OF TECHNOLOGY,33.33%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),80.95%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,35.29%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,60.00%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,85.29%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,60.00%
UNIVERSITY OF ANTIQUE-SIBALOM,27.27%
UNIVERSITY OF BATANGAS,100.00%
UNIVERSITY OF BOHOL,55.56%
UNIVERSITY OF CAGAYAN VALLEY (for. CAGAYAN COLL OF TUG.),44.44%
UNIVERSITY OF CEBU,28.26%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,33.33%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,60.61%
UNIVERSITY OF EASTERN PHILIPPINES-LAOANG CAMPUS,60.00%
UNIVERSITY OF LUZON (LUZON COLL.),39.29%
UNIVERSITY OF MINDANAO- DAVAO CITY,36.84%
UNIVERSITY OF MINDANAO- TAGUM,100.00%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,71.43%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,0.00%
UNIVERSITY OF NUEVA CACERES,72.00%
UNIVERSITY OF PANGASINAN,83.33%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,66.67%
UNIVERSITY OF PERPETUAL HELP RIZAL-MOLINO,100.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,100.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,83.33%
UNIVERSITY OF RIZAL SYSTEM- MORONG,81.48%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,100.00%
UNIVERSITY OF SAN CARLOS,96.00%
UNIVERSITY OF SAN JOSE- RECOLETOS,62.50%
UNIVERSITY OF SANTO TOMAS,98.61%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,42.86%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,84.04%
UNIVERSITY OF SOUTHERN PHILIPPINES,0.00%
UNIVERSITY OF THE EAST- CALOOCAN,76.19%
UNIVERSITY OF THE EAST-MANILA,80.65%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,100.00%
UNIVERSITY OF THE PHILIPPINES- LOS BAÑOS,100.00%
UNIVERSITY OF THE VISAYAS- CEBU CITY,20.00%
URDANETA CITY UNIVERSITY (CCU),81.82%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,46.15%
WEST NEGROS COLLEGE,40.91%
WESTERN INSTITUTE OF TECHNOLOGY,39.39%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,94.44%
WESTERN PHILIPPINES UNIV.(for.PALAWAN N.A.C)- ABORLAN,55.56%
WESTERN PHILIPPINES UNIVERSITY-PUERTO PRINCESA,75.00%
WESTERN VISAYAS COLLEGE OF SCIENCE & TECHNOLOGY-LA PAZ,84.21%
WESTMEAD INTERNATIONAL SCHOOL,75.00%
XAVIER UNIVERSITY,63.64%
