SCHOOL,% PASSED
ABRA STATE INST. OF SCIENCE & TECH.(ABRA IST)-BANGUED,30.00%
ABRA VALLEY COLLEGE,0.00%
ADAMSON UNIVERSITY,41.25%
AKLAN CATHOLIC COLLEGE-(FOR AKLAN COLLEGE)-KALIBO,0.00%
AKLAN STATE UNIVERSITY-KALIBO,85.71%
ALDERSGATE COLLEGE,17.39%
ANDRES BONIFACIO COLLEGE,32.14%
ANGELES UNIVERSITY FOUNDATION,37.50%
ANNUNCIATION COLLEGE,0.00%
AQUINAS UNIVERSITY,50.00%
ARAULLO UNIVERSITY,33.33%
ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,100.00%
ASIAN DEVELOPMENT FOUNDATION COLLEGE,12.50%
ATENEO DE DAVAO UNIVERSITY,100.00%
ATENEO DE NAGA UNIVERSITY,38.46%
AURORA STATE COLLEGE OF TECHNOLOGY,31.82%
BAGUIO CENTRAL UNIVERSITY,19.61%
BALIUAG UNIVERSITY (BALIUAG COLLEGES),28.57%
BATAAN HEROES MEMORIAL COLLEGE,0.00%
BATAAN PENINSULA STATE U- ABUCAY(FOR BATAAN NAT'L AGR'L SCH),100.00%
BATAAN PENINSULA STATE U- MAIN CAMPUS(FOR BNSAT),29.58%
BATANGAS STATE UNIVERSITY - ALANGILAN,46.77%
BATANGAS STATE UNIVERSITY- BATANGAS CITY (PBMIT),33.33%
BICOL UNIVERSITY IND'L TECH.(BUCIT)-LEGAZPI,33.33%
BICOL UNIVERSITY-DARAGA,0.00%
BICOL UNIVERSITY-LEGAZPI,22.58%
BOHOL INSTITUTE OF TECHNOLOGY-TAGBILARAN CITY,50.00%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- TAGBILARAN,78.57%
BULACAN STATE UNIVERSITY (for.BCAT)-MALOLOS,31.03%
CAGAYAN DE ORO COLLEGE,36.36%
CAGAYAN STATE UNIVERSITY- CARITAN,66.67%
CAGAYAN STATE UNIVERSITY- TUGUEGARAO,37.50%
CAMARINES NORTE STATE COLLEGE-DAET,44.44%
CAMARINES SUR POLYTECHNIC COLLEGE-NABUA,44.44%
CAPITOL UNIVERSITY (for.CAGAYAN CAPITOL COLL.),50.00%
CAPIZ STATE UNIVERSITY (CIT)(PSPC)-MAIN CAMPUS,80.00%
CARLOS A. HILADO MEMORIAL STATE COLLEGE-TALISAY,100.00%
CATANDUANES STATE UNIVERSITY - VIRAC,38.46%
CAVITE STATE UNIVERSITY (DON SEVERINO AGR'L. COLL.),30.00%
CEBU INSTITUTE OF TECHNOLOGY - UNIVERSITY,50.00%
CEBU STATE COLLEGE OF SCIENCE & TECHNOLOGY SYSTEM(for.CSAT),100.00%
CEBU TECHNOLOGICAL UNIVERSITY-MAIN (for.CSCST),25.00%
CENTRAL COLLEGES OF THE PHILIPPINES,27.42%
CENTRAL LUZON STATE UNIVERSITY,39.62%
CENTRAL MINDANAO COLLEGES,12.50%
CENTRAL MINDANAO UNIVERSITY,44.44%
CENTRAL PHILIPPINE ADVENTIST COLLEGE,90.00%
CENTRAL PHILIPPINE UNIVERSITY,87.88%
COLEGIO DE DAGUPAN (for.COMPUTRONIX COLL),11.11%
COLEGIO DE KIDAPAWAN(for N.COTABATO IT),0.00%
COLEGIO DE LA PURISIMA CONCEPCION,23.81%
COLEGIO DE SAN ANTONIO DE PADUA,0.00%
COLEGIO DE SAN JUAN DE LETRAN-INTRAMUROS,66.67%
COLEGIO SAN AGUSTIN-BACOLOD CITY,0.00%
COLLEGE OF THE IMMACULATE CONCEPTION-CABANATUAN,0.00%
COLUMBAN COLLEGE-OLONGAPO CITY,20.83%
COLUMBAN COLLEGE-ZAMBALES,0.00%
