SCHOOL,% PASSED
COLEGIO DE DAGUPAN (for.COMPUTRONIX COLL),42.86%
COLEGIO DE KIDAPAWAN(for N.COTABATO IT),0.00%
COLEGIO DE LA PURISIMA CONCEPCION,16.67%
COLEGIO DE MONTALBAN (FOR. PAMANTASAN NG MONTALBAN),0.00%
COLEGIO DE SAN ANTONIO DE PADUA,0.00%
COLEGIO DE SAN JUAN DE LETRAN-INTRAMUROS,72.73%
COLEGIO SAN AGUSTIN-BACOLOD CITY,85.71%
COLLEGE OF THE IMMACULATE CONCEPTION-CABANATUAN,0.00%
COLUMBAN COLLEGE-OLONGAPO CITY,49.06%
COLUMBAN COLLEGE-ZAMBALES,0.00%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),61.90%
COTABATO CITY STATE POLYTECHNIC COLLEGE,10.56%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,47.62%
DE LA SALLE UNIVERSITY- DASMARIÑAS,77.78%
DE LA SALLE UNIVERSITY-MANILA,68.89%
DIVINE WORD COLLEGE OF CALAPAN,59.65%
DIVINE WORD COLLEGE OF LAOAG,26.92%
DIVINE WORD COLLEGE OF LEGAZPI,33.33%
DON HONORIO VENTURA TECHNOLOGICAL STATE UNIVERSITY,51.95%
DON JOSE ECLEO MEMORIAL EDUCATIONAL FOUNDATION,0.00%
EASTERN SAMAR STATE UNIVERSITY - BORONGAN,42.86%
EASTERN SAMAR STATE UNIVERSITY - GUIUAN CAMPUS,50.00%
EASTERN VISAYAS STATE UNIV. (for. L.I.T.)-ORMOC CAMPUS,18.18%
EASTERN VISAYAS STATE UNIV. (for. L.I.T.)-TANAUAN CAMPUS,10.53%
EASTERN VISAYAS STATE UNIVERSITY (for.L.I.T.)TACLOBAN,43.13%
EMILIO AGUINALDO COLLEGE- DASMARIÑAS,50.00%
EULOGIO (AMANG) RODRIGUEZ INSTITUTE OF SCIENCE & TECHNOLOGY,24.24%
FAR EASTERN UNIVERSITY- MANILA,70.00%
FATHER SATURNINO URIOS UNIVERSITY (URIOS COLL),51.22%
FEATI UNIVERSITY,37.50%
FELLOWSHIP BAPTIST COLLEGE,27.78%
FEU-INSTITUTE OF TECHNOLOGY(FOR. FEU-EAST ASIA COLL),62.38%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,7.14%
GARCIA COLLEGE OF TECHNOLOGY,44.83%
GOLDEN WEST COLLEGES,0.00%
GUAGUA NATIONAL COLLEGES,45.45%
HOLY ANGEL UNIVERSITY,63.98%
HOLY NAME UNIVERSITY (for.DIVINE WORD-TAGBILARAN),80.00%
HOLY TRINITY COLLEGE OF PUERTO PRINCESA,16.67%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-LAGAWE,36.36%
INTERNATIONAL SCHOOL OF ASIA & THE PACIFIC,0.00%
INTERNATIONAL SCHOOL OF ASIA & THE PACIFIC-TABUK BRANCH,0.00%
ISABELA STATE UNIVERSITY- ECHAGUE,37.04%
ISABELA STATE UNIVERSITY- ILAGAN,58.54%
ISABELA STATE UNIVERSITY- JONES CAMPUS,100.00%
JOHN PAUL COLLEGE,33.33%
JOSE MARIA COLLEGE,34.62%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DAPITAN,20.00%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DIPOLOG,0.00%
JOSEFINA  H. CERILLES STATE COLLEGE-GUIPOS,0.00%
JOSEFINA H. CERILLES STATE COLLEGE-MAIN-MATI(JHCPC),50.00%
KALINGA APAYAO STATE COLLEGE (KALINGA COMM. COLL.),11.76%
LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-LA SALLE),37.04%
LAGUNA COLLEGE,37.50%
LAGUNA STATE POLYTECHNIC UNIV-STA CRUZ (LSPC),36.49%
LEYTE INSTITUTE OF TECHNOLOGY (for.OCSAT),0.00%
LICEO DE CAGAYAN UNIVERSITY,28.57%
LYCEUM NORTHWESTERN UNIV- DAGUPAN CITY,16.13%
LYCEUM OF APARRI,20.59%
"LYCEUM OF THE PHILIPPINES - GEN TRIAS, CAVITE",53.33%
LYCEUM OF THE PHILIPPINES UNIVERSITY-MANILA,0.00%
MAHARDIKA INSTITUTE OF TECHNOLOGY,0.00%
MALAYAN COLLEGES LAGUNA,82.98%
MANUEL L. QUEZON UNIVERSITY,30.00%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,33.33%
MAPUA INSTITUTE OF TECHNOLOGY-MAKATI,100.00%
MAPUA INSTITUTE OF TECHNOLOGY-MANILA,64.14%
MARIANO MARCOS STATE UNIVERSITY-BATAC,50.93%
MARINDUQUE STATE COLLEGE- BOAC,35.85%
MINDANAO STATE UNIVERSITY- GEN. SANTOS CITY,64.52%
MINDANAO STATE UNIVERSITY- ILIGAN INSTITUTE OF TECHNOLOGY,59.38%
MINDANAO STATE UNIVERSITY- MARAWI CITY,63.01%
MINDANAO UNIVERSITY OF SCIENCE & TECHNOLOGY-CDO,40.60%
MINDANAO UNIVERSITY OF SCIENCE AND TECHNOLOGY,0.00%
MISAMIS UNIVERSITY-OZAMIS CITY,42.31%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-TADIAN,20.83%
NAGA COLLEGE FOUNDATION,0.00%
NATIONAL UNIVERSITY-MANILA,63.89%
NAVAL STATE UNIVERSITY (for.NAVAL INST) BILIRAN,100.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,43.33%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,55.56%
NEW ERA UNIVERSITY,32.58%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-ESTANCIA,47.83%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),40.85%
NORTHWESTERN UNIVERSITY,23.81%
"NOTRE DAME OF DADIANGAS UNIVERSITY, INC",56.52%
NOTRE DAME OF JOLO COLLEGE,100.00%
NOTRE DAME OF KIDAPAWAN COLLEGE,33.33%
NOTRE DAME OF MARBEL UNIVERSITY,71.43%
NOTRE DAME UNIVERSITY,34.04%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),36.44%
NUEVA VIZCAYA STATE UNIVERSITY (NVSIT)-BAYOMBONG,37.04%
"OUR LADY OF FATIMA UNIVERSITY-PAMPANGA,INC(FOR EAST CC. INC)",18.92%
OUR LADY OF FATIMA UNIVERSITY-VALENZUELA,0.00%
"PALAWAN POLYTECHNIC COLLEGE, INC.",25.00%
PALAWAN STATE UNIVERSITY-P. PRINCESA,41.11%
PAMANTASAN NG LUNGSOD NG MAYNILA,93.55%
PAMANTASAN NG LUNGSOD NG VALENZUELA,63.04%
PANGASINAN STATE UNIVERSITY- URDANETA,65.38%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),19.23%
PARTIDO STATE UNIVERSITY- (GOA)GAO,45.16%
PHILIPPINE CENTRAL ISLANDS COLLEGE,21.05%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY-CALASIAO,0.00%
"PHILIPPINE ENGINEERING & AGRO-INDUSTRIAL COLLEGE, INC",18.75%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-LOPEZ,54.05%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,71.05%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA MARIA, BULACAN",41.07%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-UNISAN,100.00%
QUIRINO POLYTECHNIC COLLEGE,80.00%
RAMON MAGSAYSAY MEMORIAL COLLEGES,18.18%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,45.10%
REPUBLIC CENTRAL COLLEGES,50.00%
RIZAL TECHNOLOGICAL UNIVERSITY,57.14%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,35.29%
SAINT ANTHONY'S COLLEGE- ANTIQUE,62.96%
SAINT FRANCIS OF ASSISI COLLEGE,100.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,23.53%
SAINT JOSEPH'S COLLEGE- MAASIN,38.60%
SAINT LOUIS COLLEGE OF SAN FERNANDO,50.00%
SAINT LOUIS UNIVERSITY,54.57%
SAINT MARY'S COLLEGE OF STA. ANA-PAMPANGA,0.00%
SAINT MARY'S COLLEGE-TAGUM,32.12%
SAINT MARY'S UNIVERSITY,62.30%
SAINT PAUL UNIVERSITY-SURIGAO,9.09%
SAINT PAUL UNIVERSITY- TUGUEGARAO,0.00%
SAINT PETER'S COLLEGE-ILIGAN CITY,18.31%
SALAZAR INSTITUTE OF TECHNOLOGY-CEBU CITY,0.00%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),34.48%
SAN BEDA COLLEGE,0.00%
SILLIMAN UNIVERSITY,66.67%
SORSOGON STATE COLLEGE- SORSOGON,30.00%
SOUTH EAST ASIAN INSTITUTE OF TECHNOLOGY - TUPI,40.00%
SOUTHEAST ASIAN COLLEGE (UDMC),0.00%
SOUTHERN BICOL COLLEGES,50.00%
SOUTHERN CITY COLLEGES,10.71%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,76.00%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),49.70%
SOUTHERN MINDANAO COLLEGES,20.20%
SOUTHERN TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES,0.00%
ST. MARY'S ANGELS COLLEGE OF PAMPANGA,21.43%
SULTAN KUDARAT  STATE UNIVERSITY-TACURONG,60.00%
SULTAN KUDARAT POLYTECHNIC STATE COLLEGE-ISULAN,71.43%
SURIGAO DEL SUR STATE UNIVERSITY- MAIN CAMPUS,68.18%
SURIGAO EDUCATION CENTER,0.00%
SURIGAO STATE COLLEGE OF TECHNOLOGY,51.06%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),53.93%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,43.59%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,56.72%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,83.33%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,50.00%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),22.14%
UNIVERSITY OF ANTIQUE-SIBALOM,52.78%
UNIVERSITY OF BAGUIO,44.44%
UNIVERSITY OF BATANGAS,59.49%
UNIVERSITY OF BOHOL,21.95%
UNIVERSITY OF CEBU,41.94%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,71.19%
UNIVERSITY OF EASTERN PHILIPPINES-LAOANG CAMPUS,21.43%
UNIVERSITY OF ILOILO,22.22%
UNIVERSITY OF LA SALETTE- SANTIAGO,32.08%
UNIVERSITY OF LUZON (LUZON COLL.),23.36%
UNIVERSITY OF MAKATI,18.75%
UNIVERSITY OF MANILA,21.15%
UNIVERSITY OF MINDANAO- DAVAO CITY,39.22%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,83.33%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,36.36%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,31.25%
UNIVERSITY OF NUEVA CACERES,56.47%
UNIVERSITY OF PANGASINAN,73.08%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,10.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,53.85%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,60.00%
UNIVERSITY OF RIZAL SYSTEM- MORONG,65.00%
UNIVERSITY OF SAINT ANTHONY,30.43%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,54.84%
UNIVERSITY OF SAN AGUSTIN,50.00%
UNIVERSITY OF SAN CARLOS,59.34%
UNIVERSITY OF SAN JOSE- RECOLETOS,52.08%
UNIVERSITY OF SANTO TOMAS,86.88%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,27.50%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,63.91%
UNIVERSITY OF SOUTHERN MINDANAO-KABACAN,73.08%
UNIVERSITY OF SOUTHERN PHILIPPINES,55.56%
UNIVERSITY OF THE ASSUMPTION,40.00%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),44.07%
UNIVERSITY OF THE EAST- CALOOCAN,48.44%
UNIVERSITY OF THE EAST-MANILA,66.67%
UNIVERSITY OF THE IMMACULATE CONCEPTION-DAVAO,50.00%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,97.41%
UNIVERSITY OF THE PHILIPPINES- LOS BAÑOS,96.55%
UNIVERSITY OF THE PHILIPPINES- VISAYAS-ILOILO CITY,100.00%
UNIVERSITY OF THE VISAYAS- CEBU CITY,28.13%
URDANETA CITY UNIVERSITY (CCU),35.48%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,14.29%
"VISAYAS STATE UNIVERSITY (for.VISCA,LSU.)-BAYBAY",81.82%
WEST NEGROS COLLEGE,25.64%
WESTERN INSTITUTE OF TECHNOLOGY,32.73%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,54.46%
WESTERN PHILIPPINES UNIV.(for.PALAWAN N.A.C)- ABORLAN,21.43%
WESTERN PHILIPPINES UNIVERSITY-PUERTO PRINCESA,0.00%
WESTMEAD INTERNATIONAL SCHOOL,0.00%
XAVIER UNIVERSITY,75.38%
ZAMBOANGA CITY STATE POLYTECHNIC COLLEGE,68.75%
,
