SCHOOL,% PASSED
COTABATO CITY STATE POLYTECHNIC COLLEGE,15.38%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,35.71%
DE LA SALLE UNIVERSITY-DASMARIÑAS,22.22%
DE LA SALLE UNIVERSITY-MANILA,62.50%
DIVINE WORD COLLEGE OF CALAPAN,33.33%
DIVINE WORD COLLEGE OF LAOAG,27.78%
DIVINE WORD COLLEGE OF LEGAZPI,5.26%
DIVINE WORD UNIVERSITY-TACLOBAN,33.33%
DON HONORIO VENTURA TECHNOLOGICAL STATE UNIVERSITY,47.46%
EAST CENTRAL COLLEGE,100.00%
EASTERN SAMAR STATE COLLEGE- BORONGAN,16.13%
EASTERN SAMAR STATE COLLEGE- GUIUAN CAMPUS,10.00%
EASTERN VISAYAS STATE UNIVERSITY (for.LIT)TACLOBAN,15.50%
EULOGIO (AMANG) RODRIGUEZ INSTITUTE OF SCIENCE & TECHNOLOGY,18.42%
F. L. VARGAS COLLEGE-ABULUG,0.00%
FAR EASTERN UNIVERSITY-MANILA,25.00%
FATHER SATURNINO URIOS UNIVERSITY (URIOS COLL),15.00%
FEATI UNIVERSITY,21.43%
FELLOWSHIP BAPTIST COLLEGE,33.33%
FEU-EAST ASIA COLLEGE,17.86%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,20.00%
GARCIA COLLEGE OF TECHNOLOGY,38.10%
GERONA JUNIOR COLLEGE,0.00%
GOLDEN WEST COLLEGES,0.00%
GUAGUA NATIONAL COLLEGES,0.00%
HOLY ANGEL UNIVERSITY,30.30%
HOLY NAME UNIVERSITY (for.DIVINE WORD-TAGBILARAN),55.56%
HOLY TRINITY COLLEGE OF PUERTO PRINCESA,25.00%
ISABELA STATE UNIVERSITY-ECHAGUE,25.00%
ISABELA STATE UNIVERSITY-ILAGAN,78.95%
JOHN PAUL COLLEGE,0.00%
JOSE MARIA COLLEGE,50.00%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DAPITAN,50.00%
KALINGA APAYAO STATE COLLEGE (KALINGA COMM. COLL.),100.00%
LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-LA SALLE),35.71%
LAGUNA COLLEGE,48.15%
LAGUNA STATE POLYTECHNIC COLLEGE-STA. CRUZ (LCAT),70.59%
"LAGUNA UNIVERSITY-STA CRUZ, LAGUNA",0.00%
LEYTE INSTITUTE OF TECHNOLOGY- ORMOC CAMPUS,16.67%
LEYTE INSTITUTE OF TECHNOLOGY- TANAUAN CAMPUS,7.69%
LICEO DE CAGAYAN UNIVERSITY,13.64%
LYCEUM NORTHWESTERN-DAGUPAN CITY,8.33%
LYCEUM OF APARRI,0.00%
LYCEUM OF THE PHILIPPINES UNIVERSITY-MANILA,0.00%
MANUEL L. QUEZON UNIVERSITY,20.00%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,31.82%
MAPUA INSTITUTE OF TECHNOLOGY- MANILA,23.18%
MARIANO MARCOS STATE UNIVERSITY- BATAC,72.73%
MARINDUQUE STATE COLLEGE-BOAC,19.23%
MATI COMMUNITY COLLEGE,0.00%
MEYCAUAYAN COLLEGE,0.00%
MINDANAO POLYTECHNIC STATE COLLEGE (DMMMPSC),25.00%
MINDANAO STATE UNIVERSITY-GEN. SANTOS CITY,74.07%
MINDANAO STATE UNIVERSITY-ILIGAN INSTITUTE OF TECHNOLOGY,59.09%
MINDANAO STATE UNIVERSITY-MARAWI CITY,57.89%
MINDANAO UNIVERSITY OF SCIENCE & TECHNOLOGY-CDO,20.00%
MISAMIS INSTITUTE OF TECHNOLOGY,0.00%
MISAMIS UNIVERSITY-OZAMIS CITY,35.71%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-TADIAN,10.00%
NAGA COLLEGE FOUNDATION,14.29%
NATIONAL UNIVERSITY-MANILA,15.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,23.08%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,58.82%
NEW ERA UNIVERSITY,31.71%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-ESTANCIA,26.67%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),60.00%
NORTHWESTERN UNIVERSITY,28.57%
NOTRE DAME OF DADIANGAS COLLEGE,55.56%
NOTRE DAME OF KIDAPAWAN COLLEGE,66.67%
NOTRE DAME OF MARBEL UNIVERSITY,26.32%
NOTRE DAME UNIVERSITY,35.48%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY-CABANATUAN),22.35%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY-SAN ISIDRO),0.00%
NUEVA VIZCAYA STATE UNIVERSITY (NVSIT)-BAYOMBONG,33.33%
PALAWAN STATE UNIVERSITY-P. PRINCESA,40.00%
PALOMPON INSTITUTE OF TECHNOLOGY-TABANGO CAMPUS,100.00%
PAMANTASAN NG LUNGSOD NG MAYNILA,84.62%
PAMANTASAN NG MONTALBAN- RODRIGUEZ(MONTALBAN),18.18%
PANGASINAN STATE UNIVERSITY-SAN CARLOS CITY,0.00%
PANGASINAN STATE UNIVERSITY- URDANETA,42.31%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),0.00%
PARTIDO STATE UNIVERSITY-(GOA)GAO,16.67%
PARTIDO STATE UNIVERSITY-SAN JOSE(for.SN JOSE P.I),0.00%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY-CALASIAO,100.00%
PHILIPPINE STATESMAN COLLEGE,33.33%
PILAR COLLEGE,0.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-LOPEZ,36.36%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,47.52%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA MARIA, BULACAN",27.27%
QUIRINO POLYTECHNIC COLLEGE,57.14%
RAMON MAGSAYSAY MEMORIAL COLLEGES,28.57%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,58.33%
REPUBLIC CENTRAL COLLEGES,40.00%
RIZAL TECHNOLOGICAL UNIVERSITY,27.69%
ROMBLON STATE COLLEGE-ODIONGAN,10.64%
SAINT ANTHONY'S COLLEGE-ANTIQUE,23.53%
SAINT ANTHONY'S SCHOOL,0.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,10.00%
SAINT JOSEPH'S COLLEGE-MAASIN,24.14%
SAINT LOUIS COLLEGE OF SAN FERNANDO,60.00%
SAINT LOUIS UNIVERSITY,33.33%
SAINT MARY'S COLLEGE OF STA. ANA- PAMPANGA,0.00%
SAINT MARY'S COLLEGE-TAGUM,15.69%
SAINT MARY'S UNIVERSITY,26.32%
SAINT PATRICK COLLEGE,100.00%
SAINT PAUL UNIVERSITY-SURIGAO,0.00%
SAINT PAUL UNIVERSITY-TUGUEGARAO,6.25%
SAINT PETER COLLEGE-BALINGASAG,0.00%
SAINT PETER'S COLLEGE-ILIGAN CITY,16.67%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),18.75%
SAN NICOLAS COLLEGE,0.00%
SILLIMAN UNIVERSITY,47.62%
SORSOGON STATE COLLEGE- SORSOGON,25.00%
SOUTHERN CITY COLLEGES,16.67%
SOUTHERN LEYTE STATE COLLEGE OF SCIENCE & TECH.-SAN JUAN,50.00%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,28.57%
SOUTHERN LUZON STATE UNIVERSITY- LUCBAN (SLPC),41.51%
SOUTHERN MINDANAO COLLEGES,8.54%
SOUTHWESTERN UNIVERSITY,0.00%
SULTAN KUDARAT POLYTECHNIC STATE COLLEGE-ISULAN,0.00%
SURIGAO DEL SUR POLYTECHNIC COLLEGE-TANDAG,80.00%
SURIGAO EDUCATION CENTER,0.00%
SURIGAO STATE COLLEGE OF TECHNOLOGY,27.78%
TARLAC STATE UNIVERSITY  (TARLAC COLLEGE OF TECH.),40.00%
"TAWI-TAWI SCHOOL OF MIDWIFERY, INC.",0.00%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,25.00%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,30.43%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,77.36%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,31.58%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),12.50%
UNIVERSITY OF ANTIQUE-SIBALOM,33.33%
UNIVERSITY OF BAGUIO,44.19%
UNIVERSITY OF BATANGAS,69.57%
UNIVERSITY OF BOHOL,9.52%
UNIVERSITY OF CEBU,36.96%
UNIVERSITY OF EASTERN PHILIPPINES- CATARMAN,13.56%
UNIVERSITY OF EASTERN PHILIPPINES- LAOANG CAMPUS,28.57%
UNIVERSITY OF ILOILO,0.00%
UNIVERSITY OF LA SALETTE-SANTIAGO,17.39%
UNIVERSITY OF LUZON (LUZON COLL.),28.00%
UNIVERSITY OF MANILA,12.50%
UNIVERSITY OF MINDANAO-DAVAO CITY,20.00%
UNIVERSITY OF MINDANAO-DIGOS COLLEGE,100.00%
UNIVERSITY OF NEGROS OCCIDENTAL- RECOLETOS,43.33%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,0.00%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,17.72%
UNIVERSITY OF NUEVA CACERES,24.24%
UNIVERSITY OF PANGASINAN,46.15%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,25.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,50.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,29.41%
UNIVERSITY OF RIZAL SYSTEM- MORONG,44.44%
UNIVERSITY OF SAINT ANTHONY,0.00%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,39.29%
UNIVERSITY OF SAN AGUSTIN,38.10%
UNIVERSITY OF SAN CARLOS,39.39%
UNIVERSITY OF SAN JOSE-RECOLETOS,20.00%
UNIVERSITY OF SANTO TOMAS,79.57%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,27.27%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,60.00%
UNIVERSITY OF SOUTHERN MINDANAO- KABACAN,12.50%
UNIVERSITY OF SOUTHERN PHILIPPINES,42.86%
UNIVERSITY OF THE ASSUMPTION,16.67%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),26.00%
UNIVERSITY OF THE EAST-CALOOCAN,14.29%
UNIVERSITY OF THE EAST-MANILA,53.85%
UNIVERSITY OF THE IMMACULATE CONCEPTION-DAVAO,14.29%
UNIVERSITY OF THE PHIL. SCHOOL OF HEALTH & SCIENCES-LEYTE,0.00%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,96.00%
UNIVERSITY OF THE PHILIPPINES-LOS BAÑOS,97.44%
UNIVERSITY OF THE VISAYAS-CEBU CITY,14.29%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,0.00%
WEST NEGROS COLLEGE,33.33%
WESTERN INSTITUTE OF TECHNOLOGY,11.59%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,57.14%
WESTERN PHILIPPINES UNIV.(for.PALAWAN N.A.C)-ABORLAN,33.33%
WESTERN PHILIPPINES UNIVERSITY- PUERTO PRINCESA,0.00%
XAVIER UNIVERSITY,44.19%
ZARAGOSA COLLEGE,0.00%
