SCHOOL,% PASSED
PALAWAN STATE UNIVERISITY- SAN RAFAEL,0.00%
PALAWAN STATE UNIVERSITY-P. PRINCESA,36.59%
PAMANTASAN NG LUNGSOD NG MAYNILA,75.00%
PAMANTASAN NG LUNGSOD NG VALENZUELA,62.50%
PANGASINAN STATE UNIVERSITY- URDANETA,25.00%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),23.08%
PARTIDO STATE UNIVERSITY- (GOA)GAO,25.00%
PHILIPPINE CENTRAL ISLANDS COLLEGE,0.00%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY- CALASIAO,50.00%
"PHILIPPINE ENGINEERING & AGRO-INDUSTRIAL COLLEGE, INC",37.04%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-LOPEZ,0.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,55.14%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA MARIA, BULACAN",13.33%
QUIRINO POLYTECHNIC COLLEGE,0.00%
RAMON MAGSAYSAY MEMORIAL COLLEGES,45.00%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,29.63%
REPUBLIC CENTRAL COLLEGES,0.00%
RIZAL MEMORIAL COLLEGE,0.00%
RIZAL TECHNOLOGICAL UNIVERSITY,32.79%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,17.14%
SAINT ANTHONY'S COLLEGE- ANTIQUE,23.53%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,14.63%
SAINT JOSEPH'S COLLEGE- MAASIN,34.21%
SAINT LOUIS COLLEGE OF SAN FERNANDO,31.43%
SAINT LOUIS UNIVERSITY,33.71%
SAINT MARY'S COLLEGE-TAGUM,20.62%
SAINT MARY'S UNIVERSITY,39.29%
SAINT PAUL UNIVERSITY-SURIGAO,18.18%
SAINT PAUL UNIVERSITY- TUGUEGARAO,0.00%
SAINT PETER'S COLLEGE-ILIGAN CITY,29.31%
SALAZAR INSTITUTE OF TECHNOLOGY-CEBU CITY,0.00%
SALAZAR INSTITUTE OF TECHNOLOGY-MADRIDEJOS,100.00%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),54.55%
SILLIMAN UNIVERSITY,40.00%
SORSOGON STATE COLLEGE- SORSOGON,31.48%
SOUTHERN BICOL COLLEGES,0.00%
SOUTHERN CITY COLLEGES,11.63%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,77.78%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),28.30%
SOUTHERN MINDANAO COLLEGES,17.95%
SOUTHWESTERN UNIVERSITY,33.33%
ST. MARY'S ANGELS COLLEGE OF PAMPANGA,20.00%
SULTAN KUDARAT  STATE UNIVERSITY-TACURONG,40.00%
SULTAN KUDARAT POLYTECHNIC STATE COLLEGE-ISULAN,23.08%
SURIGAO DEL SUR STATE UNIVERSITY- MAIN CAMPUS,100.00%
SURIGAO EDUCATION CENTER,16.67%
SURIGAO STATE COLLEGE OF TECHNOLOGY,27.27%
TAGUIG CITY UNIVERSITY,0.00%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),39.06%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,37.59%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,53.27%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,68.42%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,38.89%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),27.17%
UNIVERSITY OF ANTIQUE-SIBALOM,38.46%
UNIVERSITY OF BAGUIO,60.00%
UNIVERSITY OF BATANGAS,45.28%
UNIVERSITY OF BOHOL,25.00%
UNIVERSITY OF CEBU,32.10%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,38.46%
UNIVERSITY OF EASTERN PHILIPPINES-LAOANG CAMPUS,37.50%
UNIVERSITY OF ILOILO,11.11%
UNIVERSITY OF LA SALETTE- SANTIAGO,36.00%
UNIVERSITY OF LUZON (LUZON COLL.),26.53%
UNIVERSITY OF MAKATI,0.00%
UNIVERSITY OF MANILA,25.00%
UNIVERSITY OF MINDANAO- DAVAO CITY,32.32%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,61.54%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,20.00%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,22.06%
UNIVERSITY OF NUEVA CACERES,37.50%
UNIVERSITY OF PANGASINAN,41.67%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,33.33%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,14.29%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,20.00%
UNIVERSITY OF RIZAL SYSTEM- MORONG,16.67%
UNIVERSITY OF SAINT ANTHONY,16.67%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,40.68%
UNIVERSITY OF SAN AGUSTIN,42.31%
UNIVERSITY OF SAN CARLOS,58.49%
UNIVERSITY OF SAN JOSE- RECOLETOS,45.45%
UNIVERSITY OF SANTO TOMAS,44.74%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,27.27%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,28.00%
UNIVERSITY OF SOUTHERN MINDANAO-KABACAN,21.43%
UNIVERSITY OF SOUTHERN PHILIPPINES,16.67%
UNIVERSITY OF THE ASSUMPTION,36.36%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),25.00%
UNIVERSITY OF THE EAST- CALOOCAN,31.51%
UNIVERSITY OF THE EAST-MANILA,47.37%
UNIVERSITY OF THE IMMACULATE CONCEPTION-DAVAO,21.43%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,86.11%
UNIVERSITY OF THE PHILIPPINES- LOS BAÑOS,96.15%
UNIVERSITY OF THE VISAYAS- CEBU CITY,18.42%
URDANETA CITY UNIVERSITY (CCU),50.00%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,10.00%
"VISAYAS STATE UNIVERSITY (for.VISCA,LSU.)-BAYBAY",92.86%
WEST NEGROS COLLEGE,6.25%
WESTERN INSTITUTE OF TECHNOLOGY,16.44%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,16.13%
WESTERN PHILIPPINES UNIV.(for.PALAWAN N.A.C)- ABORLAN,46.67%
WESTERN PHILIPPINES UNIVERSITY-PUERTO PRINCESA,25.00%
XAVIER UNIVERSITY,56.25%
