SCHOOL,% PASSED
COLLEGE OF THE IMMACULATE CONCEPTION-CABANATUAN,0.00%
COLUMBAN COLLEGE-OLONGAPO CITY,26.32%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),61.11%
COTABATO CITY STATE POLYTECHNIC COLLEGE,14.06%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,12.50%
DE LA SALLE UNIVERSITY- COLLEGE OF SAINT BENILDE,0.00%
DE LA SALLE UNIVERSITY- DASMARIÑAS,38.46%
DE LA SALLE UNIVERSITY-MANILA,80.68%
DIVINE WORD COLLEGE OF CALAPAN,66.67%
DIVINE WORD COLLEGE OF LAOAG,0.00%
DIVINE WORD COLLEGE OF LEGAZPI,25.93%
DIVINE WORD UNIVERSITY- TACLOBAN,0.00%
DON HONORIO VENTURA TECHNOLOGICAL STATE UNIVERSITY,40.58%
EASTERN SAMAR STATE UNIVERSITY - BORONGAN,21.74%
EASTERN SAMAR STATE UNIVERSITY - GUIUAN CAMPUS,29.41%
EASTERN VISAYAS STATE UNIV. (for. L.I.T.)-ORMOC CAMPUS,8.70%
EASTERN VISAYAS STATE UNIV. (for. L.I.T.)-TANAUAN CAMPUS,0.00%
EASTERN VISAYAS STATE UNIVERSITY (for.L.I.T.)TACLOBAN,24.05%
EMILIO AGUINALDO COLLEGE- DASMARIÑAS,0.00%
EULOGIO (AMANG) RODRIGUEZ INSTITUTE OF SCIENCE & TECHNOLOGY,27.78%
FAR EASTERN UNIVERSITY- MANILA,0.00%
FATHER SATURNINO URIOS UNIVERSITY (URIOS COLL),30.00%
FEATI UNIVERSITY,36.36%
FELLOWSHIP BAPTIST COLLEGE,16.67%
FEU-INSTITUTE OF TECHNOLOGY(FOR. FEU-EAST ASIA COLL),64.95%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,33.33%
GARCIA COLLEGE OF TECHNOLOGY,46.15%
GUAGUA NATIONAL COLLEGES,66.67%
HOLY ANGEL UNIVERSITY,38.89%
HOLY NAME UNIVERSITY (for.DIVINE WORD-TAGBILARAN),33.33%
HOLY TRINITY COLLEGE OF PUERTO PRINCESA,25.00%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-LAGAWE,40.00%
INTERNATIONAL HARVARDIAN UNIVERSITY,0.00%
ISABELA STATE UNIVERSITY- ECHAGUE,38.46%
ISABELA STATE UNIVERSITY- ILAGAN,47.83%
JOHN PAUL COLLEGE,0.00%
JOSE MARIA COLLEGE,6.25%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DAPITAN,9.09%
JOSEFINA  H. CERILLES STATE COLLEGE-GUIPOS,0.00%
JOSEFINA H. CERILLES STATE COLLEGE-MAIN-MATI(JHCPC),0.00%
KALINGA APAYAO STATE COLLEGE (KALINGA COMM. COLL.),11.11%
LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-LA SALLE),35.71%
LAGUNA COLLEGE,50.00%
LAGUNA STATE POLYTECHNIC UNIV-STA CRUZ (LSPC),15.15%
LEYTE INSTITUTE OF TECHNOLOGY (for.OCSAT),14.29%
LICEO DE CAGAYAN UNIVERSITY,24.14%
LYCEUM NORTHWESTERN UNIV- DAGUPAN CITY,20.00%
LYCEUM OF APARRI,0.00%
"LYCEUM OF THE PHILIPPINES - GEN TRIAS, CAVITE",40.91%
MALAYAN COLLEGES LAGUNA,50.00%
MANUEL L. QUEZON UNIVERSITY,11.11%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,50.00%
MAPUA INSTITUTE OF TECHNOLOGY-MANILA,69.60%
MARIANO MARCOS STATE UNIVERSITY-BATAC,39.47%
MARINDUQUE STATE COLLEGE- BOAC,46.58%
MEDINA COLLEGE-OZAMIS CITY,0.00%
MINDANAO STATE UNIVERSITY- GEN. SANTOS CITY,55.17%
MINDANAO STATE UNIVERSITY- ILIGAN INSTITUTE OF TECHNOLOGY,57.89%
MINDANAO STATE UNIVERSITY- MARAWI CITY,79.10%
MINDANAO UNIVERSITY OF SCIENCE & TECHNOLOGY-CDO,45.45%
MISAMIS UNIVERSITY-OZAMIS CITY,36.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BONTOC,0.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-TADIAN,16.67%
NAGA COLLEGE FOUNDATION,0.00%
NATIONAL UNIVERSITY-MANILA,46.67%
NAVAL STATE UNIVERSITY (for.NAVAL INST) BILIRAN,0.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,34.38%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,76.92%
NEW ERA UNIVERSITY,33.33%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-ESTANCIA,12.50%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),50.00%
NORTHWESTERN UNIVERSITY,46.15%
"NOTRE DAME OF DADIANGAS UNIVERSITY, INC",22.22%
NOTRE DAME OF KIDAPAWAN COLLEGE,14.29%
NOTRE DAME OF MARBEL UNIVERSITY,36.36%
NOTRE DAME UNIVERSITY,25.45%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),27.91%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY-SAN ISIDRO),0.00%
NUEVA VIZCAYA STATE UNIVERSITY (NVSIT)-BAYOMBONG,32.00%
"OUR LADY OF FATIMA UNIVERSITY-PAMPANGA,INC(FOR EAST CC. INC)",0.00%
"PALAWAN POLYTECHNIC COLLEGE, INC.",60.00%
PALAWAN STATE UNIVERSITY-P. PRINCESA,30.43%
PAMANTASAN NG LUNGSOD NG MAYNILA,87.50%
PAMANTASAN NG LUNGSOD NG VALENZUELA,57.14%
PAMANTASAN NG MONTALBAN- RODRIGUEZ(MONTALBAN),0.00%
PANGASINAN STATE UNIVERSITY- URDANETA,54.55%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),0.00%
PARTIDO STATE UNIVERSITY- (GOA)GAO,40.00%
PARTIDO STATE UNIVERSITY-SAN JOSE(for.SN JOSE P.I),0.00%
PHILIPPINE CENTRAL ISLANDS COLLEGE,0.00%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY- CALASIAO,0.00%
"PHILIPPINE ENGINEERING & AGRO-INDUSTRIAL COLLEGE, INC",15.38%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-LOPEZ,37.50%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,60.40%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA MARIA, BULACAN",36.36%
QUIRINO POLYTECHNIC COLLEGE,50.00%
RAMON MAGSAYSAY MEMORIAL COLLEGES,27.78%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,42.86%
REPUBLIC CENTRAL COLLEGES,20.00%
RIZAL MEMORIAL COLLEGE,50.00%
RIZAL TECHNOLOGICAL UNIVERSITY,42.55%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,34.38%
ROMBLON STATE UNIV.-(FOR ROMBLON S.C)- CAJIDIONGAN,0.00%
ROOSEVELT COLLEGE-CAINTA,0.00%
SAINT ANTHONY'S COLLEGE- ANTIQUE,28.57%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,16.13%
SAINT JOSEPH'S COLLEGE- MAASIN,50.00%
SAINT LOUIS COLLEGE OF SAN FERNANDO,38.60%
SAINT LOUIS UNIVERSITY,43.36%
SAINT MARY'S COLLEGE-TAGUM,27.85%
SAINT MARY'S UNIVERSITY,36.67%
SAINT PAUL UNIVERSITY-SURIGAO,20.00%
SAINT PAUL UNIVERSITY- TUGUEGARAO,0.00%
SAINT PETER'S COLLEGE-ILIGAN CITY,23.91%
SALAZAR INSTITUTE OF TECHNOLOGY-CEBU CITY,100.00%
SALAZAR INSTITUTE OF TECHNOLOGY-MADRIDEJOS,0.00%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),68.18%
SILLIMAN UNIVERSITY,33.33%
SORSOGON STATE COLLEGE- SORSOGON,30.43%
SOUTHERN BICOL COLLEGES,66.67%
SOUTHERN CITY COLLEGES,10.00%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,57.14%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),30.51%
SOUTHERN MINDANAO COLLEGES,20.51%
SOUTHWESTERN UNIVERSITY,0.00%
ST. MARY'S ANGELS COLLEGE OF PAMPANGA,20.00%
SULTAN KUDARAT POLYTECHNIC STATE COLLEGE-ISULAN,11.11%
SURIGAO DEL SUR STATE UNIVERSITY- MAIN CAMPUS,0.00%
SURIGAO EDUCATION CENTER,16.67%
SURIGAO STATE COLLEGE OF TECHNOLOGY,20.00%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),27.27%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,45.37%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,57.61%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,60.00%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,43.48%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),19.05%
UNIVERSITY OF ANTIQUE-SIBALOM,0.00%
UNIVERSITY OF BAGUIO,30.77%
UNIVERSITY OF BATANGAS,36.11%
UNIVERSITY OF BOHOL,13.79%
UNIVERSITY OF CEBU,27.59%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,20.59%
UNIVERSITY OF EASTERN PHILIPPINES-LAOANG CAMPUS,28.57%
UNIVERSITY OF ILOILO,10.00%
UNIVERSITY OF LA SALETTE- SANTIAGO,16.67%
UNIVERSITY OF LUZON (LUZON COLL.),32.20%
UNIVERSITY OF MAKATI,60.00%
UNIVERSITY OF MANILA,23.53%
UNIVERSITY OF MINDANAO- DAVAO CITY,32.67%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,51.85%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,20.00%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,21.70%
UNIVERSITY OF NUEVA CACERES,38.10%
UNIVERSITY OF PANGASINAN,55.56%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,50.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,27.27%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,18.75%
UNIVERSITY OF RIZAL SYSTEM- MORONG,0.00%
UNIVERSITY OF RIZAL SYSTEM- PILILLA,0.00%
UNIVERSITY OF SAINT ANTHONY,0.00%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,51.72%
UNIVERSITY OF SAN AGUSTIN,32.00%
UNIVERSITY OF SAN CARLOS,53.75%
UNIVERSITY OF SAN JOSE- RECOLETOS,32.00%
UNIVERSITY OF SANTO TOMAS,71.43%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,27.78%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,31.82%
UNIVERSITY OF SOUTHERN MINDANAO-KABACAN,55.26%
UNIVERSITY OF SOUTHERN PHILIPPINES,0.00%
UNIVERSITY OF THE ASSUMPTION,25.00%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),35.90%
UNIVERSITY OF THE EAST- CALOOCAN,29.73%
UNIVERSITY OF THE EAST-MANILA,33.77%
UNIVERSITY OF THE IMMACULATE CONCEPTION-DAVAO,27.78%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,85.71%
UNIVERSITY OF THE PHILIPPINES- LOS BAÑOS,96.43%
UNIVERSITY OF THE VISAYAS- CEBU CITY,15.38%
URDANETA CITY UNIVERSITY (CCU),25.00%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,20.00%
"VISAYAS STATE UNIVERSITY (for.VISCA,LSU.)-BAYBAY",87.50%
WEST NEGROS COLLEGE,7.69%
WESTERN INSTITUTE OF TECHNOLOGY,26.23%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,38.16%
WESTERN PHILIPPINES UNIV.(for.PALAWAN N.A.C)- ABORLAN,50.00%
WESTERN PHILIPPINES UNIVERSITY-PUERTO PRINCESA,0.00%
XAVIER UNIVERSITY,75.00%
