SCHOOL,% PASSED
ABADA COLLEGE,7.97%
ABRA STATE INST. OF SCIENCE & TECH.(ABRA IST)-BANGUED,13.64%
ABRA STATE INST. OF SCIENCE & TECH.(ABRA IST)-LAGANGILANG,21.62%
ABRA VALLEY COLLEGE,13.33%
ABUYOG COMMUNITY COLLEGE,33.33%
ACADEMIA DE SAN LORENZO DEMA-ALA,0.00%
ACES TAGUM COLLEGE,29.63%
ADAMSON UNIVERSITY,41.67%
ADELPHI COLLEGE,13.04%
ADIONG MEMORIAL POLYTECHNIC STATE COLLEGE,5.00%
ADVENTIST UNIVERSITY OF THE PHILIPPINES,42.11%
AEMILIANUM INSTITUTE,42.86%
"AGONCILLO COLLEGE, INC",40.00%
AGRO-INDUSTRIAL FOUNDATION COLLEGES OF THE PHILIPPINES,0.00%
AGUSAN COLLEGES,4.81%
AGUSAN DEL SUR COLLEGE,14.75%
AGUSAN DEL SUR STATE COLLEGE OF AGRICULTURE & TECHNOLOGY,25.61%
AGUSAN INSTITUTE OF TECHNOLOGY,0.00%
AKLAN CATHOLIC COLLEGE-(FOR AKLAN COLLEGE)-KALIBO,42.11%
AKLAN CATHOLIC COLLEGE- KALIBO,15.56%
AKLAN STATE UNIVERSITY(AKLAN S.C.A.)-BANGA,76.92%
AKLAN STATE UNIVERSITY-IBAJAY,47.46%
AKLAN STATE UNIVERSITY-KALIBO,0.00%
AKLAN STATE UNIVERSITY- NATIONAL COLLEGE OF FISHERIES,15.38%
AKLAN STATE UNIVERSITY-NEW WASHINGTON,22.22%
ALANGALANG AGRO INDUSTRIAL SCHOOL,100.00%
ALDERSGATE COLLEGE,20.00%
ALEJANDRO COLLEGE,0.00%
"ALEMARZ SCH. OF SCIENCE & TECH FOUND INC.- VALENCIA,BUKIDNON",100.00%
ALFELOR SR. MEMORIAL COLLEGE,7.02%
ALITAGTAG COLLEGE,0.00%
ALTAVAS COLLEGE,17.65%
AMANDO COPE COLLEGE,50.00%
ANDRES BONIFACIO COLLEGE,37.50%
ANDRES SORIANO COLLEGE,17.14%
ANDRES SORIANO MEMORIAL COLLEGE,53.85%
ANGELES UNIVERSITY FOUNDATION,59.52%
ANNUNCIATION COLLEGE,6.67%
"ANTONIO R. PACHECO COLLEGE, INC",3.73%
APAYAO STATE COLLEGE- CONNER,17.78%
APAYAO STATE COLLEGE-LUNA CAMPUS,68.75%
AQUINAS UNIVERSITY,41.67%
ARAULLO UNIVERSITY,8.74%
ARELLANO UNIVERSITY-MALABON,6.25%
ARELLANO UNIVERSITY-MANILA,20.00%
ARELLANO UNIVERSITY-PASAY,30.77%
ARELLANO UNIVERSITY-PASIG,25.00%
"ARRIESGADO COLLEGE FOUNDATION, INC.",100.00%
ASBURRY COLLEGE,25.00%
"ASIA COLLEGE OF ADVANCE STUDIES IN ARTS, SCIENCES & TECH.",3.23%
ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,83.33%
