SCHOOL,% PASSED
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- CANDIJAY,22.22%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- CLARIN,57.14%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- TAGBILARAN,71.43%
BOHOL NORTHERN STAR COLLEGE,25.00%
BOHOL NORTHWESTERN COLLEGE,36.36%
"BOTOLAN COMMUNITY COLLEGE - BOTOLAN, ZAMBALES",50.00%
BROKENSHIRE COLLEGE,65.00%
"BROKENSHIRE COLLEGE- SOCSKSARGEN, INC",100.00%
BUBONG MARZOK MEMORIAL COLLEGE FOUNDATION,8.00%
BUCAS GRANDE FOUNDATION COLLEGE,35.09%
BUENAVISTA COMMUNITY COLLEGE,75.00%
BUKIDNON MIDLAND COLLEGE,0.00%
BUKIDNON STATE COLLEGE (EXTERNAL STUDIES) TANDAG,0.00%
BUKIDNON STATE COLLEGE- MALAYBALAY,30.97%
BULACAN NATIONAL AGRICULTURAL STATE COLLEGE,48.33%
BULACAN STATE UNIVERSITY (for.BCAT)-MALOLOS,42.20%
BULACAN STATE UNIVERSITY- BUSTOS,25.27%
BUTUAN CITY COLLEGES,20.00%
"C.V.E. COLLEGES INC. - PAGBILAO, QUEZON",0.00%
CABARRUS CATHOLIC COLLEGE,66.67%
CAGAYAN DE ORO COLLEGE,8.89%
CAGAYAN STATE UNIVERSITY- ANDREWS CAMPUS(TUG),52.10%
CAGAYAN STATE UNIVERSITY- APARRI,40.00%
CAGAYAN STATE UNIVERSITY- CARITAN,7.14%
CAGAYAN STATE UNIVERSITY- GONZAGA,35.29%
CAGAYAN STATE UNIVERSITY- LAL-LO,40.00%
CAGAYAN STATE UNIVERSITY- LASAM,37.14%
CAGAYAN STATE UNIVERSITY- PIAT,37.78%
CAGAYAN STATE UNIVERSITY- SANCHEZ MIRA,22.22%
CAGAYAN STATE UNIVERSITY- TUGUEGARAO,50.00%
CAGAYAN VALLEY COLLEGES OF TUGUEGARAO,12.82%
CAINTA CATHOLIC COLLEGE,33.33%
CALABANGA POLYTECHNIC COLLEGE,56.00%
CALAUAG CENTRAL COLLEGE,15.19%
"CALAYAN EDUCATIONAL FOUNDATION INC.(for.
MED.CTR.LUCENA)",100.00%
"CALBIGA WESTERN SAMAR COLLEGE-POLANGUI, CALBIGA W. SAMAR",53.33%
CALI PARAMEDICAL COLLEGE FOUNDATION,0.00%
CAMARINES NORTE COLLEGE,13.51%
CAMARINES NORTE STATE COLLEGE-DAET,31.63%
CAMARINES NORTE STATE COLLEGE-LABO,0.00%
CAMARINES SUR POLYTECHNIC COLLEGE-NABUA,21.43%
CAMARINES SUR POLYTECHNIC COLLEGES(BISCAST)-NAGA,46.00%
CAMARINES SUR STATE AGRICULTURAL COLLEGE- PASACAO,31.25%
CAMIGUIN POLYTECHNIC STATE COLLEGE,33.33%
CAMILING COLLEGES,25.71%
CANOSSA COLLEGE,33.33%
CAPALONGA COLLEGE,18.75%
CAPITOL UNIVERSITY (for.CAGAYAN CAPITOL COLL.),29.73%
CAPIZ STATE UNIVERSITY - PILAR CAMPUS,9.09%
CAPIZ STATE UNIVERSITY - PONTEVEDRA CAMPUS,23.08%
CAPIZ STATE UNIVERSITY - SAPI- AN,0.00%
CAPIZ STATE UNIVERSITY - TAPAZ,23.08%
CAPIZ STATE UNIVERSITY (CIT)(PSPC)-MAIN CAMPUS,0.00%
CAPIZ STATE UNIVERSITY (PANAY SPC)-DAYAO CAMPUS,54.55%
CAPIZ STATE UNIVERSITY (PANAY SPC)-DUMARAO,28.57%
CAPIZ STATE UNIVERSITY (PANAY SPC)-MAMBUSAO,8.33%
CAPIZ STATE UNIVERSITY(PANAY SPC)- BURIAS CAMPUS,14.29%
CARAGA INSTITUTE OF TECHNOLOGY,24.39%
CARAGA STATE UNIVERSITY- BUTUAN CITY,44.79%
CARAMOAN COMMUNITY COLLEGE -CARAMOAN CAMARINES SUR,25.61%
CARLOS A. HILADO MEMORIAL STATE COLLEGE-TALISAY,66.67%
CARLOS HILADO STATE COLLEGE OF FISHERIES-BINALBAGAN,43.75%
"CARTHEL SCIENCE EDUCATIONAL FOUNDATION,INC. (for.OLRA)",50.00%
CASA DEL NIÑO COLLEGE,50.00%
CATAINGAN MUNICIPAL COLLEGE,18.03%
CATANDUANES COLLEGE,26.20%
CATANDUANES STATE COLLEGE- MASBATE,0.00%
CATANDUANES STATE UNIVERSITY - VIRAC,34.09%
CATANDUANES STATE UNIVERSITY-PANGANIBAN,44.00%
CAVITE STATE UNIVERSITY (CAVITE COLL. OF FISHERIES)- NAIC,0.00%
CAVITE STATE UNIVERSITY (DON SEVERINO AGR'L. COLL.),15.38%
CAVITE STATE UNIVERSITY- CAVITE CITY,76.47%
CAVITE WEST POINT COLLEGE,38.89%
CBD INSTITUTE OF LEARNING,26.67%
CEBU EASTERN COLLEGE,48.00%
CEBU INSTITUTE OF TECHNOLOGY,53.57%
CEBU MARY IMMACULATE COLLEGE,100.00%
CEBU NORMAL UNIVERSITY (CEBU STATE COLLEGE),57.95%
CEBU ROOSEVELT MEMORIAL COLLEGES,24.64%
CEBU STATE COLLEGE OF SCIENCE & TECHNOLOGY SYSTEM(for.CSAT),33.33%
CEBU STATE COLLEGE OF SCIENCE & TECHNOLOGY-LAHUG,0.00%
CEBU TECHNOLOGICAL UNIVERSITY-ARGAO (for.CSCST),50.00%
CEBU TECHNOLOGICAL UNIVERSITY-BARILI (for.CSCST),31.82%
CEBU TECHNOLOGICAL UNIVERSITY-CARMEN (for.CSCST),62.07%
CEBU TECHNOLOGICAL UNIVERSITY-DAANBATAYAN (for.CSCST),21.57%
CEBU TECHNOLOGICAL UNIVERSITY-DANAO (for.CSCST),62.50%
CEBU TECHNOLOGICAL UNIVERSITY-MAIN (for.CSCST),57.53%
CEBU TECHNOLOGICAL UNIVERSITY-MOALBOAL (for.CSCST),30.19%
CEBU TECHNOLOGICAL UNIVERSITY-SAN FRANCISCO (for.CSCST),41.67%
CEBU TECHNOLOGICAL UNIVERSITY-TUBURAN (for.CSCST),26.83%
CENTER FOR EARLY CHILDHOOD CARE & DEVELOPMENT,50.00%
CENTRAL BICOL STATE UNIV. OF AGRICULTURE-(for.CSSAC)-PILI,61.67%
CENTRAL BICOL STATE UNIV. OF AGRICULTURE-(for.CSSAC)- SIPOCOT,48.84%
CENTRAL COLLEGES OF THE PHILIPPINES,100.00%
CENTRAL ILOCANDIA COLLEGE OF SCIENCE & TECHNOLOGY,0.00%
CENTRAL INSTITUTE OF TECHNOLOGY-PANIQUI,28.79%
CENTRAL LUZON STATE UNIVERSITY,48.10%
CENTRAL MAGUINDANAO INSTITUTE,50.00%
CENTRAL MINDANAO ACADEMY OF ARTS FOUNDATION,0.00%
CENTRAL MINDANAO CHRISTIAN COLLEGE,100.00%
CENTRAL MINDANAO COLLEGES,19.75%
CENTRAL MINDANAO UNIVERSITY,67.57%
CENTRAL NEGROS COLLEGE,15.09%
CENTRAL PHILIPPINE ADVENTIST COLLEGE,52.94%
CENTRAL PHILIPPINE UNIVERSITY,86.21%
CENTRAL SULU COLLEGE,5.08%
CENTRO ESCOLAR UNIVERSITY- MALOLOS,28.57%
CENTRO ESCOLAR UNIVERSITY- MANILA,50.00%
CHILD JESUS COLLEGES,25.00%
CHILDREN OF MARY IMMACULATE COLLEGE,0.00%
CHRIST THE KING COLLEGE OF MARANDING,62.16%
CHRIST THE KING COLLEGE- GINGOOG CITY,37.50%
CHRIST THE KING OF CALBAYOG,30.00%
CHRISTIAN COLLEGE OF TANAUAN,30.00%
CHRISTIAN COLLEGES OF SOUTHEAST ASIA,100.00%
CITY COLLEGE OF CALAMBA,100.00%
"CITY COLLEGE OF SAN FERNANDO-SAN FERNANDO, PAMPANGA",0.00%
CITY OF MALABON UNIVERSITY (for.MALABON COM. COLL.),39.42%
CLARENDON COLLEGE,50.00%
CLARET COLLEGE OF ISABELA,9.14%
COLEGIO DE AMORE,50.00%
COLEGIO DE DAGUPAN (for.COMPUTRONIX COLL),50.00%
COLEGIO DE KIDAPAWAN(for N.COTABATO IT),47.50%
COLEGIO DE LA PURISIMA CONCEPCION,13.33%
COLEGIO DE LAS NAVAS,26.09%
COLEGIO DE LOS BANOS,50.00%
COLEGIO DE SAN ANTONIO DE PADUA,38.46%
COLEGIO DE SAN FRANCISCO JAVIER,33.33%
COLEGIO DE SAN GABRIEL ARCANGEL,76.92%
COLEGIO DE SAN JOSE,27.27%
COLEGIO DE SAN JUAN DE LETRAN-CALAMBA,50.00%
COLEGIO DE SAN JUAN DE LETRAN-INTRAMUROS,50.00%
"COLEGIO DE SAN JUAN, INC.",9.09%
COLEGIO DE SAN LORENZO,50.00%
"COLEGIO DE SAN LORENZO RUIZ DE MANILA, INC.",12.05%
COLEGIO DE SAN PASCUAL BAYLON,33.33%
COLEGIO DE SAN SEBASTIAN- MINDORO,40.91%
"COLEGIO DE SANTA MONICA, INC",50.00%
COLEGIO DE STA. CATALINA DE ALEJANDRIA,75.00%
COLEGIO DE STA. RITA,29.17%
COLEGIO DE STO. NIÑO DE CABUYAO,12.50%
COLEGIO DE STO. NIÑO DE JASAAN,28.57%
COLEGIO DEL SAGRADO CORAZON DE JESUS,0.00%
COLEGIO NG LUNGSOD NG BATANGAS-BATANGAS CITY,45.95%
COLEGIO SAN AGUSTIN-BACOLOD CITY,50.00%
COLEGIO SAN JOSE DE ALAMINOS,25.00%
COLLEGE OF MAASIN,75.00%
COLLEGE OF MARY IMMACULATE,58.82%
COLLEGE OF SAN BENILDO-RIZAL FOUNDATION INC-ANTIPOLO,100.00%
COLLEGE OF ST. CATHERINE,100.00%
COLLEGE OF THE IMMACULATE CONCEPTION-CABANATUAN,5.56%
COLUMBAN COLLEGE-OLONGAPO CITY,22.22%
COLUMBAN COLLEGE-ZAMBALES,15.38%
"COMMUNITY COLLEGE OF MANITO - MANITO , ALBAY",35.00%
CONCEPCION COLLEGE OF FISHERIES,50.00%
CONCEPCION HOLY CROSS COLLEGE,30.00%
CONCEPCION POLYTECHNIC COLLEGE-CONCEPCION,20.00%
CONGRESS COLLEGE,0.00%
CONSOLACION COMMUNITY COLLEGE-CONSOLACION CEBU,50.00%
CONSOLATRIX COLLEGE OF TOLEDO CITY,25.00%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),23.53%
CORDILLERA CAREER DEVELOPMENT COLLEGE,61.54%
"CORDOVA PUBLIC COLLEGE - CORDOVA, CEBU",57.14%
CORE GATEWAY COLLEGE (for.THE COLL.OF THE REP),12.50%
COTABATO CITY STATE POLYTECHNIC COLLEGE,11.11%
COTABATO FOUNDATION COLLEGE OF SCIENCE & TECHNOLOGY,16.60%
DAGUPAN COLLEGES FOUNDATION (DAGUPAN C.C.S.T.),0.00%
DALUBHASAAN NG LUNGSOD NG SAN PABLO,50.00%
DALUBHASAANG EPIFANIO DELOS SANTOS,0.00%
DANIEL B. PENA MEMORIAL COLLEGE FOUNDATION,33.33%
DANSALAN POLYTECHNIC COLLEGE,11.11%
DARAGA COMMUNITY COLLEGE,36.57%
DATA CENTER COLLEGE OF THE PHILIPPINES-LAOAG CITY,62.50%
DATU IBRAHIM PAGLAS MEMORIAL COLLEGE,10.53%
DATU MALA MUSLIM MINDANAO ISLAMIC COLLEGE FOUNDATION INC,5.77%
DAVAO CENTRAL COLLEGE,57.14%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,47.46%
"DAVAO VISION COLLEGES, INC- CATALUNAN,DAVAO CITY",50.00%
DAVAO WINCHESTER COLLEGES,25.00%
"DE LA SALLE JOHN BOSCO COLLEGE-BISLIG,SURIGAO CITY",90.00%
DE LA SALLE UNIVERSITY- DASMARIÑAS,42.86%
DE LA SALLE UNIVERSITY-MANILA,100.00%
"DE LA SALLE-ARANETA UNIVERSITY,INC (GAUF)",25.00%
DE LA VIDA COLLEGE,5.41%
DE PAUL COLLEGE,42.86%
DEAF EVANGELISTIC ALLIANCE FOUNDATION,17.65%
DEL SUR GOOD SHEPHERD COLLEGE,0.00%
DIAZ COLLEGE,53.85%
DILIMAN COLLEGE(FOR. DILIMAN COMPUTER TECH INST)-DILIMAN,50.00%
DIPOLOG CITY INSTITUTE OF TECHNOLOGY,23.53%
DIVINA PASTORA COLLEGE,8.33%
"DIVINE MERCY COLLEGE FOUNDATION, INC",26.67%
DIVINE WORD COLLEGE OF BANGUED,37.14%
DIVINE WORD COLLEGE OF CALAPAN,18.42%
DIVINE WORD COLLEGE OF LAOAG,17.65%
DIVINE WORD COLLEGE OF LEGAZPI,32.14%
DIVINE WORD COLLEGE OF SAN JOSE,17.78%
DIVINE WORD COLLEGE OF VIGAN,33.33%
DIVINE WORD UNIVERSITY- TACLOBAN,0.00%
"DMMC INSTITUTE OF HEALTH SCIENCES, INC",100.00%
DOMINICAN COLLEGE OF ILOILO,50.00%
DOMINICAN COLLEGE OF TARLAC,33.33%
DON CARLOS POLYTECHNIC COLLEGE,44.44%
DON HONORIO VENTURA TECHNOLOGICAL STATE UNIVERSITY,44.74%
DON JOSE ECLEO MEMORIAL EDUCATIONAL FOUNDATION,16.67%
DON MARIANO MARCOS MEMORIAL STATE UNIVERSITY- AGOO,37.84%
DON MARIANO MARCOS MEMORIAL STATE UNIVERSITY- BACNOTAN,46.15%
DON MARIANO MARCOS MEMORIAL STATE UNIVERSITY- SAN FERNANDO,43.14%
DON MARIANO MARCOS STATE U- OPEN UNIVERSITY,0.00%
DR. AURELIO MENDOZA MEMORIAL COLLEGES,20.63%
DR. CARLOS S. LANTING COLLEGE-Q. C.,50.00%
DR. EMILIO B. ESPINOSA SR. MEMORIAL AGRICULTURAL COLLEGE,33.33%
DR. GLORIA D. LACSON COLLEGES,50.00%
DR. NICANOR REYES MEMORIAL COLLEGES,0.00%
DR. P. OCAMPO COLLEGES,25.00%
"DR. YANGA'S COLLEGES, INC",36.36%
E. L. JOSON MEMORIAL COLLEGE,39.47%
"EAST COAST COLLEGE, INC",0.00%
EAST NEGROS INSTITUTE,0.00%
EASTER COLLEGE INC,0.00%
"EASTERN KUTAWATO COLLEGE, INC",0.00%
EASTERN LAGUNA COLLEGES,2.86%
EASTERN LUZON COLLEGES-LA TRINIDAD,75.00%
EASTERN MINDORO COLLEGE,14.29%
EASTERN MINDORO INSTITUTE OF TECHNOLOGY & SCIENCES,36.00%
EASTERN QUEZON COLLEGE,30.77%
EASTERN SAMAR STATE UNIVERISITY- CAN-AVID CAMPUS,15.56%
EASTERN SAMAR STATE UNIVERSITY - BORONGAN,38.19%
EASTERN SAMAR STATE UNIVERSITY - GUIUAN CAMPUS,32.50%
EASTERN SAMAR STATE UNIVERSITY - SALCEDO CAMPUS,53.76%
EASTERN SAMAR STATE UNIVERSITY-MAYDOLONG(for. MAYDOLONG NAS),25.58%
EASTERN VISAYAS CENTRAL COLLEGE,33.33%
EASTERN VISAYAS STATE UNIVERSITY (for.L.I.T.)TACLOBAN,26.67%
ECUMENICAL CHRISTIAN COLLEGE,25.00%
ECUMENICAL THEOLOGICAL SEMINARY,50.00%
EDENTON MISSION COLLEGE,28.23%
EDNOR COLLEGE OF TECHNOLOGY,0.00%
EDUCATIONAL SYSTEM TECHNOLOGICAL INSTITUTE,100.00%
EULOGIO (AMANG) RODRIGUEZ INSTITUTE OF SCIENCE & TECHNOLOGY,64.00%
EVANGELICAL THEOLOGICAL COLLEGE OF THE PHILIPPINES,0.00%
FAR EASTERN COLLEGE - SILANG,100.00%
FAR EASTERN UNIVERSITY- MANILA,37.50%
FATHER SATURNINO URIOS UNIVERSITY (URIOS COLL),23.81%
FATIMA COLLEGE OF CAMIGUIN,46.88%
FELIPE R. VERALLO MEMORIAL FOUNDATION,38.89%
FELIX O. ALFELOR SR. FOUNDATION COLLEGE,20.00%
FELLOWSHIP BAPTIST COLLEGE,50.00%
FERNANDEZ COLLEGE OF ARTS & TECHNOLOGY,50.00%
FILAMER CHRISTIAN COLLEGE,25.00%
FIRST ASIA INSTITUTE OF TECHNOLOGY & HUMANITIES,61.54%
FIRST CITY PROVIDENTIAL COLLEGE (for.FRANCISCO H.C.),66.67%
FLORENCIO L. VARGAS COLLEGE- ABULUG,0.00%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,23.08%
FOREIGN UNIVERSITY,100.00%
FOUNDATION UNIVERSITY,44.23%
FRANCISCAN COLLEGE OF THE IMMACULATE CONCEPTION- BAYBAY,31.58%
FULLBRIGHT COLLEGE,33.33%
FUNDAMENTAL BAPTIST COLLEGE FOR ASIANS,30.00%
GABRIEL TABORIN COLLEGE OF DAVAO FOUND.-DAVAO CITY,50.00%
"GANI L. ABPI COLLEGES, INC.",13.16%
GENERAL DE JESUS COLLEGE,23.68%
GENERAL SANTOS CITY COLLEGE,100.00%
GERONA JUNIOR COLLEGE,85.71%
GINGOOG CITY JUNIOR COLLEGE,66.67%
GINGOOG INSTITUTE,13.16%
GLAN SCHOOL OF ARTS & TRADE,7.69%
"GLOBAL RECIPROCAL COLLEGES,INC-CALOOCAN",100.00%
GOLDEN GATE COLLEGES,16.67%
GOLDEN HERITAGE POLYTECHNIC COLLEGE (for.NMPS)-CDO,0.00%
GOLDEN HERITAGE POLYTECHNIC COLLEGE-CARMEN,27.27%
GOLDEN WEST COLLEGES,33.33%
GORDON COLLEGE (for.OLONGAPO CITY COLL.),60.00%
GOV. ALFONSO D. TAN MEMORIAL COLLEGE,46.38%
GOV. ANDRES PASCUAL COLLEGE,36.36%
"GOV. BADO DANGWA AGRO- INDUSTRIAL SCHOOL-KAPANGAN, BENGUET",0.00%
"GOVERNOR GENEROSO COLLEGE OF ARTS, SCIENCES & TECHNOLOBY",21.43%
GRACE CHRISTIAN COLLEGE - QC,100.00%
GREAT PLEBEIAN COLLEGE,35.71%
"GREEN VALLEY COLLEGE FOUNDATION, INC",72.73%
GREENVILLE COLLEGE,50.00%
GUAGUA NATIONAL COLLEGES,14.71%
GUIMARAS STATE COLLEGE (GUIMARAS POLY. COLL.),33.33%
GUIMARAS STATE COLLEGE- JORDAN-MOSQUEDA CAMPUS,76.92%
H. G. BAQUIRAN COLLEGE,50.00%
HADJI BUTU SCHOOL OF ARTS & TRADES,0.00%
"HADJI DATU SAIDONA PENDATON FOUNDATION COLLEGE,INC- MGUINDNAO",19.05%
"HARDAM FURIGAY COLLEGES FOUNDATION, INC",66.67%
HARRIS MEMORIAL COLLEGE- TAYTAY,73.91%
HARVARDIAN COLLEGE- PAMPANGA,29.41%
HEADSTART COLLEGE OF COTABATO,42.86%
HERCOR COLLEGE,28.57%
HEROES MEMORIAL COLLEGES,0.00%
"HINATUAN SOUTHERN COLLEGE
(for.USP)",33.33%
HMIJ-FOUNDATION PHILIPPINE ISLAMIC COLLEGE,12.24%
HOLY ANGEL UNIVERSITY,21.43%
HOLY CHILD COLLEGE OF BUTUAN,50.00%
HOLY CHILD JESUS COLLEGE,52.63%
HOLY CHILD SCHOOL OF DAVAO,50.00%
HOLY CROSS COLLEGE OF CALINAN,66.67%
HOLY CROSS COLLEGE OF CARIGARA,50.00%
HOLY CROSS COLLEGE- PAMPANGA,4.76%
HOLY CROSS COLLEGE-STA. ROSA,21.43%
HOLY CROSS OF BANSALAN JUNIOR COLLEGE,25.53%
HOLY CROSS OF DAVAO COLLEGE,46.81%
HOLY CROSS OF DAVAO COLLEGE-BABAK,0.00%
HOLY INFANT COLLEGE,8.00%
HOLY INFANT JESUS COLLEGE,20.00%
HOLY NAME UNIVERSITY (for.DIVINE WORD-TAGBILARAN),53.42%
HOLY TRINITY COLLEGE OF GENERAL SANTOS CITY,29.11%
HOLY TRINITY COLLEGE OF PUERTO PRINCESA,33.33%
HOLY TRINITY COLLEGE-BATO,24.59%
HOLY TRINITY JUNIOR COLLEGE,0.00%
"HOLY VIRGIN OF SALVACION FOUNDATION COLLEGE, INC",43.75%
"HYRONS COLLEGE PHILIPPINES,INC-ZAMBOANGA",0.00%
"ICCT COLLEGES FOUNDATION,INC(INST.OF CREATIVE COMP TECH INC)",40.63%
IETI COLLEGE OF SCIENCE  AND TECHNOLOGY,0.00%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-LAGAWE,50.00%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-LAMUT,20.00%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-POTIA,66.67%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-TINOC,42.86%
IGNATIAN COLLEGE,0.00%
ILIGAN CAPITOL COLLEGE,17.04%
"ILIGAN MEDICAL CENTER COLLEGE, INC.",33.33%
ILOCOS SUR POLYTECHNIC STATE COLLEGE-CERVANTES,83.33%
ILOCOS SUR POLYTECHNIC STATE COLLEGE-STA MARIA,58.33%
ILOCOS SUR POLYTECHNIC STATE COLLEGE-TAGUDIN,50.00%
ILOILO STATE COLLEGE OF FISHERIES-BAROTAC CAMPUS,60.00%
