Time Date,School,Course,Passing Rate
30122010,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Civil Engineering,0
30122013,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Civil Engineering,0
30122012,AKLAN COLLEGE,Bachelor of Science in Civil Engineering,0
30122010,AKLAN COLLEGE,Bachelor of Science in Civil Engineering,0
30122019,AKLAN STATE UNIVERSITY KALIBO,Bachelor of Science in Civil Engineering,33.33
31122019,AKLAN STATE UNIVERSITY KALIBO,Bachelor of Science in Civil Engineering,68.29
31122018,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,57.89
30122016,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,0
31122013,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,55
30122014,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,37.5
31122017,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,66.67
31122015,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,66.67
31122016,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,43.75
30122018,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,85.71
31122012,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,84.62
31122011,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,71.43
30122017,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,50
31122014,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,72.73
30122012,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,100
30122015,AKLAN STATE UNIVERSITYKALIBO,Bachelor of Science in Civil Engineering,0
31122019,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,10.71
30122013,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,66.67
30122014,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,0
30122012,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,33.33
31122018,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,14.29
31122010,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,0
30122011,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,100
31122014,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,0
31122012,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,16.67
30122017,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,15.38
30122019,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,23.08
31122013,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,0
31122015,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,0
31122011,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,0
30122010,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,0
31122017,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,11.54
30122018,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,17.39
30122016,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,0
31122016,ALDERSGATE COLLEGE,Bachelor of Science in Civil Engineering,25
31122010,ALEJANDRO COLLEGE,Bachelor of Science in Civil Engineering,0
30122010,ALEJANDRO COLLEGE,Bachelor of Science in Civil Engineering,0
31122012,ALEJANDRO COLLEGE,Bachelor of Science in Civil Engineering,0
31122013,ALEJANDRO COLLEGE,Bachelor of Science in Civil Engineering,0
30122013,ALEJANDRO COLLEGE,Bachelor of Science in Civil Engineering,0
31122019,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,40.79
30122012,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,36.36
31122017,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,41.86
31122018,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,30.26
31122011,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,28.57
31122014,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,43.9
31122013,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,22.22
30122015,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,28.57
31122015,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,24.39
30122013,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,28.57
30122017,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,6.9
31122010,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,31.58
30122018,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,32.14
30122016,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,38.89
30122011,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,36.36
30122014,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,20
31122016,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,35.71
30122010,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,0
31122012,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,32
30122019,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Civil Engineering,13.51
31122018,ANDRES BONIFACIO MEMORIAL SCHOOL OF MIDWIFERY,Bachelor of Science in Civil Engineering,11.11
30122018,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Civil Engineering,37.5
31122019,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Civil Engineering,75
31122012,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Civil Engineering,50
31122014,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Civil Engineering,58.33
30122011,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Civil Engineering,50
30122012,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Civil Engineering,44.44
31122010,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Civil Engineering,60
31122018,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Civil Engineering,56.25
30122015,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Civil Engineering,25
