SCHOOL,% PASSED
RIZAL TECHNOLOGICAL UNIVERSITY,46.43%
ROMBLON STATE COLLEGE-ODIONGAN,50.00%
SAINT JOHN TECHNOLOGICAL COLLEGE OF THE PHILIPPINES,50.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,0.00%
SAINT LOUIS UNIVERSITY,82.35%
SAINT PETER'S COLLEGE-ILIGAN CITY,0.00%
SILLIMAN UNIVERSITY,100.00%
SORSOGON STATE COLLEGE- SORSOGON,50.00%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,33.33%
SOUTHERN LUZON STATE UNIVERSITY- LUCBAN (SLPC),22.22%
SURIGAO EDUCATION CENTER,50.00%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,66.67%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,33.33%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,61.11%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,40.00%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-VISAYAS,70.00%
UNIVERSITY OF BOHOL,60.00%
UNIVERSITY OF CAGAYAN VALLEY (for. CAGAYAN COLL OF TUG.),50.00%
UNIVERSITY OF CEBU,72.09%
UNIVERSITY OF EASTERN PHILIPPINES- CATARMAN,14.29%
UNIVERSITY OF ILOILO,0.00%
UNIVERSITY OF LUZON (LUZON COLL.),38.89%
UNIVERSITY OF MINDANAO-DAVAO CITY,60.00%
UNIVERSITY OF NEGROS OCCIDENTAL- RECOLETOS,80.00%
UNIVERSITY OF NUEVA CACERES,0.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,22.22%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,50.00%
UNIVERSITY OF RIZAL SYSTEM- MORONG,66.67%
UNIVERSITY OF SAN AGUSTIN,60.00%
UNIVERSITY OF SAN CARLOS,50.00%
UNIVERSITY OF SAN JOSE-RECOLETOS,50.00%
UNIVERSITY OF SANTO TOMAS,63.16%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,66.67%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,80.00%
UNIVERSITY OF SOUTHERN MINDANAO- KIDAPAWAN,0.00%
UNIVERSITY OF THE EAST-CALOOCAN,72.73%
UNIVERSITY OF THE EAST-MANILA,33.33%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,100.00%
UNIVERSITY OF THE VISAYAS-CEBU CITY,37.04%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,50.00%
WEST NEGROS COLLEGE,25.00%
WESTERN INSTITUTE OF TECHNOLOGY,66.67%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,70.59%
