SCHOOL,% PASSED
ABRA STATE INST. OF SCIENCE & TECH.(ABRA IST)-BANGUED,4.35%
ADAMSON UNIVERSITY,52.73%
ANDRES BONIFACIO COLLEGE,28.57%
AURORA STATE COLLEGE OF TECHNOLOGY,50.00%
BALIUAG UNIVERSITY (BALIUAG COLLEGES),0.00%
BATAAN HEROES MEMORIAL COLLEGE,21.21%
BATAAN PENINSULA STATE UNIVERSITY-MAIN CAMPUS,40.29%
BATANGAS STATE UNIVERSITY - ALANGILAN,92.55%
BICOL STATE COLLEGE OF APPLIED SCIENCES & TECH.,11.11%
BICOL UNIVERSITY IND'L TECH.(BUCIT)-LEGAZPI,0.00%
BICOL UNIVERSITY-LEGAZPI,19.35%
BOHOL ISLAND STATE UNIVERSITY -TAGBILARAN,50.00%
BULACAN STATE UNIVERSITY (- MALOLOS,69.23%
CAGAYAN DE ORO COLLEGE,15.79%
CAGAYAN VALLEY COLLEGES OF TUGUEGARAO,0.00%
CAMARINES NORTE STATE COLLEGE-DAET,0.00%
CAMARINES SUR POLYTECHNIC COLLEGE-NABUA,0.00%
CAPIZ STATE UNIVERSITY (CIT)(PSPC)-MAIN CAMPUS,0.00%
CEBU INSTITUTE OF TECHNOLOGY - UNIVERSITY,38.24%
CEBU STATE COLLEGE OF SCIENCE & TECHNOLOGY SYSTEM,100.00%
CEBU TECHNICAL SCHOOL,0.00%
CEBU TECHNOLOGICAL UNIVERSITY-BARILI (for.CSCST),0.00%
CEBU TECHNOLOGICAL UNIVERSITY-DANAO (for.CSCST),59.09%
CEBU TECHNOLOGICAL UNIVERSITY-MAIN (for.CSCST),26.73%
CEBU TECHNOLOGICAL UNIVERSITY-TUBURAN (for.CSCST),57.14%
CENTRAL COLLEGES OF THE PHILIPPINES,10.00%
CENTRAL MINDANAO UNIVERSITY,64.91%
CENTRAL PHILIPPINES STATE UNIVERSITY - -MAIN CAMPUS,0.00%
"CENTRO ESCOLAR LAS PIÑAS, INC.",0.00%
COLEGIO DE DAGUPAN (for.COMPUTRONIX COLL),0.00%
COLEGIO DE SAN JUAN DE LETRAN-CALAMBA,20.34%
COLEGIO SAN AGUSTIN- BACOLOD CITY,33.33%
DE LA SALLE UNIVERSITY- CANLUBANG,0.00%
DE LA SALLE UNIVERSITY- DASMARIÑAS,82.35%
DE LA SALLE UNIVERSITY-MANILA,40.00%
"DE LA SALLE-ARANETA UNIVERSITY,INC (GAUF)",0.00%
DON BOSCO TECHNICAL COLLEGE-MANDALUYONG,42.31%
DON BOSCO TECHNOLOGY CENTER-CEBU CITY,0.00%
DON HONORIO VENTURA TECHNOLOGICAL STATE UNIV.,5.26%
DON MARIANO MARCOS MEM. STATE UNIV.-SAN FERNANDO,39.58%
DON MARIANO MARCOS STATE UNIVERSITY-OPEN UNIVERSITY,0.00%
"DR. YANGA'S COLLEGES, INC.- BOCAUE",0.00%
EASTERN VISAYAS STATE UNIV. (FOR. L.I.T.)-ORMOC CAMPUS,32.43%
EASTERN VISAYAS STATE UNIVERSITY (for.LIT)TACLOBAN,22.89%
EMILIO AGUINALDO COLLEGE- DASMARIÑAS,0.00%
EULOGIO (AMANG) RODRIGUEZ INSTITUTE OF SCIENCE & TECH.,23.08%
FAR EASTERN UNIVERSITY- MANILA,0.00%
FEATI UNIVERSITY,0.00%
FEU INSTITUTE OF TECHNOLOGY (for FEU-E.A.C.),100.00%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,14.29%
GARCIA COLLEGE OF TECHNOLOGY,25.00%
GOLDEN GATE COLLEGES,0.00%
"GREEN VALLEY COLLEGE FOUNDATION, INC",0.00%
HOLY ANGEL UNIVERSITY,14.81%
"ILOILO SCIENCE & TECHNOLOGY UNIVERSITY(FOR W.V.C.S.T.-MAIN
CAMP",0.00%
LAGUNA STATE POLYTECHNIC UNIVERSITY-STAT. CRUZ (LSPC),50.00%
"LAGUNA UNIVERSITY-STA CRUZ, LAGUNA",37.50%
LYCEUM NORTHWESTERN UNIVERSITY-DAGUPAN CITY,30.00%
LYCEUM OF THE PHILIPPINES - CAVITE,44.74%
"LYCEUM OF THE PHILIPPINES UNIVERSITY-BATANGAS,INC",80.00%
MALAYAN COLLEGES LAGUNA,72.22%
"MANDAUE CITY COLLEGE- MANDAUE CITY, CEBU",0.00%
MANUEL L. QUEZON UNIVERSITY,0.00%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,29.41%
MAPUA UNIVERSITY (FOR M.I.T.) - MANILA,69.77%
MARIANO MARCOS STATE UNIV.- BATAC,51.72%
MARINDUQUE STATE COLLEGE- BOAC,52.38%
MARINERS POLYTECHNIC COLLEGE FOUNDATION-RAWIS,0.00%
MATS COLLEGE OF TECHNOLOGY,0.00%
MINDANAO POLYTECHNIC COLLEGE,12.50%
MINDANAO STATE UNIVERSITY- GEN. SANTOS CITY,80.77%
MINDANAO STATE UNIVERSITY- ILIGAN INSTITUTE OF TECH.,100.00%
MINDANAO STATE UNIVERSITY- MARAWI CITY,60.53%
MINDANAO UNIVERSITY OF SCIENCE & TECHNOLOGY-CDO,55.56%
MISAMIS INSTITUTE OF TECHNOLOGY,0.00%
MISAMIS UNIVERSITY-OZAMIS CITY,66.67%
NATIONAL UNIVERSITY-MANILA,51.28%
NAVAL STATE UNIVERSITY (for.NAVAL INST) BILIRAN,100.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,66.67%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,0.00%
NEW ERA UNIVERSITY,20.69%
NORTHERN ILOILO POLYTECHNIC STATE COLL-ESTANCIA,0.00%
NORTHERN PHILS. COLL. FOR MARITIME & TECH. STUDIES,0.00%
"NORTHERN PHILS. COLL. FOR
MARITIME, SCIENCE & TECH (NPMTI)",0.00%
NORTHWEST SAMAR STATE UNIVERSITY -CALBAYOG,50.00%
NORTHWESTERN UNIVERSITY,0.00%
NUEVA ECIJA UNIV. OF SCIENCE & TECHNOLOGY-CABANATUAN),34.38%
NUEVA VIZCAYA STATE UNIVERSITY (NVPC)-BAMBANG,57.45%
"PALAWAN POLYTECHNIC COLLEGE, INC.",0.00%
PALAWAN STATE UNIVERSITY-P. PRINCESA,20.59%
PALOMPON INSTITUTE OF TECHNOLOGY-PALOMPON,20.00%
PANGASINAN STATE UNIVERSITY- URDANETA,22.22%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY- CALASIAO,0.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-BATAAN,0.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,13.79%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MARAGONDON,14.29%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-TAGUIG,0.00%
PRESIDENT RAMON MAGSAYSAY STATE UNIV--IBA,66.67%
RIZAL TECHNOLOGICAL UNIVERSITY,28.00%
ROMBLON STATE UNIVERSITY- ODIONGAN (MAIN),0.00%
SAINT JOHN TECHNOLOGICAL COLLEGE OF THE PHILIPPINES,0.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,27.27%
SAINT LOUIS UNIVERSITY,41.67%
SAINT PETER'S COLLEGE-ILIGAN CITY,20.00%
SILLIMAN UNIVERSITY,20.00%
SORSOGON STATE COLLEGE- SORSOGON,66.67%
SOUTHERN BICOL COLLEGES,0.00%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,80.95%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),30.00%
SOUTHLAND COLLEGE,57.14%
SURIGAO EDUCATION CENTER,0.00%
TAGUIG CITY UNIVERSITY,50.00%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),27.27%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,48.21%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,16.85%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,20.00%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,10.53%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-VISAYAS,13.33%
UNIVERSITY OF ANTIQUE- SIBALOM,50.00%
UNIVERSITY OF BATANGAS,61.47%
UNIVERSITY OF BOHOL,0.00%
